Comment|Tag
140679|37
48390|26
148143|35
144290|35
139721|128
144294|143
184307|26
109649|23
42226|130
142284|9
149811|123
144294|108
64838|12
197141|26
144298|44
135773|37
144299|97
148630|63
144302|56
144302|69
65005|148
144305|65
189630|51
76234|26
144308|35
144309|69
151884|122
100390|32
144312|130
128024|5
124809|17
141756|124
83526|66
144312|71
139241|5
144316|85
64101|60
73645|53
144316|9
40499|62
144317|35
18799|136
144318|154
62531|33
131662|113
144319|65
7679|73
144319|67
144320|11
165641|69
144320|22
96233|95
11978|159
98278|67
144326|94
116640|81
144326|122
150383|131
63624|5
138177|91
141552|146
144327|58
144329|100
144229|31
1936|155
144330|59
176642|43
144331|59
143489|93
138296|86
12890|154
25362|69
197437|157
34296|79
142839|104
132877|29
60110|119
144336|136
175055|93
144340|101
108552|139
192958|125
37153|154
144341|100
105303|22
144343|55
170690|3
144346|0
143822|64
18585|109
144346|122
46164|99
144347|101
164867|38
60639|3
144355|9
79157|3
144355|11
197523|84
64805|72
177850|10
144356|37
144356|124
177253|16
144362|84
25622|132
107351|135
172191|84
136942|102
144364|129
144368|45
144372|136
155626|9
144373|2
48308|5
125632|132
144376|42
20458|79
106044|97
74692|111
144384|79
83688|29
144385|57
12857|30
144389|142
143316|48
144391|143
179785|43
138652|9
175575|30
45325|79
64493|100
144393|82
173720|74
144395|152
60257|101
197016|19
144395|107
144396|76
120324|151
143266|35
171022|16
144402|78
173530|37
26657|158
97833|47
53112|5
144410|8
143141|29
144413|38
144414|147
50635|19
141036|147
149781|59
144416|3
144416|131
144416|79
19560|32
179637|143
43330|135
186886|66
144419|91
144421|3
50614|106
144422|80
32674|75
144423|129
2061|121
106125|44
18271|53
144423|21
144423|22
144425|67
103002|8
97079|60
138154|76
95610|67
144427|1
121039|138
144431|10
108943|120
141552|119
86998|2
18109|155
144433|152
3433|15
99898|31
144435|67
144436|17
63464|120
144437|75
50965|7
147604|62
24425|39
47787|138
144440|56
14763|20
58605|97
145844|19
144441|45
167136|50
16939|0
197849|3
16130|39
35482|122
92166|44
27622|101
128710|94
30176|149
50121|55
144442|72
200053|56
143470|34
118403|105
141415|141
133544|124
144448|143
22996|17
144448|133
144448|114
198529|30
164084|154
197323|35
106219|143
29747|118
167742|37
144450|85
171462|77
32635|145
69581|84
144451|93
98936|121
151866|85
1781|63
175905|79
118329|144
144455|1
144457|130
144457|83
41680|4
187286|65
198159|122
127172|142
70957|41
144459|103
144460|125
144460|136
144461|7
158618|53
84929|31
78474|130
144320|36
187961|113
1022|154
145264|131
92720|42
57368|22
144462|71
166297|20
35132|20
144463|90
64154|82
131617|61
144463|44
144464|97
144464|38
87522|25
144466|65
144467|23
144467|19
183237|63
144469|80
35076|131
103140|22
53091|47
144469|39
9745|9
59455|147
197328|94
192952|138
144472|122
110016|99
137606|148
144472|5
194987|136
184480|64
141697|136
80677|61
54447|156
144477|14
181907|138
18185|119
30253|17
39875|21
144478|112
144481|155
141886|17
144482|59
144483|31
144487|89
55207|43
144487|28
144489|83
144489|18
127344|153
107425|140
144491|158
29133|13
114830|153
144492|157
168462|106
85261|36
144493|156
142978|49
107144|38
95617|141
144498|42
153506|4
144502|132
30970|123
86291|101
144503|69
139865|140
144503|74
107666|68
144504|98
175143|66
109127|107
105329|43
62346|34
144504|68
9793|88
155558|78
144513|122
142000|42
188237|139
82745|69
144513|117
75481|70
144514|121
144514|1
125446|114
92028|28
88270|71
144514|6
144514|80
142847|39
80875|81
144519|44
18149|15
144521|67
123517|60
3344|21
144524|24
144525|37
137951|131
172880|144
144525|33
102242|122
143155|79
144526|19
84018|19
87209|152
80035|118
144528|18
59262|66
101931|127
183938|65
144529|44
62015|31
96532|134
143033|50
3889|120
144530|111
153583|30
144530|28
144532|15
144533|148
75079|37
144534|21
112304|12
144537|50
167889|96
144537|45
157117|5
144538|64
172097|135
75959|45
144542|144
59637|89
140054|23
117553|128
144545|12
49807|17
144547|45
151244|129
74703|53
144549|68
144549|133
144550|153
178170|116
121946|51
143193|127
144552|64
144554|88
15355|71
137800|19
51099|154
62365|93
198299|85
23322|131
144556|65
131816|37
144557|5
144558|126
144562|1
144564|103
105404|75
80094|132
144567|105
129750|159
50802|60
75534|71
144568|21
144571|93
139399|119
144573|1
144575|60
49335|94
144576|69
144579|29
144580|93
175314|125
35602|110
144585|138
144586|75
139771|101
144586|113
144588|54
5044|65
144588|34
144590|114
155199|84
135938|39
172145|54
1912|125
102575|85
144075|142
188168|30
4541|67
144593|153
144594|148
198434|123
75340|71
41951|95
140424|31
144605|97
90695|114
82243|47
144605|58
144607|146
30643|85
99570|20
144607|147
33094|109
36572|29
183017|99
144610|59
26400|5
40442|4
162557|79
191331|45
22171|75
189588|125
117569|113
144614|38
159217|11
55217|125
138237|131
42033|55
110408|142
50142|115
98703|105
144622|128
94051|11
101163|98
89485|25
144628|60
149321|93
37970|24
144629|132
104285|151
144631|77
182163|148
20992|32
144632|108
144639|127
124883|48
177742|75
137261|96
138243|65
67384|155
144644|85
154959|49
16231|127
144648|113
135487|48
144561|132
131439|143
54201|132
144650|23
20124|14
197573|99
144650|46
130294|94
108618|60
144650|16
177098|13
144653|78
144657|122
180429|158
152874|1
110171|105
144659|38
23914|66
144660|19
54478|100
131570|150
60627|132
193409|85
121394|12
70854|40
139600|84
133956|71
61185|56
144672|57
144676|74
144678|125
70650|112
189908|73
155581|18
127092|135
144680|84
13020|124
41011|155
144682|159
150714|58
144684|55
19193|157
144684|131
190454|151
36037|40
144686|151
144687|29
144688|119
5950|55
144689|84
144692|125
70447|116
85096|73
138321|52
38388|8
144695|8
61210|62
193614|10
139049|80
121534|125
86702|106
143680|58
185803|52
144696|75
154100|148
59677|124
200274|4
179567|113
71781|140
190377|126
144698|42
117310|130
144699|116
179926|24
138538|60
139669|70
44301|74
144705|2
188995|124
191215|16
175548|93
135989|117
30431|72
141520|82
147944|151
174726|91
198816|92
10417|98
144707|151
185947|126
144707|95
125236|55
101303|5
144709|77
147907|40
110954|19
91531|96
144712|26
81642|59
144713|131
144714|80
31617|16
144716|84
158890|62
127532|98
144716|101
7994|8
134423|52
151929|49
92981|51
144721|31
191284|125
34206|146
144721|8
144725|137
149456|6
13292|142
167187|112
144725|107
144728|94
144731|43
157253|41
154708|12
140539|95
144732|31
15708|39
178721|74
97159|23
27496|12
144740|83
123308|141
102002|42
53727|69
144744|96
144747|99
144748|115
79169|109
144750|122
144751|54
147374|12
144752|17
66276|38
80981|120
144754|115
84505|24
7730|42
78462|109
129565|45
138349|46
144754|33
55955|57
144757|95
159811|34
34204|141
93551|149
144759|56
181309|126
144761|147
144762|49
66800|22
176344|84
86116|103
1121|122
144764|109
131209|45
128518|93
131819|53
144765|63
167298|46
144772|159
168938|131
144772|12
144774|111
181693|94
144776|137
131695|150
155057|122
30814|135
144777|89
144783|143
172234|6
11197|112
144791|127
145239|81
144795|83
144797|149
143201|98
144799|44
126608|63
77167|110
87458|9
144801|154
21468|98
144803|18
144804|145
182549|76
144807|99
65280|156
177346|47
144810|10
128800|14
144815|130
144816|139
144816|23
144818|47
172035|158
144822|35
26013|134
106472|156
144824|68
160945|57
170943|4
80672|117
79010|1
158059|8
132109|4
118752|105
144827|16
28291|17
186381|82
165186|34
42196|129
150527|106
144832|96
185216|41
144836|34
198539|74
143614|35
146946|81
197142|90
144838|5
144841|47
7207|90
144841|40
144843|23
116095|120
141925|116
38222|0
172952|19
144843|86
60120|63
68236|13
144845|139
144850|46
144851|87
89732|60
138812|41
197987|157
106686|125
144852|155
125746|88
61069|21
144852|54
138937|153
182886|33
65653|71
144853|35
186823|119
16187|74
93903|92
138768|137
191299|121
128734|73
46599|65
175888|101
138804|107
16365|14
144857|122
94550|43
35530|146
144858|10
172183|101
144864|101
142706|68
169610|80
144864|21
144393|115
181862|36
39571|68
144865|49
144866|0
137934|25
177593|47
83666|1
144875|152
141172|118
144618|133
144875|26
144875|36
144876|18
95966|51
90037|59
144879|69
87789|0
158471|32
95467|99
144880|112
144882|141
66198|100
144884|93
6758|50
200249|159
27188|87
117829|138
39883|148
144886|52
145567|79
15108|6
16879|20
61778|114
98905|9
19731|78
144891|112
139935|25
904|90
166786|129
178671|26
144892|19
190000|12
144893|154
103394|72
112328|131
81301|129
144006|101
135413|69
144895|154
144895|92
27860|133
177290|48
84576|50
144898|56
144899|143
144899|145
98105|130
10503|76
144900|8
158661|66
170547|158
144906|43
144906|128
144908|96
42363|86
144144|79
144910|32
144912|55
198419|110
91573|98
71516|58
140786|64
69014|116
190644|112
123532|39
12251|80
144912|29
39181|5
144912|90
144912|67
174506|74
84021|55
144915|104
144917|63
110882|48
144918|53
77966|149
5248|20
143305|78
132356|121
119000|140
21538|100
50874|41
190142|52
86021|6
142629|7
144922|25
164613|121
144924|40
144925|127
117921|117
144925|33
152189|137
144925|132
8603|5
172881|114
84473|158
144927|147
72623|53
144931|82
151099|81
144931|109
179124|59
146986|87
144938|40
28053|15
144939|36
140009|11
139097|119
58276|37
82307|84
144939|123
144941|21
90264|114
75863|104
137337|8
125658|47
144941|97
144941|141
133755|117
144942|137
179585|130
79554|129
875|134
93400|67
169199|7
36018|69
61055|120
99910|32
144439|77
78615|78
144956|41
113009|27
108236|14
144960|64
144961|61
37854|46
144962|51
100494|105
107512|80
148266|125
139136|159
105470|95
144969|159
93030|150
83420|8
144972|103
151540|55
162517|154
144977|78
133718|97
144980|58
5319|147
163963|54
64523|51
144984|24
126111|145
11592|113
20865|57
144986|107
49990|136
144098|7
189219|71
155631|128
144987|46
144989|29
96685|94
144991|55
21274|62
145039|130
115757|134
170164|70
144992|0
6287|157
144993|108
196465|107
73280|121
147648|99
187439|102
75676|73
144999|123
32882|62
145000|52
155102|48
176460|35
105354|129
91585|129
161436|64
143755|97
145002|51
145003|89
14717|101
149717|33
44980|14
53076|47
85877|146
145004|46
176627|105
110297|90
145007|107
145009|78
145009|63
145011|146
58940|120
69854|37
132797|83
145015|78
145018|26
84371|132
145020|70
133508|47
73438|61
143371|130
145025|131
145025|122
54095|104
145026|49
145027|36
123513|138
145027|16
146442|97
145028|86
97016|83
137324|105
74760|69
145030|135
28069|97
189373|153
106832|87
145031|94
166879|103
73022|31
145032|21
145033|18
128507|23
13353|111
145039|117
181782|61
130277|121
97784|18
89294|125
145042|52
177053|81
172711|76
138096|144
145045|103
157429|46
81693|144
152269|115
145046|30
86548|153
145046|88
145050|104
158980|155
145050|132
160424|81
145051|68
98120|90
145053|61
145054|1
191502|76
145057|82
168558|115
131450|84
106432|152
191199|46
62681|29
145058|155
145060|136
94581|152
1719|140
145060|91
177933|104
145060|84
48047|29
145060|14
62440|104
145061|57
145062|149
140247|83
19377|103
145062|133
10292|75
171531|97
133651|9
145062|0
91340|18
145069|10
21412|151
145072|14
121619|129
145073|93
145073|115
78197|52
62842|97
145078|53
90884|92
145080|26
132588|124
145081|91
145082|87
145082|139
115790|97
17517|86
145082|154
152196|26
186383|19
84377|128
145083|46
31485|50
172004|64
87449|8
180945|105
86314|88
84222|96
145090|73
51545|154
145090|119
145182|51
180075|67
77807|51
145091|101
186844|72
145093|144
53502|126
145093|137
145093|108
122928|72
195605|36
145095|113
145096|57
38141|41
176587|66
145106|15
60849|89
188488|32
102907|121
172816|45
56854|143
145108|93
48302|152
184359|32
170030|42
102223|94
12208|155
145112|95
185582|70
21661|85
76696|66
145113|43
175696|87
145113|17
130020|119
143183|96
145115|128
151865|133
145116|8
145116|51
92026|0
145116|105
145118|111
94709|107
155652|12
145124|69
145125|52
132419|40
138679|142
150737|34
145126|92
145129|39
117274|12
145129|97
145130|25
145130|27
37810|132
172462|66
133994|135
191230|28
145138|84
26217|154
87412|158
44499|26
59306|94
145140|159
61976|51
177252|158
93308|148
145142|82
62933|22
167104|149
1337|73
121310|77
170853|98
145145|76
130201|46
27378|44
145147|33
157147|56
145149|25
116788|157
145152|125
175312|6
145153|139
145155|67
91621|11
145155|26
177982|144
105753|24
145163|159
118574|111
64395|69
65862|31
78439|59
67584|113
145163|106
145163|79
22199|23
67899|56
182162|32
92173|63
145167|32
41014|0
157364|124
173884|144
2379|113
145173|63
140494|32
77967|110
145176|107
145177|104
145178|50
145179|113
145179|46
167147|26
145181|72
145181|45
98800|46
94272|27
54351|58
145182|151
171284|140
26850|129
74006|10
145186|123
145187|125
878|122
109392|2
102506|39
145190|54
138338|109
32738|37
145190|106
35676|111
63144|64
145190|93
169424|44
145192|72
149270|92
137619|137
145197|121
182171|50
27623|36
59377|29
174346|80
134585|30
145197|147
157544|54
28852|158
43402|46
145197|2
145198|134
61646|158
145199|148
145200|128
96820|42
145204|89
149187|39
47693|157
71319|15
149702|18
91813|11
51548|55
145205|157
18186|158
194874|48
145206|27
16949|15
173055|109
133248|17
145206|9
148284|127
172594|143
145208|1
36355|51
72575|84
145209|50
145209|153
5048|91
36432|30
145210|121
132151|137
129405|154
53399|123
145211|6
145211|89
124459|46
145218|93
20755|134
128060|108
141442|13
86109|146
6844|143
145220|35
192226|51
145220|135
158551|7
7267|30
109848|134
145228|77
131565|102
99808|85
143612|151
87965|21
142697|111
145229|44
4189|27
145230|157
137576|117
108866|44
145234|18
31726|111
145235|65
156131|16
133753|149
108405|142
54661|104
145235|89
10436|156
145236|85
83000|2
46628|141
145236|81
2608|25
145236|44
145238|115
151658|86
145239|16
36320|139
92976|72
145240|60
164302|101
81076|24
6893|5
143138|5
145249|118
87963|15
47740|69
145249|23
140825|123
90469|50
145252|62
187669|45
145257|81
71661|53
145258|145
133263|145
145260|19
115063|92
10937|141
113895|7
145261|8
155430|72
137709|13
145268|142
128569|54
145269|78
145271|109
32532|113
145273|59
80974|39
49649|93
145273|61
104118|64
139029|55
145275|132
41646|135
142424|78
145275|139
145275|135
82887|7
139430|58
145277|114
123445|32
91248|85
76778|122
71902|51
145279|41
144555|157
131584|68
135069|39
145285|96
3604|116
126725|62
108325|53
145287|61
93827|29
84680|55
36214|51
152968|152
112056|135
46551|70
145288|71
193904|111
145291|126
31309|80
145291|32
5020|4
98145|56
145291|150
145292|55
172430|120
85579|50
140023|22
145292|3
143800|19
99244|7
72946|53
8|95
139351|118
110057|79
145293|7
127031|93
145298|91
145301|133
54842|43
145304|84
145304|1
100489|121
80506|21
40053|57
145304|19
8555|138
157091|14
145305|12
44487|41
145305|28
73589|149
145305|55
145305|14
47269|79
157397|127
86731|0
124423|51
145308|83
51623|124
97885|115
145308|42
157610|84
29547|113
33555|145
55054|113
145311|78
167900|103
145312|139
65934|92
187143|67
145313|60
145314|48
145315|77
17310|47
191053|71
184983|151
145320|156
193114|10
144788|2
145323|100
30058|9
145323|64
157201|35
197|139
67543|16
145323|131
117935|88
145324|154
63724|78
150733|130
145275|5
22418|136
145326|142
24957|92
145327|75
145329|93
21139|127
52522|109
140666|135
87689|86
63352|38
145331|134
193329|118
89446|99
145332|95
150420|75
116283|26
95219|29
2677|33
145338|88
142793|141
192597|64
47047|154
65556|78
101535|6
145338|53
145340|81
33710|55
133277|127
89594|69
145341|76
11880|157
145344|63
25706|144
196626|84
145345|61
34222|47
89118|70
140995|111
95196|27
145347|66
14409|103
136847|111
38401|1
145352|2
172208|20
66526|8
125211|60
123191|108
68076|81
145353|89
145355|122
197844|67
145360|154
145360|42
74258|144
145363|72
168705|66
160000|154
145368|35
175201|61
171464|129
47566|106
139271|47
145369|79
149877|32
32007|23
153816|42
49058|45
197377|57
145370|21
1112|75
2049|61
27538|91
145372|121
18010|158
125828|140
145378|29
181163|87
141380|32
147858|136
8960|12
153635|11
20964|19
145379|94
18536|142
176157|91
64291|124
120902|24
188778|16
59373|12
109188|122
62792|131
198370|20
28884|142
127984|131
144725|23
145389|98
148938|32
43504|120
109620|75
103714|68
145390|75
89794|58
145393|9
41252|95
145394|40
132539|103
105498|158
145395|147
23039|114
61228|123
145395|73
145396|47
145400|39
145401|36
25573|146
172894|69
145402|74
160171|137
145403|82
145404|35
133068|150
112582|117
145404|96
145406|34
135341|72
145407|1
192105|139
23175|73
145408|138
140869|78
143184|157
58436|0
145410|159
145411|57
97883|131
145417|117
13916|120
145417|7
33964|1
139022|42
91338|70
145421|47
104955|6
143481|147
145423|126
145423|53
145424|41
145425|64
145426|32
145428|148
145433|49
101993|121
145435|15
112992|85
145438|70
145439|35
120295|94
145446|64
630|155
178076|87
82353|90
173897|157
145448|39
65330|113
116336|76
96584|31
170837|117
145454|104
145454|159
176655|52
145454|58
200445|85
145455|121
70907|97
176285|98
145458|151
161618|90
84263|81
137487|112
60856|155
66288|104
187458|143
79758|145
145458|57
145462|25
145462|79
145462|39
190039|151
59859|130
149873|23
30088|145
76073|32
145463|73
117260|149
57230|88
145465|106
54179|131
141983|54
47700|51
145465|60
144770|142
145467|93
447|100
145117|77
164339|130
145468|97
145469|95
139990|72
15474|86
46358|136
167570|154
130392|136
13463|17
112749|32
74450|119
145473|47
145478|96
148706|112
145481|145
194277|5
145484|118
151483|28
58286|70
145008|101
141464|95
141119|58
145486|39
145486|4
82469|91
16695|136
