Post|Tag
10228|63
69579|144
24082|134
94750|25
44997|54
7679|8
69579|114
69579|157
69308|4
61377|122
69579|83
78670|120
20818|128
64974|32
69583|127
37425|138
20457|105
69584|76
19084|76
20520|50
23363|99
69584|37
69099|6
21800|157
69587|110
16299|26
93820|100
7171|0
8110|27
69587|0
69593|34
35240|109
93458|144
69594|10
87145|82
50219|109
93038|21
96482|100
11359|144
36225|84
69599|152
69600|129
70220|87
2575|68
11535|53
69602|83
67813|6
69603|117
68356|152
69609|124
4821|81
34458|124
40316|145
69610|46
9052|1
68755|117
66146|100
9745|19
69611|128
91973|120
34314|157
69616|115
60897|11
69624|130
69626|108
81897|105
99852|21
79939|88
93769|56
69632|156
69634|36
79812|7
5110|93
86296|144
69641|112
98952|50
6429|63
69644|67
69646|59
26091|40
41509|97
36014|132
69647|17
69653|148
69654|114
82435|143
69659|79
82800|60
27489|132
33467|89
34671|81
69661|133
58112|135
59808|48
46072|89
71332|60
69662|108
88717|136
69665|121
6229|23
69666|70
32794|137
83331|12
35142|46
69666|56
69667|35
83362|65
69669|47
26087|139
69673|96
49439|127
10993|12
69008|106
12299|46
93732|113
30767|28
50830|78
9951|54
36319|108
69675|20
69678|109
37555|104
69678|82
69679|25
57220|113
36496|13
69685|37
61726|85
39027|0
69692|110
9295|30
69699|66
76927|157
22988|28
69702|151
69704|54
93473|29
69705|50
69709|28
69709|82
59681|39
69710|83
64129|142
69711|68
69712|35
84098|73
8020|63
69713|20
28010|81
69714|44
69714|1
34712|6
69715|154
60711|14
19617|91
69716|77
57889|94
3556|96
85124|117
1373|125
50923|153
69719|99
69719|3
72120|101
26996|126
85525|30
69719|46
47368|44
56988|123
32381|49
69722|80
75983|151
69724|2
67184|26
46422|98
69729|64
69731|67
80783|77
13771|47
28857|34
69731|148
69733|15
23640|63
51813|90
69051|96
69735|16
5638|74
33064|58
73954|153
86212|16
69735|70
75023|76
41446|75
69737|18
45308|10
93033|110
96866|63
69738|88
69739|103
69745|17
69745|18
81115|146
69748|90
69748|104
23496|138
54704|149
69749|99
56549|80
89721|117
69752|14
88321|154
167|139
69753|2
69755|127
68090|85
1368|71
4082|71
32345|13
69756|120
82283|110
69759|27
69759|103
69761|11
69766|124
94703|71
54722|101
69772|44
97104|106
69774|95
7729|127
85455|92
69775|17
32218|120
69775|57
77568|30
445|131
69776|17
69776|159
40656|32
69777|81
22868|68
66574|113
69780|139
69419|126
14036|138
69781|10
48676|108
69782|58
69782|103
75595|25
20629|134
41914|92
69784|159
64990|26
69784|155
87572|137
61531|84
69788|133
94584|53
11114|15
26369|103
69788|80
37393|99
69789|11
47927|127
69789|36
69791|89
50260|151
33969|89
69793|89
6585|92
66638|101
75970|48
48412|15
69800|72
84281|64
20182|71
90267|4
69802|15
69802|135
32518|45
69805|55
10522|58
69805|62
43011|129
97773|19
41797|118
2163|97
69806|150
79495|83
86621|21
69807|15
90557|62
63951|143
69807|56
4840|4
69146|56
91520|134
66948|125
23006|47
48845|19
69808|100
69808|5
69812|109
69812|80
67236|59
69813|59
69817|84
69818|11
69821|46
69822|120
68168|108
69824|9
12590|103
69826|35
29521|79
69826|117
76326|78
69827|41
80921|92
69827|36
56947|67
69828|35
81933|137
61062|48
69829|29
56502|63
41214|97
20798|95
69426|104
18726|122
47731|67
84568|41
45833|125
69834|126
32923|118
41760|1
34319|101
69838|129
11371|114
69839|136
47819|33
69840|150
76564|138
53644|66
40286|67
69845|14
69407|68
49713|67
69847|43
75297|52
80025|38
34749|47
69277|95
91305|35
69850|102
69851|145
39576|15
46185|39
9399|80
69855|14
80857|63
61155|156
90524|154
69856|140
6739|99
89829|4
69857|25
48924|51
69859|2
78405|108
4441|113
33528|49
52389|45
21700|156
39092|34
46283|112
69863|102
97543|99
90085|114
69863|155
22440|26
53211|148
3373|35
69868|24
42929|33
69871|76
24841|149
35473|54
76961|92
69874|105
20770|53
69875|46
72550|11
14084|154
75069|156
26060|145
80790|131
69876|80
80027|32
32093|36
71453|26
72614|30
56811|25
69403|142
69880|99
26205|91
69881|69
69882|111
68236|137
69888|133
60614|137
28135|110
69890|152
80460|29
69896|39
84368|31
69898|112
31180|42
96250|50
69900|159
69903|51
63237|63
15346|112
48150|115
69905|140
940|153
69906|105
69906|101
42240|73
69906|29
69910|115
70158|55
92263|131
69910|5
69911|90
17869|158
78772|116
10738|37
64812|1
49788|118
10218|1
69911|142
84357|51
59353|150
9029|155
39989|153
69914|153
21243|69
30397|32
94979|154
69915|16
20729|148
24074|10
70409|143
69915|114
69917|75
5344|81
28161|132
69919|153
82551|33
23753|146
66381|36
69457|52
86801|31
800|65
69926|140
69928|97
69932|142
98289|50
41210|9
69933|52
50227|53
27857|114
47628|17
69933|158
69935|76
45527|156
69944|85
45579|4
5929|22
42042|147
80297|79
61973|38
44863|123
11359|59
69952|32
3673|98
11958|130
74694|55
69952|141
69956|18
26044|55
88302|44
36174|67
61212|13
69957|99
14526|139
69959|110
75008|96
19259|22
94376|119
56736|135
69967|132
42137|81
69969|113
18053|105
69973|95
27587|75
73588|24
37014|128
26626|88
69973|53
69976|126
96495|70
69977|107
79794|93
69978|34
69979|145
93555|138
52416|21
21288|81
69982|125
11212|42
31831|128
69982|153
2259|40
69984|125
69986|44
62756|60
22991|99
69986|6
94862|53
69994|21
86297|23
69996|147
69997|153
5042|83
22658|75
62746|149
138|131
90515|7
33984|66
48963|83
9080|67
70000|14
13174|108
66902|140
61083|96
83734|156
69118|94
58685|146
70003|155
70003|93
35074|105
70003|54
822|70
28345|80
96665|137
70004|131
70009|47
1329|148
6316|158
89374|105
68472|115
70010|31
58090|155
40852|47
70017|105
70020|38
63153|90
7761|40
47875|65
39921|38
99135|84
12009|7
70024|115
70025|31
15778|38
70025|34
70025|15
34268|67
84345|128
89219|117
29842|26
84400|37
70026|17
70028|43
83830|48
49206|131
70031|36
9563|24
69841|66
5563|35
29938|14
70032|30
74462|17
71754|89
70039|89
80400|27
70039|99
70040|105
67531|129
15442|40
70044|64
83249|133
70045|123
70046|61
28383|61
40632|111
20062|119
27744|36
81304|70
70051|26
70056|45
70056|99
5109|51
29892|116
65807|99
65614|110
33285|0
82802|118
98055|102
70059|156
82295|125
70059|155
70060|121
33933|48
80693|21
27223|98
76624|55
69086|132
51690|132
69145|75
70062|98
93270|156
63908|21
70063|97
70069|43
31460|145
96874|110
28908|117
48376|88
27031|52
70069|3
16435|96
90546|116
12923|103
70072|58
3186|71
88113|72
59665|27
70072|74
70075|65
70076|119
72659|45
47610|27
32304|129
70077|147
50401|60
70078|62
70078|133
24578|151
36893|45
70080|158
48915|149
12856|125
70080|20
58142|36
40587|64
70085|21
61230|24
70086|154
70089|10
57274|142
1318|112
36446|63
70093|7
5706|101
70095|146
70096|54
70099|82
70099|69
97402|79
51378|28
35742|87
70101|84
70103|23
64343|20
9578|97
39031|103
37324|1
36953|137
38138|126
435|52
70107|30
17386|116
79975|120
70108|66
32769|71
67261|29
70109|128
70109|120
70114|47
99566|71
59205|69
70009|100
87470|145
45349|94
70120|124
29820|62
70124|127
70129|101
3542|103
70129|64
70129|159
64572|101
70137|103
70137|156
30305|17
68302|130
30316|128
97373|74
70139|139
70140|104
70140|133
70141|43
56443|41
45669|11
70143|47
2897|147
70148|143
83824|132
98605|154
30108|93
70149|158
20769|112
84376|130
77691|23
27197|38
70149|75
70150|67
59977|55
70150|140
72107|113
83060|53
70152|94
95401|98
70152|13
70155|137
7252|3
70155|12
70162|47
29141|63
33051|38
98506|4
32031|27
70162|86
22933|60
34588|21
70163|79
70167|73
97274|39
54737|51
70168|14
16480|149
82795|36
71820|80
57754|1
70169|118
28786|56
70170|106
70172|136
70173|26
70176|63
70179|65
10780|15
73703|72
70188|112
3581|136
7475|88
70190|2
69532|47
70192|15
18232|110
70192|14
70195|80
21502|143
71637|47
30975|141
70197|122
78302|122
60104|117
70198|61
70200|78
76864|114
55488|151
70201|158
70201|10
44500|152
70204|0
18624|1
39868|67
70204|142
70205|55
28743|148
68423|53
11446|133
24181|120
58478|126
70208|113
88557|74
58209|72
70209|153
50460|28
75737|25
15412|6
70209|97
2586|83
91532|145
70209|15
12630|104
70212|82
70212|87
70213|41
47084|73
17271|10
70024|14
72732|42
88908|147
61115|30
70216|107
97090|76
94591|21
70220|10
96140|54
99716|8
59612|14
70221|37
70221|34
86287|106
31139|122
48922|76
70222|19
57394|42
1465|25
27363|82
54328|2
2584|28
70224|145
1607|75
58462|120
50717|28
69153|104
70225|76
83745|89
59134|3
70228|49
70228|159
72505|99
70230|90
48802|31
35912|75
70233|34
78427|84
70234|111
51583|23
70236|81
82892|66
62968|29
502|3
18433|0
29203|138
70238|150
88674|94
70238|58
21307|107
80221|55
44119|118
248|139
70240|149
49515|89
38172|11
70240|138
70240|120
70241|141
82333|10
70244|66
70245|146
84606|41
54506|132
69365|15
61128|97
70248|61
70248|156
70249|34
70249|63
70249|85
53317|92
70249|52
74910|73
60117|23
72690|65
70252|153
37478|86
70255|31
10949|10
70258|128
70260|120
31975|53
54642|23
72228|120
70260|104
70263|148
5726|103
38247|108
31895|116
70267|65
93281|84
9507|64
70268|74
28375|67
70269|101
31688|145
76061|88
50100|140
70272|70
70272|158
42797|23
20456|74
76705|113
94295|114
63000|8
5315|108
70274|93
14029|7
74041|131
21285|47
70275|78
63681|101
12992|93
70276|136
77663|130
70278|99
16279|139
70279|31
56689|104
70281|97
82476|124
70283|147
18930|22
70285|40
70290|141
79420|94
42087|9
24629|75
70295|146
70296|141
70296|113
1672|134
26280|38
70301|104
70306|5
24948|52
70307|61
70308|17
84760|114
1709|0
94635|15
70310|152
98321|80
53243|130
70315|43
95264|54
57192|137
23017|142
70320|129
54783|87
70320|108
11889|8
70321|19
48138|149
20630|132
70322|109
7590|102
18074|157
23649|32
70323|64
25163|124
82669|71
70323|29
19225|16
70324|63
70326|103
70327|84
70327|48
72736|118
70328|111
93680|144
70330|139
83815|129
93111|113
70337|102
93461|150
70339|18
17251|66
89933|32
25021|25
70341|39
66885|130
65203|64
64139|104
70345|54
15394|99
58292|54
70349|101
71006|125
58108|42
70353|54
46249|17
9061|128
70353|140
70358|59
55492|155
70358|141
4859|87
45726|156
15734|122
60975|99
16218|89
70358|78
70358|9
6314|98
83977|43
69715|28
85823|122
65010|55
70361|73
70362|149
61169|95
70365|88
64890|34
70365|72
70367|65
55643|32
70368|142
70370|83
75227|14
4071|55
70371|21
49246|26
30506|127
69713|37
70372|63
70374|157
69322|5
24218|142
97251|12
70376|44
70379|10
70381|64
43451|11
6254|104
70383|156
69657|63
87808|133
15956|114
19792|13
70385|107
73196|45
61987|84
4916|108
85187|59
23513|115
70385|90
59596|61
70388|156
70388|44
70388|89
87552|151
70397|113
70398|108
17282|114
70398|6
20559|98
70398|155
70399|4
19909|111
63681|119
38304|58
70404|36
70405|38
70405|156
55469|102
70406|20
70406|59
69020|50
70408|6
95259|134
63161|12
70412|112
43746|41
70413|159
51713|43
31873|44
70413|104
70413|132
70415|27
27129|18
96146|54
13239|142
56014|7
70415|90
70418|134
70419|12
83853|100
21570|154
32214|114
70420|123
79684|18
70420|2
70421|145
64349|31
50829|94
21073|138
64843|48
42110|32
70423|87
70427|149
50493|146
33519|78
70429|36
16115|157
70430|35
62657|55
8615|104
70432|80
70433|143
36615|19
75982|117
48557|114
83364|8
70439|53
95335|0
48900|54
29391|81
70439|73
70440|13
41572|144
70440|72
75365|53
16296|24
20065|115
70441|102
71479|72
94650|91
52754|26
70443|10
73800|46
70444|29
89385|3
62283|124
70447|125
71571|59
79863|14
39979|33
70448|9
5133|52
99177|33
35926|40
70448|60
70449|23
70449|142
70453|66
25887|55
70459|125
80661|58
84214|33
4047|81
69310|86
76096|73
66014|128
391|133
9659|28
11235|72
70460|159
13707|18
70073|47
70461|101
75089|39
30637|52
53672|22
4249|97
70472|60
52971|2
70474|21
23360|75
80923|81
73343|55
81987|93
19805|53
98953|92
24598|18
70474|119
70476|116
19070|81
70477|68
70481|129
53894|124
47390|154
70483|92
17929|84
67264|142
70484|114
10651|87
70485|58
30907|86
70488|84
70489|56
39295|106
70491|63
42620|93
70493|60
69965|158
70495|46
74187|94
74228|123
39063|154
70498|152
1997|128
70499|94
81725|48
70499|112
89550|35
60848|39
26360|1
70499|40
70504|93
56684|57
70505|66
70508|107
66274|138
35961|154
70508|99
68739|51
70509|52
14800|146
17031|77
92809|10
65073|79
64523|90
70511|46
70513|133
19519|64
65663|44
35519|55
55811|20
35034|17
70513|46
70513|91
12061|29
37255|104
70514|97
70515|47
69019|1
70517|69
40897|141
70517|8
70520|67
70520|121
70525|47
91435|109
32580|113
85468|140
49363|27
40957|85
70527|88
82654|91
50357|24
51509|66
13846|140
70530|52
27865|96
92625|143
86435|121
43898|6
70532|141
70533|30
70537|46
84014|46
70538|51
78354|153
67291|108
70545|114
70978|27
88647|156
62570|34
46767|149
64476|75
70552|148
13684|128
14779|68
89538|157
70552|80
53930|57
8926|80
70553|54
70555|126
70557|77
70557|137
70559|97
97401|59
70560|29
57592|16
70561|56
95250|84
70561|36
49666|90
70562|158
70563|141
50485|2
70564|50
70565|129
98884|77
85100|55
75681|13
70568|68
70569|128
35127|94
54086|57
49597|108
70569|125
70571|34
70572|117
70572|60
25330|96
70225|115
70575|110
70575|29
75653|97
70575|119
28943|118
85294|115
59985|111
31589|95
70339|153
22316|88
70577|35
63839|28
80865|61
82117|90
70582|140
59964|83
69351|67
17075|43
69031|105
80058|123
70585|55
69382|84
70585|86
7981|23
99650|125
70585|49
87349|65
70585|23
87759|65
44064|13
70586|131
57548|48
70587|109
48169|144
2044|40
68342|126
64655|78
25597|104
70595|43
70599|43
70602|87
6952|51
38990|120
70604|52
60190|139
70604|13
41864|86
19282|21
70608|104
70609|102
70610|25
43893|127
70611|37
70613|22
70616|150
79028|63
70625|34
75249|73
70626|77
70626|115
70628|105
73714|89
70630|87
70630|33
70631|154
27954|29
70632|94
45929|119
75443|50
70633|153
71782|107
70634|74
11715|79
97781|141
18893|133
70637|27
57284|159
32618|88
70640|125
3008|150
90581|22
70641|53
17581|106
56328|91
50620|111
70642|37
19871|123
70643|107
91013|49
50649|9
70646|32
89343|139
46637|128
44238|157
70648|153
16396|49
70651|17
72054|31
16475|75
67873|70
62010|84
50048|60
15832|17
22653|157
70653|86
68076|123
70654|62
83265|17
38764|31
48819|135
62115|157
56229|42
7848|49
48343|22
70666|104
69252|100
13182|63
70668|151
55501|81
87116|150
69229|27
9170|77
70674|157
32518|31
81112|135
99223|94
70674|58
52453|42
70678|17
20373|51
70679|157
85210|49
45790|18
68834|57
70680|113
65523|119
27369|10
30486|34
90083|155
70682|97
18970|136
70683|31
6418|108
70683|140
48265|69
16728|71
70687|117
70687|99
70689|92
24644|12
45332|36
70691|48
24757|24
70693|105
54562|117
70695|4
69852|81
70699|159
94481|29
96011|74
98376|20
78670|21
48884|0
70705|19
98677|20
63227|6
70706|120
97298|67
70516|37
68426|154
26969|38
70706|90
7480|103
70707|87
65907|85
42675|130
70708|140
70711|123
50617|90
71509|110
47132|27
70712|66
70233|124
91060|89
22678|1
70713|138
85864|44
76100|92
4389|56
83286|86
67428|89
27381|6
64106|63
45632|93
70716|115
96703|42
67740|15
70721|150
7164|158
70721|57
68771|13
70723|122
70723|36
78382|70
70724|42
70729|150
17893|34
68987|103
70729|74
8650|60
48713|34
70730|36
39513|5
70731|47
70731|21
70733|117
45565|111
70733|76
86033|63
27992|36
70737|49
70738|128
35331|153
70738|94
57983|73
46116|81
70738|72
60303|33
70739|78
80576|35
70740|39
15577|1
30934|97
70740|68
82454|51
70740|47
67711|55
11459|38
49410|67
63755|82
69200|104
46315|74
70743|24
69426|78
70743|128
70743|149
43372|25
88058|19
43824|37
26613|51
34160|58
70745|39
93630|38
70748|69
58790|86
70749|155
1302|124
99842|89
70751|91
70751|126
30378|26
70754|135
70757|4
93576|82
45629|129
882|76
70724|22
69307|102
70758|84
43685|27
70759|121
48839|91
36352|4
70764|1
15463|82
70766|22
70766|65
70767|116
19782|116
53784|141
70768|129
31064|150
70768|112
97416|95
70770|95
70772|45
88184|6
70772|114
70774|158
70781|111
36410|147
53147|50
72283|87
2962|79
97529|62
70784|147
67246|58
70785|83
84045|3
27378|114
60452|143
70786|12
84037|34
70787|12
95987|73
41226|32
70788|119
84933|77
22714|13
68422|105
91653|54
70798|151
70798|159
70799|158
70800|34
70800|30
70805|56
31855|148
71811|99
70245|55
10484|97
89473|50
70806|126
10643|97
26121|105
70807|77
24197|80
69523|88
29533|8
70810|49
70813|130
82366|139
70814|134
33701|84
42493|49
69816|30
91761|53
70815|138
70816|117
64996|63
70820|25
70824|126
70828|143
62577|73
4045|0
70831|7
99824|116
13095|109
62717|65
13406|112
60090|11
82893|97
23605|80
70836|117
22570|10
86843|42
6022|74
73872|42
90702|10
55523|53
70842|116
57228|34
70842|92
10999|99
48287|13
31229|144
32344|34
70844|125
70847|32
70851|13
96775|64
2562|115
5932|122
70851|50
34072|110
94029|26
70852|72
70853|107
70854|42
33851|12
99502|157
45779|158
14152|75
23628|111
70854|68
70859|132
8152|76
70860|138
84027|18
70862|53
70864|40
65259|3
70864|126
70325|117
56786|40
48350|17
45685|142
108|99
70011|134
93810|40
27783|33
70871|46
62559|10
40183|159
70872|59
95299|136
70873|29
6117|141
96763|24
66541|91
34843|102
70874|57
70875|110
18431|55
34876|114
95218|63
84928|150
70881|72
67107|12
64257|66
41238|13
8550|149
23917|73
78724|145
83975|5
54521|127
70885|53
55446|79
51294|138
70886|149
70887|103
11420|138
33835|53
68441|9
53108|69
70891|76
70892|155
70893|101
70895|157
65993|138
72058|45
55000|31
41297|56
70898|89
82578|49
26612|110
54989|143
70903|157
25868|71
74230|120
85281|10
90634|56
70905|129
99395|77
70905|65
70906|112
32825|38
70907|67
60265|91
7265|9
60041|12
70910|94
4606|99
5559|58
50733|82
1974|30
70911|31
19037|91
32693|33
96866|96
40285|132
19347|139
25478|67
70913|143
61259|50
49006|104
33565|123
70914|146
3661|68
27867|61
48669|8
13985|145
70914|93
6358|137
70916|84
19963|82
70920|78
28015|102
69025|33
70411|134
95825|43
40530|82
41347|97
63631|29
70934|121
81522|125
70935|131
68083|120
60446|18
36779|81
70943|50
70945|1
27886|13
70945|81
70946|70
32608|148
70949|115
70955|154
70955|137
70963|80
57195|140
46186|37
75637|0
70964|111
5713|38
21200|119
70964|119
90388|92
89977|67
23173|70
64963|69
70966|69
70968|107
48656|138
70971|59
29835|118
68211|78
70975|2
85928|156
57533|82
66879|47
38431|14
42380|57
70978|35
72804|141
70981|158
65260|125
70981|100
86299|37
43710|149
70981|103
38492|65
35518|81
70981|1
32609|57
37680|56
23282|18
70983|46
70983|129
18223|44
70989|102
70990|63
70992|15
43776|136
70993|40
68117|142
44775|151
70993|125
70999|43
35368|141
92465|72
51434|12
71001|22
71005|45
55027|122
71005|136
12022|72
76839|94
28165|103
71008|12
30959|25
83583|1
61687|13
71009|144
16441|139
76407|82
19420|145
52893|64
71013|4
77695|111
8826|86
40183|69
95935|46
71017|103
70909|31
51101|76
71018|2
13449|138
69556|105
3983|131
59269|5
11381|17
71022|30
28750|108
71023|31
95646|72
2234|60
68754|92
24182|15
34630|138
71027|3
37462|80
71028|40
88923|122
71029|59
71033|123
15349|10
63042|125
20968|78
30545|54
71034|26
61230|100
71035|72
71040|63
40326|33
71040|70
94941|24
62955|97
71047|118
71048|101
65126|14
71048|0
71049|47
71049|132
9970|134
17403|51
71053|1
69397|66
71058|91
77958|35
71059|67
71059|128
71059|54
68711|82
46669|107
40275|88
71062|50
71062|140
71064|148
505|95
81822|68
38167|146
48104|7
45274|21
77107|30
49455|158
11462|47
71070|63
71070|1
34516|44
71071|102
7342|93
76737|104
71071|31
97709|79
71074|11
20639|73
30300|54
83012|102
86649|119
91867|78
35943|137
71075|40
76647|123
27695|106
71080|142
24677|58
82589|83
10830|127
71082|116
83752|145
43645|50
71085|89
4801|61
71085|115
56436|94
71087|64
71087|111
71088|67
36285|121
96276|93
71089|139
71090|140
71092|18
70196|132
43311|110
71096|140
71096|87
41255|147
16198|14
71097|155
92610|1
71100|65
71101|41
33795|10
71103|79
71105|75
71106|16
941|132
51056|87
1556|70
71110|54
12557|14
88675|68
71110|135
68987|135
71110|87
92900|74
41403|16
71113|103
38394|30
71114|139
78687|148
5955|113
17470|152
71116|27
57812|125
71117|133
82217|28
25502|147
71118|55
71119|40
89825|136
