Person|Tag
7565|107
5738|12
5736|29
7707|8
5736|28
9055|44
4595|114
5735|23
1556|81
5639|121
8588|19
6432|74
5734|51
5115|74
603|36
3702|143
9438|102
5733|100
5731|152
5731|75
5728|4
5727|145
5727|136
6019|125
3099|113
5726|115
9247|81
5725|124
9736|140
2757|4
8584|135
5725|117
3848|138
5791|51
5725|14
5874|25
5724|150
8772|80
5723|70
3297|39
5722|85
8076|136
5721|46
6325|113
7496|90
2829|48
5720|108
5522|24
7240|119
3268|1
4285|19
656|147
5720|7
5719|134
7993|53
5290|13
5717|4
5431|49
4651|4
5292|79
8380|19
5715|60
2470|90
2384|95
9068|23
5714|33
5712|34
5710|117
4184|43
5710|9
1936|42
7369|131
2533|135
676|34
1464|50
3625|121
5707|108
4451|101
5707|142
5706|1
1621|64
5561|154
5706|56
9767|101
2505|73
8928|80
5706|126
7442|152
7346|68
5706|89
5705|145
4389|140
5704|148
936|109
2363|83
5703|88
1329|122
8073|22
5702|73
5699|4
5699|97
5280|31
5696|81
4299|14
5696|52
5696|68
3199|130
5695|158
5695|45
5163|62
5694|127
8496|3
4484|67
8670|106
5691|48
5691|56
4140|9
5689|110
4114|76
5074|66
2485|135
2878|120
5748|149
5687|110
3194|62
5684|113
6282|24
9227|74
5684|50
5499|137
5316|112
8208|9
5683|13
5683|62
5683|144
5356|74
5679|87
7482|12
5678|103
5676|65
5676|49
5675|115
4946|60
5674|131
4725|24
5674|156
369|117
5673|103
5671|61
5670|25
5670|30
2394|54
5669|155
1983|8
6937|43
3186|37
5665|153
5665|141
5665|125
5664|11
5664|143
3165|4
9306|104
5663|4
8540|79
2477|67
5663|39
8160|33
5663|133
5662|110
5641|105
6597|90
4037|135
6814|120
5662|141
8866|91
5661|86
5661|125
7517|2
5661|75
5661|3
5661|91
793|65
5660|133
5659|147
5170|41
9437|145
5656|93
5655|32
5072|125
5655|154
5654|145
5654|133
5653|45
7033|14
9325|47
5650|62
2168|93
5649|151
5648|105
6281|39
5648|45
2449|96
2727|18
5647|29
9185|140
5646|78
5646|81
906|87
5646|32
5645|80
5644|106
1142|142
1827|32
5644|109
7388|91
5644|108
3739|133
5575|11
6129|44
4055|135
3285|149
5643|112
5641|123
5641|55
5637|94
1958|109
5637|107
2854|124
993|137
5637|99
6566|122
9053|131
4900|80
3454|147
5636|55
1693|67
3250|109
5672|156
5636|27
747|153
2257|138
3582|133
3185|94
1458|86
8431|73
5635|107
8046|39
9558|27
6748|30
5634|50
5633|8
4675|85
5633|38
3921|96
5633|139
7335|104
5632|43
5510|127
5632|84
8756|63
5629|50
7148|108
3767|95
2423|121
5629|80
5628|103
5458|16
5481|2
8124|145
2874|56
9567|92
5626|71
9511|121
7179|73
5625|98
5624|97
5624|102
9297|142
5624|2
1511|60
9675|19
5624|63
546|109
5712|16
5620|154
5620|90
5585|70
5619|36
5619|27
4222|25
5619|121
5436|120
4468|25
5617|110
3867|28
2023|19
5614|39
1947|109
2975|40
5614|25
2123|152
5614|32
4991|111
5614|81
5613|23
6509|23
9605|117
5611|71
5610|70
2964|17
4726|49
5829|24
3204|59
5609|30
5608|51
4551|135
5607|27
3814|138
5606|13
5381|19
5833|149
5605|92
5605|24
5604|110
5603|123
5602|125
5602|39
1062|13
5600|59
4227|158
2597|129
6226|82
5596|139
5595|36
2633|40
5595|131
5593|62
3626|97
3064|11
7485|128
6345|41
5593|46
3090|57
8316|145
5592|151
5592|44
1961|99
5591|22
6323|23
5590|5
5589|103
4043|87
5176|99
5588|95
9322|30
8273|111
5068|24
1018|145
8182|156
3947|92
8400|155
5587|128
4273|149
5585|130
8880|44
5585|4
5584|76
5584|51
3434|91
5584|107
4952|0
5583|23
5582|72
2259|138
2287|22
7724|53
7968|37
5332|42
2337|131
3183|59
3494|58
7043|0
5582|144
5581|128
5580|50
5580|2
3878|144
4725|51
4136|6
5579|100
9537|26
5575|121
6680|86
6039|56
5575|21
5077|29
501|4
5571|34
5569|13
7588|27
5568|114
9876|49
3059|91
5568|55
4461|98
5566|110
6604|111
5566|93
1915|12
5565|116
5564|76
5564|79
5561|121
5561|79
3464|64
5560|31
5558|8
2314|84
5558|15
5557|95
6848|157
5557|133
5445|22
5830|69
2747|115
5556|142
3560|124
5555|64
5114|149
3723|58
5551|3
9632|107
5546|69
5895|77
5546|62
3528|104
5546|17
882|4
2360|90
5546|152
5545|71
5545|123
1929|115
5544|144
5542|63
5350|1
5542|5
4625|28
6687|20
5541|81
5539|50
3898|123
5538|13
5538|152
1161|136
3217|132
5532|150
5532|109
6705|148
8619|46
5532|43
5531|90
8139|126
5529|129
5528|148
4804|138
5528|46
3995|109
5527|138
9525|53
4984|28
617|87
5527|20
5527|127
5526|21
5525|46
635|57
5525|42
5922|73
4391|7
5523|102
5523|24
5522|43
5521|45
4163|101
5518|144
9354|19
5532|15
2886|60
4294|43
5518|33
8117|151
5518|141
5516|1
5515|130
5514|3
126|137
5514|50
5513|84
5512|25
3112|76
1494|41
7272|83
5510|73
9303|52
3145|110
5510|125
5510|120
2195|85
9049|36
5510|123
5510|9
4353|107
4093|53
831|147
3161|135
6359|68
5510|33
2534|25
4871|54
5508|116
5508|54
5508|156
3734|74
7525|89
5507|9
230|137
2448|52
7248|105
2484|108
3013|156
5507|84
5506|112
1083|63
5505|86
8972|32
2731|95
5504|135
8122|84
5501|17
5500|156
5500|123
4109|142
5498|159
6391|120
5156|26
1566|51
5497|83
5497|146
5497|21
9397|75
4817|121
5495|117
9883|69
5491|94
4616|47
6724|144
5490|117
3091|122
1379|111
5033|70
5490|19
1952|49
4858|82
5489|82
4792|23
4443|147
5488|126
8087|101
5488|150
9280|72
3600|81
5488|58
5992|119
5486|17
9568|122
5485|90
5485|156
5484|106
5484|113
2383|110
4934|8
9203|100
2609|86
3203|15
5481|98
5481|89
5481|9
5481|154
3531|79
4339|122
5478|95
2678|139
5477|152
5659|57
3466|6
5475|140
951|50
5475|100
4022|24
5473|39
5471|84
7073|125
5471|56
7574|84
5470|89
2102|40
5469|134
5467|113
6568|153
5056|63
154|10
6638|154
9201|22
5466|119
5466|45
11|4
1112|50
5095|75
3939|98
2011|48
3163|16
5724|30
5466|75
2859|95
6168|116
5465|26
2849|118
5464|138
6621|65
2571|22
8351|74
3571|64
5464|34
5459|90
5457|129
5457|139
4937|88
5456|19
4115|85
5454|117
5453|30
5452|136
1549|27
4522|50
5451|125
3386|16
5450|67
5450|7
98|18
6277|125
3447|136
649|14
4542|125
5449|86
5448|76
5007|15
8739|102
5446|37
2420|100
4707|117
5445|32
367|121
4579|24
5445|157
2379|33
5438|70
767|58
5436|146
4743|93
5436|60
702|80
1364|11
5433|102
5301|47
5430|41
6687|21
5428|159
8857|138
5219|73
5426|38
2991|155
7596|42
9759|70
5426|54
4878|105
1686|46
9013|53
4801|37
5425|91
3512|74
5421|21
5420|22
3240|78
2079|84
5419|135
1751|62
3482|116
4827|64
5419|9
441|93
5816|63
5418|152
7955|81
5417|104
4242|111
830|36
5417|94
5416|74
7757|143
4673|100
5416|43
8024|38
6746|64
3069|86
8654|78
5421|64
5415|59
5414|82
4475|157
3996|121
8902|76
5413|75
3295|126
5412|78
9737|14
3572|157
5411|28
6923|40
8466|127
5411|129
5407|1
411|136
5405|37
5405|10
5405|16
1722|60
4168|126
5405|140
5405|38
3184|28
5403|25
5402|84
9254|46
9004|17
5872|111
5401|26
5400|21
9528|159
3770|66
5399|67
5399|126
565|106
1517|152
2717|152
7156|120
5397|87
5396|118
5395|22
5394|103
5394|102
5393|95
4540|128
3483|153
5399|140
5392|11
4916|4
5392|52
5391|36
5391|51
5390|39
8884|96
3722|76
5389|99
5387|136
1348|8
3080|29
5386|142
2511|77
3567|100
3137|76
5384|41
4962|56
5382|57
1805|115
5382|70
5381|48
3650|112
2280|139
9455|60
5381|31
9555|119
5380|5
5379|43
4718|70
8384|142
2678|27
5379|69
5378|36
5944|41
5378|86
9984|121
5378|134
8853|58
5687|22
3030|110
1113|78
5378|96
5377|97
5373|69
4342|35
5372|59
5371|78
9439|105
5371|107
8310|113
5371|127
26|34
5370|103
5369|94
5368|152
5367|73
5308|45
304|98
5364|54
5364|120
4132|49
5363|111
9342|22
4625|94
5363|83
4063|92
5362|44
3657|102
654|57
5362|143
1056|42
5361|131
3402|145
5361|128
4700|64
4306|33
5359|95
5024|46
5354|48
2597|60
4935|13
2157|159
5354|105
5354|146
5091|88
4963|19
5352|25
2028|15
5350|67
8464|136
2833|153
5348|70
3257|133
9518|158
5348|63
5346|40
8279|100
5346|4
96|57
7300|110
5345|99
9158|130
4009|158
1980|131
5344|55
5344|87
5339|11
5338|33
5336|108
5334|96
2652|117
5331|155
3350|11
5327|102
8633|93
8474|61
5327|84
8996|82
5326|77
959|149
3920|3
6065|78
5324|47
9072|73
5324|68
6249|4
3873|154
5322|16
5321|103
5321|101
2363|77
5321|116
15|116
5320|105
766|14
5320|0
5318|10
7069|147
2748|98
5317|148
4923|152
5316|138
4857|144
5314|34
5313|29
5312|146
5312|45
7807|3
5382|102
5310|49
472|154
5310|23
4447|82
5639|34
2506|131
5310|62
6350|157
6900|32
3501|26
6819|119
5309|103
292|120
2369|61
5471|63
4107|112
5308|74
5307|128
6455|116
8831|22
5306|11
5305|128
829|92
5305|118
5305|44
3777|4
5305|43
3268|62
5388|6
3116|112
5304|9
5302|58
2270|2
5301|42
9673|40
3515|80
5300|115
5300|70
5300|141
578|58
1531|8
3480|127
5299|60
4026|153
5299|83
822|139
8789|27
5299|155
3609|108
6984|14
5297|47
5297|92
8443|50
8346|32
5296|42
4832|151
656|41
5295|138
1432|56
5295|98
2633|25
7384|28
9412|117
5295|112
5295|63
5928|121
3980|117
5292|84
4740|100
5292|125
6988|158
5291|128
1254|0
2412|75
5291|127
622|138
5290|103
5290|20
4214|55
315|153
5286|112
5285|157
465|155
2775|47
7878|157
9573|122
5285|101
4333|130
5285|26
5284|47
5282|88
2646|27
558|20
5280|150
5280|93
9111|69
5279|4
5279|112
282|149
3799|43
5277|104
1597|144
5276|101
5275|59
2388|69
5372|47
5273|153
5272|143
5271|3
5271|149
673|68
9620|105
5270|73
3459|114
5269|117
5268|38
5267|6
5267|148
9595|127
5265|158
1713|50
5263|96
5261|136
7941|73
5261|67
5259|117
8115|22
5259|0
2561|106
4229|126
3784|29
3421|115
5258|146
5256|13
1091|139
5968|74
4985|68
9040|19
3556|40
7791|86
5717|17
5251|20
4858|99
6069|141
8199|16
4620|41
5247|105
5887|46
3363|50
2923|141
5599|156
5246|140
5245|102
6996|146
5780|132
5243|66
661|14
5241|145
4245|113
5238|26
6497|75
5355|91
4431|93
2801|156
5238|23
3893|100
8776|16
5194|97
967|133
5238|159
424|112
5237|154
8|101
1018|44
3136|43
5237|151
1261|47
5236|81
313|33
8012|91
5234|152
4327|58
5806|52
5230|140
4091|50
5229|14
859|145
3132|34
5111|111
771|139
5229|58
4055|83
5229|75
5229|152
7376|138
5228|153
1050|37
5227|126
9625|48
5226|111
2592|124
5225|159
6377|57
5049|94
5224|104
5224|14
5222|153
8621|55
5515|101
5221|48
5216|156
6479|28
4143|147
5215|30
1737|40
3665|41
5212|67
6894|94
8637|99
5210|61
8281|35
5210|89
228|13
9754|23
2520|155
5208|13
7799|155
7116|51
2593|119
7613|33
5208|136
5206|9
2914|78
5205|24
3197|5
4291|147
5205|157
7499|88
3439|79
5204|71
5204|31
5203|31
4078|106
5523|73
4373|124
5202|88
4978|122
5201|63
5200|82
5200|13
3064|137
5199|79
5194|57
5194|22
9156|58
9178|123
4880|68
7216|112
4197|143
5191|121
6821|14
5190|88
9908|127
5190|5
6272|28
5189|158
5188|92
5188|46
5187|12
5966|91
6936|104
4458|22
5185|21
6682|57
5185|39
9391|64
9681|145
3832|26
5185|124
5185|26
8085|20
6572|50
4144|133
5182|87
5181|21
4867|119
4780|150
9519|113
2944|157
6829|140
5179|44
3541|97
9841|70
8330|38
5178|125
5178|74
2871|6
5178|10
5176|107
5174|32
3746|135
163|50
5172|90
253|1
5171|147
5170|90
5169|54
5168|89
5168|153
2887|33
5165|101
1365|34
5164|55
6948|93
5164|36
2211|86
8943|98
4330|17
2908|26
5163|152
4444|82
7935|156
5162|67
4795|142
5162|77
1495|142
5161|118
2975|22
5160|151
5160|104
5159|29
5158|132
5111|84
3333|65
9214|132
5158|46
3840|149
5157|19
3932|5
9679|6
3126|140
5156|12
5156|42
3480|59
5731|74
2864|133
5154|11
5153|50
5153|93
5153|3
5153|91
5153|119
8363|6
5148|155
9763|77
5147|145
5146|96
5146|25
807|143
5145|90
2317|34
7915|85
3599|16
7122|133
8770|89
5145|133
3688|91
5144|58
9619|131
5142|80
3969|130
1443|100
5142|43
2173|10
5163|139
4397|14
5140|49
6588|124
5140|88
7570|64
3652|91
5140|61
1627|3
8921|30
2640|64
379|58
2588|95
4879|124
2577|105
5139|118
5139|34
9046|2
4894|51
3176|117
5136|18
5318|88
5135|24
669|21
5135|18
3123|156
1903|11
2780|110
5131|64
4195|19
5130|113
2074|20
6341|103
2861|67
2859|7
2172|115
5130|25
5129|81
2654|134
1955|2
3821|138
9843|154
3073|57
5128|145
5128|70
3805|3
4882|125
9225|122
5127|14
5127|11
7379|58
5126|38
5287|143
4322|28
3493|113
5123|12
5123|10
3885|154
530|138
1480|16
5123|3
5122|35
5206|125
4256|97
5121|96
5121|107
1098|159
6525|67
4915|33
4906|123
4058|60
4464|58
5120|124
5116|77
5115|143
4810|126
5114|17
5113|58
9163|93
5109|32
4241|115
2545|116
7164|140
3582|39
5109|44
6108|78
5107|85
5107|46
5106|136
2660|61
5106|88
5105|72
9079|22
4494|134
5105|66
884|143
5104|65
3051|130
3892|151
5104|75
1611|124
5103|66
8148|6
5102|131
3507|107
4096|145
5100|84
5099|97
2395|155
7405|154
8533|32
5099|89
2708|101
9605|110
5099|45
5097|99
5097|123
296|30
5253|141
5094|125
5094|64
5093|46
1958|133
5093|135
5092|109
4981|44
4754|15
7960|4
8880|78
5091|86
5091|139
7932|15
4030|54
7018|113
5091|52
5091|105
5090|3
5088|84
9354|102
5088|155
4550|85
1958|96
5088|98
4757|17
2792|77
1982|65
5086|9
5086|87
9455|10
4493|132
4097|40
7400|138
2652|131
5086|6
1205|41
3989|9
6961|132
5084|20
6888|19
5082|82
7224|35
4226|94
4332|113
7123|144
3481|17
5082|86
7094|122
5348|10
5080|31
3614|3
5080|38
5078|135
7162|89
6625|3
4433|38
5075|44
6966|65
8076|40
5074|13
3394|88
5073|147
2279|126
6971|121
2792|73
2519|111
5072|129
4152|15
3685|59
3927|147
5072|43
3035|64
5071|64
4580|133
5068|76
5067|9
5066|19
1923|76
5066|7
1057|57
5065|55
7567|129
5063|36
5063|104
9916|28
5061|62
9792|148
5061|142
442|94
3858|102
2904|133
5060|132
2892|58
1477|74
5059|107
5988|143
5056|145
5054|124
5053|108
5053|90
5053|42
5051|98
5049|128
5049|80
757|15
849|4
5048|36
3766|81
381|59
3734|145
5045|80
5043|129
5042|68
5559|11
5742|141
5042|102
867|67
2957|144
5042|109
9811|56
5041|69
9516|30
5040|42
5040|132
2469|119
5039|35
792|112
5038|93
2996|130
4799|12
5037|77
236|41
5035|68
5034|124
3794|139
8567|159
5030|12
5029|88
5029|145
5027|157
7282|25
5027|154
9136|71
3371|141
5024|48
5024|9
3996|129
5023|140
3302|26
3416|32
8253|113
5019|115
108|27
4067|131
3544|116
5049|134
5018|122
5878|60
5017|111
2430|116
4754|148
386|139
5017|143
9179|10
5016|157
5015|127
1765|111
3419|20
3474|16
5015|90
2782|71
5013|26
1231|100
8806|115
5010|46
5009|6
9578|83
4516|77
8003|135
5009|116
6888|145
5009|13
1207|50
5009|111
6849|115
7313|19
5008|51
4321|134
3953|85
1047|79
3738|105
3590|100
9855|56
5008|41
5006|68
9432|85
5006|143
3992|34
5917|40
6519|147
9513|85
5005|4
5004|141
2665|155
4217|63
9664|114
8710|106
3907|82
5092|82
2478|58
5003|124
18|29
4470|155
5003|63
7678|149
4600|112
2775|8
5001|58
5000|62
4593|126
4999|68
9441|157
4998|114
1453|47
4998|111
4996|92
4995|149
7446|5
3750|131
4995|30
4995|5
5299|67
4994|89
4993|137
9676|15
7398|90
3106|116
4992|131
4990|24
3094|91
7679|68
4990|35
4987|59
30|79
4987|106
837|33
4987|109
4985|115
4568|39
313|27
4985|157
4984|62
235|61
4451|110
4982|149
4975|62
4982|90
4978|88
5774|18
4976|3
3119|46
4975|70
311|89
1691|32
4975|51
4973|52
1094|107
3424|39
4334|93
4973|116
4972|47
165|57
939|5
4104|34
4971|108
2974|114
7577|125
4971|146
4971|8
4848|118
4664|49
4970|37
4966|143
4965|25
4965|7
4963|117
1903|133
4963|110
1732|80
4963|141
4960|62
314|120
3705|121
4960|57
4960|29
3313|49
4960|56
4959|72
4959|78
9118|58
5279|27
2833|157
274|50
4959|80
4509|45
4959|79
1302|47
4959|37
6822|22
4957|47
2828|49
3188|91
4954|156
4953|96
4950|52
4948|74
3818|38
4948|12
5021|75
4947|94
4943|31
4942|1
4941|39
1812|120
4913|65
4940|108
4939|73
6583|121
3347|17
9379|28
4938|6
6330|0
4938|138
7137|141
8714|57
4938|122
4938|132
4938|135
9220|144
4937|5
4934|159
7190|92
4933|139
4604|89
4933|12
5985|135
4932|143
4931|101
8833|76
4931|118
4930|107
8672|32
7907|64
4928|143
6260|147
4928|56
3881|115
4926|150
5227|44
4925|86
8282|124
4913|94
4924|75
7603|20
4924|119
4924|57
4923|52
8773|146
3714|118
3434|38
4922|106
3982|100
2973|89
4922|97
5123|49
4921|11
2810|129
7093|158
4921|5
4921|19
3429|107
4901|38
4920|82
315|105
4914|47
2253|11
4914|8
4911|157
399|112
4909|69
4907|89
8109|73
5251|104
4907|60
4905|114
4905|99
4903|33
4900|121
4899|76
2877|10
4898|76
2278|27
4416|44
4898|44
4744|34
4897|20
4896|47
4893|148
4889|20
4888|112
44|133
2200|151
6664|155
6134|127
2709|127
6658|103
6137|154
4888|8
4885|133
4885|24
4684|134
4885|96
4883|121
4883|54
1643|123
9122|90
4882|148
4653|120
4881|60
2734|159
6692|6
9256|61
4880|101
4879|101
7192|152
4879|119
5234|9
4879|20
4876|51
2360|133
4875|152
7561|39
9482|82
4874|95
4873|39
4873|27
7623|97
4871|16
4870|122
1571|12
2458|18
4869|47
1864|69
6204|147
4868|65
4867|152
3544|41
4866|87
4865|1
4865|53
9539|78
4862|152
4861|112
4861|8
4715|141
5079|117
4860|88
4859|149
7705|57
3948|77
1935|151
1954|11
4857|155
1171|106
7533|14
8327|69
4857|146
8304|51
7161|86
4523|7
4857|60
567|93
4856|91
9853|66
4856|23
4855|67
4855|151
4853|157
4850|80
8095|95
3835|86
3125|138
1909|22
7512|123
4841|137
482|77
7583|22
4840|30
4839|108
4838|19
4837|124
4836|146
3788|100
4835|23
4834|144
4832|129
4625|120
9827|3
3013|129
4161|114
4830|145
4829|127
4311|12
4828|145
4828|135
4827|105
4745|63
9722|28
4826|74
4825|74
4824|48
4823|33
4768|60
9885|62
4822|27
4822|74
4819|126
1923|30
4817|23
7090|144
4817|122
800|96
3229|64
4817|93
4817|89
4815|122
5424|98
4814|105
4813|108
1250|145
4813|153
4813|103
9028|72
4812|130
4811|140
4810|105
115|57
8638|122
4809|2
4808|152
4807|137
4804|136
4804|130
1480|60
8710|71
4802|82
1055|46
4800|66
4711|109
4800|154
4799|101
4797|29
4790|74
4790|133
6334|1
4790|144
4789|130
4788|40
1127|132
4784|54
4784|146
4783|143
4232|87
4779|46
9450|121
4779|139
2998|23
654|52
6908|159
4778|47
2695|37
2910|52
6091|85
4773|16
4770|139
7710|21
4769|146
4768|74
4767|152
4030|51
7336|149
4765|129
4763|30
4763|69
1266|79
1715|43
9361|158
4762|125
7224|151
4760|159
265|105
4760|129
1041|69
3506|37
4760|122
9189|120
9221|117
4758|44
4136|140
4757|87
4756|12
5723|49
4755|61
2165|64
4753|5
4753|89
4752|2
4752|28
7166|44
8679|122
3325|36
4750|75
4747|110
4746|10
4509|47
4746|77
5287|119
4743|8
5087|136
4408|131
4742|83
2713|158
4042|77
4742|106
4183|24
4740|103
5040|14
3217|25
7821|76
4737|72
3975|95
7280|42
4736|16
7323|74
4735|17
4732|22
4732|46
4731|47
4649|81
6566|86
4728|66
4727|10
3686|116
4726|39
2666|37
4725|45
4725|99
1061|125
3874|12
4724|134
4724|53
5555|42
4034|147
4723|14
2952|81
7831|27
4720|126
4718|69
7629|121
4718|24
975|85
4260|15
2761|96
4712|117
4709|16
4708|20
5529|27
4706|81
1578|10
4705|141
4704|34
3302|43
4704|121
1516|63
9742|24
4704|31
3895|3
3448|117
7218|12
4703|93
2722|117
8934|89
4426|152
7344|105
2567|71
4701|5
4701|51
3404|129
4694|15
3896|70
4700|136
3536|97
4699|22
4698|13
4698|4
4698|5
4696|53
6151|94
4695|35
4695|24
4692|43
4692|21
9132|146
4691|27
4690|32
4690|13
4687|7
3570|88
4687|76
4686|76
7633|59
4686|100
4685|64
4684|10
4548|82
4683|2
4562|2
4683|152
4683|23
2751|24
5511|142
4680|99
4988|96
4677|74
3061|126
8225|125
4677|16
3788|36
3521|77
4675|138
4674|57
1290|46
2857|10
4673|39
1469|58
3004|155
4672|94
5223|67
4671|130
3341|141
4671|0
4320|157
2825|20
4671|92
1605|20
4670|78
4668|120
4668|85
4420|37
1598|143
4668|95
9398|70
4559|62
5934|65
4665|53
4663|69
4660|132
4660|46
5317|104
8934|28
4659|16
4054|157
6043|86
4659|87
802|137
4658|4
9750|123
4658|11
4658|37
6028|60
3538|106
4657|40
3694|110
4494|33
9424|154
4654|19
3480|136
4652|67
4649|44
4904|6
4649|109
204|7
4115|108
5566|8
4266|7
4648|80
925|85
1640|8
4640|150
4648|109
4492|36
4648|137
4647|21
4646|151
3539|75
4645|90
4642|53
6078|135
4641|102
6073|68
4640|149
7047|122
4639|89
3956|143
4638|8
9325|8
4637|61
4636|47
6981|144
4635|87
7536|83
5484|26
4503|10
4634|62
5498|112
4507|130
7580|80
4633|102
9740|132
4633|141
4633|36
4630|95
5038|27
5338|72
3177|119
1171|86
4630|84
1223|96
8883|1
4630|90
2891|2
2179|20
4629|107
4327|86
3714|93
3289|117
4628|156
8742|82
4628|47
4533|109
4625|154
4426|23
9203|116
4625|33
4623|98
3360|60
4622|123
4622|99
4622|63
4622|10
4621|39
1327|18
8471|66
4618|77
4617|101
4932|59
4615|63
4612|36
4611|84
7450|27
7816|126
4610|95
1414|17
4609|55
4609|109
2411|96
2504|120
4609|125
2614|158
581|157
4608|63
4605|125
4601|109
4599|101
4598|28
4598|143
6964|119
4596|71
4594|149
4594|94
2584|78
4592|45
2639|81
4592|103
4590|15
4589|94
817|80
3736|98
8701|114
4588|66
4133|65
4587|101
9583|49
4585|97
9866|55
3232|120
68|12
4584|143
4582|135
4581|118
4581|142
7336|51
4581|5
4579|32
5617|144
5468|6
4579|88
4576|111
171|10
7216|138
8156|28
5797|41
4532|53
4575|45
4383|49
4575|13
4574|69
3569|106
9005|4
4574|140
5699|28
4573|145
4573|79
6673|43
9954|78
2591|74
8389|140
4571|158
4568|14
3266|0
4567|98
1223|8
4566|43
4001|155
4564|114
4564|143
1921|102
4564|82
3625|127
4562|24
4562|31
4562|128
3270|149
148|59
4561|153
4556|94
1712|62
4742|69
4300|123
4556|91
4553|109
4443|115
9412|65
4553|154
4550|90
4550|99
104|20
4550|83
4548|3
959|95
4546|79
9119|55
4545|159
8862|15
8695|9
4544|36
7896|92
8951|135
4544|144
9040|108
4382|127
4543|1
2405|71
4543|80
4541|154
4540|72
4310|134
4539|85
338|105
4537|26
4536|124
4535|94
7476|153
8191|72
4533|56
6153|2
4533|111
4532|125
3822|115
2829|35
2976|74
4531|39
3863|2
6444|61
7033|19
4531|82
4565|49
3286|97
7021|100
4530|76
9848|17
4528|91
9717|116
4525|46
2216|89
8291|66
4525|156
4524|73
6992|123
4524|58
4522|92
2515|109
3827|126
4521|0
4521|150
658|96
4521|133
7973|103
4519|52
4519|37
7836|81
4519|136
1784|33
4517|4
3814|28
1827|60
4517|87
4516|83
4515|114
4515|145
9393|139
8250|124
4515|59
2906|76
6234|54
4514|67
8511|2
4512|58
4504|60
1674|20
4511|54
5442|155
4510|123
3116|27
4509|33
4504|56
4504|41
5324|19
5276|137
4503|22
4501|48
4500|80
8500|49
4498|83
4498|51
4497|88
7078|94
4496|104
4495|117
2077|43
4494|55
4493|12
3453|38
3325|93
518|126
4492|85
5457|37
4487|76
7933|1
4487|64
4486|141
4485|16
4482|28
7410|19
5109|112
4480|45
3569|153
4480|57
3471|85
7390|51
4479|111
393|99
9303|148
4479|15
4478|71
4478|50
4477|5
4477|142
6214|117
4477|64
4477|104
4781|41
4476|85
4475|87
4475|31
2141|116
8847|152
4474|63
5754|7
4471|126
9851|159
4192|38
3434|110
3330|146
1488|97
4469|42
4466|108
3867|0
7843|149
7447|114
3006|5
188|34
1540|86
9525|45
8399|1
4464|79
4463|113
4462|29
4263|128
8258|28
4462|104
4456|8
7034|40
4455|16
7394|29
5391|63
4455|11
4430|11
3786|63
6309|24
8673|57
8694|131
4455|97
5221|28
4453|154
3846|42
3008|13
4452|110
4452|51
1293|49
4451|155
4451|39
8548|111
4451|70
8315|12
4451|134
4450|96
5479|145
4450|90
4450|108
4449|151
1497|114
3814|17
4448|80
6202|153
4445|103
7242|43
4442|122
4442|115
3663|78
4441|150
4440|69
351|56
3733|5
4440|5
5645|150
4440|131
3066|53
4438|115
2311|152
4434|100
811|38
4432|28
2732|100
4432|136
89|85
1777|129
8854|41
4439|43
4432|69
4288|10
6418|12
4431|116
3337|47
6310|48
4222|40
4428|3
3825|112
2805|77
4427|138
9137|128
4426|114
9386|1
3948|55
4425|90
4424|86
154|34
3065|58
387|137
4423|103
4421|86
5994|45
5304|32
4420|159
3041|113
2528|121
6794|102
5362|19
4420|109
7064|137
4419|51
2708|128
5408|70
2698|145
4419|39
4419|107
4416|98
7985|153
8805|18
2959|34
1990|61
5342|54
4415|155
4411|136
4409|59
7205|72
4407|149
175|92
4407|24
5957|51
4404|11
4407|92
4182|87
9267|151
3477|156
5859|138
4532|57
4406|141
6360|137
2866|23
2532|140
7824|16
4402|18
4402|81
3873|141
4400|11
4400|91
1427|11
4399|72
4398|153
6898|148
4397|135
4397|144
4393|108
4393|101
8846|16
4392|122
3270|24
8014|55
5627|22
3585|56
4392|101
6288|118
3339|106
5971|72
4391|134
4390|24
4389|47
4389|70
232|20
4388|29
964|62
4387|31
4384|64
4384|105
474|77
933|48
8667|15
4384|16
4382|106
9857|62
9643|23
3282|92
4382|94
4865|62
4379|33
4378|76
958|93
4377|118
6486|148
4377|25
2451|14
4375|103
4374|136
8059|113
2986|69
4373|71
4372|117
4370|31
4370|38
802|84
4370|102
4368|46
4368|107
4367|65
4367|18
3926|50
4366|127
741|112
2552|126
4366|54
2172|153
4364|91
202|13
7792|75
4004|144
5398|94
4363|118
1079|36
4362|62
4362|32
4246|119
2873|43
4361|127
4361|19
4361|159
9073|10
4360|75
5742|55
4360|127
5593|19
4359|152
1245|66
3308|96
9282|89
4359|130
4359|14
4356|28
4355|140
4355|43
3644|79
2604|6
7859|8
3056|65
4355|7
1134|50
9516|40
9198|46
5758|152
4354|10
4354|85
8409|21
4352|72
7885|53
3537|152
1085|100
4352|107
3555|134
4573|106
2583|92
4351|89
8387|139
8570|79
4350|86
2053|27
6507|53
9902|52
9848|3
4350|141
4274|88
4348|156
5570|121
4027|30
4347|110
1295|47
4347|112
1195|117
4344|66
4344|70
4494|12
6953|96
4343|18
4343|148
4341|90
2437|81
4340|138
6776|69
4136|70
3488|155
4339|13
5354|25
4339|21
7565|78
3815|100
4338|135
4336|55
7647|137
4335|65
4332|130
4332|95
4331|88
4330|117
8400|0
3044|149
