Forum|Person|joinDate
101|8511|1963-11-22 14:37:07
439|4232|1971-08-07 08:03:47
469|828|1979-07-21 13:53:49
469|7406|1980-03-22 10:06:57
88|3534|1964-09-07 04:35:11
250|2707|1966-01-05 03:40:01
469|7445|1962-06-20 14:51:51
469|3424|1987-06-05 08:03:15
470|8320|1980-12-01 03:42:24
470|5119|1991-08-14 05:07:14
40|5853|1986-09-22 07:30:10
104|3111|1985-01-18 12:15:57
317|8999|1971-09-06 09:13:35
470|2852|1990-12-29 06:59:38
470|7128|1962-11-14 01:09:35
470|1428|1969-05-02 03:43:00
470|9770|2007-05-12 22:09:17
145|6319|1984-12-24 03:33:43
239|5386|1983-10-23 07:55:53
470|5494|1974-12-05 03:42:11
234|1493|1991-07-09 09:51:39
471|7991|1987-01-06 11:12:37
471|6307|1965-11-17 21:27:46
247|4319|1993-10-24 16:40:40
471|2732|2002-09-26 03:32:14
471|6503|1961-04-04 13:41:32
471|6931|1996-11-29 06:09:50
355|1950|2002-11-10 15:18:17
471|3630|1991-08-08 17:25:36
113|6336|1963-08-30 13:19:34
471|6170|2006-10-20 06:42:32
471|4489|1991-08-13 17:59:20
124|7341|1970-08-09 18:10:59
471|226|1969-02-06 19:17:49
288|5690|1988-01-15 02:47:43
471|1998|1988-02-19 07:07:17
472|4176|1975-02-03 23:07:14
472|9192|1998-01-09 22:10:46
472|6119|1994-08-16 15:28:02
472|9359|1967-02-18 12:18:50
472|8205|1971-12-08 18:32:52
472|1924|1983-10-28 22:49:34
472|5155|2000-05-21 08:19:35
94|9176|1998-10-28 12:53:05
289|8006|1973-12-02 02:36:32
473|3712|1960-03-21 18:14:54
473|6984|2004-11-25 03:40:29
424|4884|1973-08-02 08:01:36
473|6585|2004-05-18 17:38:38
473|8522|1989-06-27 08:38:04
31|6084|1999-09-06 06:28:10
473|8872|2003-02-18 07:35:18
473|6201|1960-09-12 16:42:56
104|5843|1979-08-14 08:34:51
324|7873|1986-03-28 12:20:14
473|1630|1969-01-17 07:46:16
229|5149|1975-07-09 22:25:12
368|1970|1962-01-10 00:01:56
473|7269|1970-12-24 11:46:31
473|5710|1969-03-23 08:54:56
474|6915|1968-09-27 18:23:44
474|1052|2003-06-14 19:43:55
474|5290|1983-09-25 17:51:31
125|5553|1978-09-20 06:42:05
474|304|2007-11-22 07:22:29
127|1632|1984-05-24 22:44:13
474|4101|1994-05-24 18:27:06
382|7533|1979-09-05 23:09:23
474|8379|1999-09-04 23:56:45
475|1231|1996-09-05 01:49:52
106|2471|1981-08-08 12:33:22
475|4284|1970-08-11 02:23:25
475|6979|1964-01-06 08:52:23
475|2786|1990-08-22 12:09:33
475|7426|1970-09-03 21:33:54
475|6902|2002-02-06 09:16:00
476|6505|1974-02-04 02:19:46
476|8045|1998-10-17 00:36:26
469|6180|2000-10-23 18:03:53
476|1347|1969-06-20 16:33:22
476|5345|1975-05-31 16:53:04
118|4526|1970-05-31 07:50:37
476|9051|1995-11-22 10:03:13
476|5104|2005-03-07 20:25:10
282|5192|1979-07-21 12:10:06
476|9346|1963-06-28 08:21:55
36|1455|1990-02-26 21:09:02
476|97|1960-02-24 03:33:03
255|3342|2004-07-08 15:22:31
476|2233|1991-11-15 21:07:49
265|8922|1969-11-15 04:09:58
476|8901|1984-10-21 17:33:19
476|3299|1962-04-04 18:53:49
477|5724|1994-01-17 11:41:54
263|1885|1986-11-15 15:56:49
477|8801|1994-07-24 00:08:40
477|8897|2008-11-23 16:15:36
477|852|1960-09-27 01:09:20
409|1050|2003-04-06 01:23:44
477|3532|1990-05-12 04:06:37
442|5834|1966-04-03 04:24:07
452|7853|1961-04-12 03:59:02
477|1439|2008-06-12 12:50:32
477|5537|1994-08-24 09:30:28
478|3296|2001-01-14 12:31:55
118|1841|1992-12-06 13:29:41
478|8715|1968-07-23 12:12:52
189|3555|1963-02-07 07:22:58
478|2856|1982-10-26 08:31:48
192|8341|1970-02-19 08:23:43
478|5230|1994-11-01 05:04:19
478|3303|1972-03-30 18:43:32
405|9214|1973-05-25 12:46:46
478|3469|1979-02-15 22:22:32
479|7687|1962-12-05 09:32:36
340|6842|1981-05-28 21:15:34
420|9072|1981-08-31 05:28:09
479|5830|1994-05-20 20:33:15
70|5215|1974-05-17 07:28:41
479|7209|1961-05-25 14:40:37
479|1106|1996-09-10 04:04:02
458|8606|1999-03-02 10:36:53
479|4238|2005-01-06 01:48:16
479|3339|1983-06-21 12:18:47
45|940|1964-08-30 20:30:38
480|592|1962-08-29 21:36:59
480|4699|1996-02-10 20:48:56
336|2553|1985-06-20 18:31:17
480|8211|2005-01-13 20:06:13
480|6390|2001-11-05 16:28:21
480|4735|1961-05-17 03:08:21
480|8642|2000-02-25 03:19:58
481|766|1977-09-18 21:55:57
481|3843|1976-06-11 15:35:44
481|6073|1987-01-16 12:11:55
481|4035|1999-09-21 21:35:43
481|1272|1968-10-26 23:56:46
481|6411|1983-07-10 01:29:12
481|9525|1985-06-21 05:52:24
202|4811|1962-09-11 06:45:46
426|3828|2001-01-05 01:33:42
481|7764|1982-03-17 06:10:32
86|2237|1960-05-26 21:40:42
481|5224|2008-08-04 16:44:31
481|896|1961-04-30 20:57:06
482|5734|1963-04-12 15:56:04
482|2897|1993-07-12 11:10:53
45|1266|1993-09-09 22:20:07
482|8577|1965-05-03 18:49:07
482|3109|1998-10-01 15:52:52
482|2441|1997-06-05 14:30:01
482|5776|1993-09-16 22:47:31
483|5407|1973-03-10 16:02:37
483|4252|1977-07-18 05:52:09
8|9112|1963-08-02 08:37:19
483|9474|1989-06-20 03:40:00
204|2583|2002-11-22 11:18:43
234|1604|1995-05-06 09:31:53
445|1889|1966-12-17 09:31:00
483|8512|1975-10-16 19:57:26
483|2|1989-06-03 05:18:29
483|6039|1988-03-16 20:36:43
483|3767|1974-12-18 13:41:00
484|4009|2008-12-21 15:33:39
484|4870|1967-09-22 00:56:36
484|7423|2003-12-24 03:02:19
105|7204|1988-10-09 22:45:53
146|3051|1980-02-07 19:45:12
484|4772|1985-12-27 08:10:32
485|3094|1986-07-22 20:25:15
485|6318|1976-02-24 01:57:27
471|494|1996-05-21 17:21:10
485|2186|1988-03-09 10:34:07
217|1636|1982-11-02 08:49:39
485|5162|1965-04-26 02:41:58
244|9822|1990-03-23 11:41:47
314|7150|1998-07-25 09:26:16
486|1336|2005-06-07 12:30:12
54|8283|1981-03-05 23:10:40
486|6893|1975-09-24 16:18:23
486|9177|1982-12-22 14:51:32
486|9524|1995-12-15 07:06:06
145|5529|1974-01-30 18:40:28
486|4890|1970-09-05 17:00:30
61|7018|1996-09-09 10:18:44
458|6584|1995-10-31 22:06:17
486|3935|1973-03-12 14:31:45
486|5115|1979-04-24 17:36:35
82|6918|1964-10-02 17:13:46
486|3318|1969-06-21 02:32:42
323|1753|1963-12-27 07:07:10
486|6836|2004-02-26 07:04:22
487|4134|1975-12-14 11:17:35
487|9145|1964-07-02 01:53:43
487|6685|1998-04-01 18:57:25
487|223|1971-04-15 20:11:44
487|8975|1976-12-12 09:12:09
487|9481|1975-03-28 07:03:47
116|604|1971-10-06 00:05:42
128|4522|2008-05-03 16:54:56
267|3801|1989-06-21 01:15:38
487|7511|1972-12-24 01:18:41
487|7922|1968-03-19 19:08:53
487|4117|1991-08-15 12:36:04
487|1827|1986-08-21 10:38:51
123|6652|2007-05-19 18:26:51
288|54|1963-06-03 02:05:54
488|6213|1976-08-19 00:54:56
256|743|1962-12-12 04:35:44
488|8574|1986-12-03 08:52:54
403|3382|2002-10-28 01:42:22
488|8345|1975-02-25 20:05:47
172|7970|1965-07-05 12:21:05
488|4354|1962-11-15 16:19:49
488|5561|2008-11-03 03:00:20
488|7129|1998-10-06 16:31:06
489|6629|1974-03-12 07:15:07
489|2390|2000-05-07 08:45:19
42|5704|1977-01-31 00:03:33
489|1377|1967-02-27 00:32:28
489|1730|1970-09-11 10:51:42
489|2395|1964-09-06 09:04:47
489|5469|1971-10-05 19:00:41
489|546|1998-09-03 15:20:49
489|5046|1994-03-30 12:34:28
438|2073|2002-08-17 11:07:04
489|9692|1965-06-19 09:41:07
55|1712|1963-02-27 15:20:08
225|9540|1965-09-06 18:34:39
489|3226|1970-06-08 18:32:31
467|7837|1986-02-22 19:34:32
489|860|1990-12-09 06:34:50
373|7753|1977-01-29 02:22:59
489|5766|1971-10-13 03:39:00
490|4334|1989-10-13 20:43:29
490|8142|2006-05-01 04:39:01
490|1512|2005-06-18 08:49:54
490|3784|1997-01-10 05:21:31
490|3831|2006-08-23 13:16:10
294|1713|1963-03-30 05:52:37
490|9091|1988-01-01 02:56:17
491|4448|1983-02-19 11:06:22
491|1174|1992-03-08 13:02:40
491|3901|1989-05-07 07:19:54
492|9586|1999-07-04 02:23:01
492|6098|1984-02-01 09:48:41
109|3792|2003-03-07 17:26:48
474|3158|1983-03-30 21:43:32
492|4154|2004-10-03 11:34:00
20|8950|1983-03-07 05:24:25
492|4112|1981-05-12 20:51:05
38|1871|1975-10-31 08:20:23
171|3170|2001-03-10 13:34:03
492|8847|1972-04-23 08:00:00
64|7275|1992-03-23 20:34:20
492|1528|1961-09-09 19:28:14
492|9470|1960-04-11 19:40:26
215|8030|1968-07-03 10:22:19
492|9469|1967-07-06 19:11:36
492|3206|2007-07-15 20:15:26
493|3805|1974-06-24 01:05:58
316|1685|1966-08-13 15:04:47
493|3533|1990-05-25 15:35:59
164|5903|1984-10-04 19:40:14
492|5579|1987-09-19 22:09:38
493|2466|1968-03-19 23:18:53
493|8967|1960-08-27 14:51:33
493|6225|1961-09-08 13:49:16
493|8058|1963-07-30 02:53:20
493|1792|1980-05-18 10:49:04
333|6561|1988-10-21 13:47:27
493|741|1991-06-04 12:07:48
259|6930|1989-06-24 05:16:31
494|9386|1976-05-19 20:52:22
465|5909|1975-11-15 17:01:21
494|2857|1983-05-14 04:26:50
45|6713|1974-10-01 19:08:56
494|1472|2002-07-17 08:01:34
494|9398|1970-02-22 16:22:01
157|8709|1961-06-21 00:54:16
495|570|1983-06-10 14:39:23
495|4499|1980-07-27 23:25:23
25|5899|1978-05-13 05:58:56
135|9127|2004-12-23 21:26:50
495|959|1987-01-07 09:48:40
59|5844|1974-01-02 13:32:26
495|7680|1992-03-20 22:38:35
496|9819|1969-07-01 19:05:11
437|1687|1973-09-02 00:53:48
496|6334|1980-07-25 11:23:47
496|5786|1977-01-04 05:09:47
496|7027|2002-11-29 04:36:04
497|977|1975-10-02 13:06:46
497|9436|1977-10-13 21:36:24
497|8038|1973-02-25 02:32:17
308|7599|2006-10-27 00:14:30
469|2365|1964-11-01 01:07:13
497|6612|1977-10-28 04:34:05
21|1831|1978-09-10 03:48:09
498|4468|2002-06-29 05:44:35
498|3894|1977-06-09 13:13:25
498|9836|1993-03-30 21:20:25
103|6577|1983-12-03 11:47:36
190|8447|1965-09-02 18:34:17
498|7727|1986-03-09 22:29:36
200|8788|2004-09-19 20:31:47
498|2657|1967-03-15 20:05:54
498|7356|1960-03-04 22:39:54
465|7763|1981-11-10 04:51:03
498|7019|1986-10-17 13:54:58
498|1913|1963-10-22 08:47:53
456|9620|1964-07-29 11:07:18
498|6476|2007-09-09 13:58:07
27|2359|1996-07-26 04:01:41
499|3982|2004-11-09 01:38:48
381|9543|1968-02-05 09:53:57
499|441|1993-09-19 11:46:05
477|9003|1989-05-09 15:43:30
499|4410|1977-03-12 17:05:36
499|1953|1961-10-24 15:54:43
499|9|1962-01-26 16:58:24
499|1905|1983-07-19 14:49:17
499|7116|1967-09-17 11:50:47
132|7240|1962-01-02 03:06:17
237|5673|1972-05-27 01:05:23
500|4313|1967-10-17 09:41:57
351|4440|1986-11-12 11:06:35
500|1135|1989-07-03 05:50:32
469|2368|1961-10-21 04:40:36
500|9885|1996-02-21 04:58:35
500|9279|1974-04-01 18:23:45
500|1740|1975-11-06 07:34:24
36|1438|1983-07-12 20:38:59
500|280|1983-06-18 23:31:40
138|5752|1985-03-22 20:25:14
405|4904|1962-02-04 15:50:03
501|8333|1963-08-29 09:02:12
380|7918|2003-08-29 11:23:04
479|8346|1972-09-23 14:36:24
501|9882|1973-07-09 07:33:40
2|4568|2002-06-05 08:00:02
501|898|2007-02-03 23:43:07
501|881|1974-01-15 08:20:46
501|5630|1961-04-19 11:07:43
211|1745|1982-04-12 07:34:41
501|47|1967-11-19 03:53:29
501|2252|1985-04-18 19:36:17
501|7667|1969-12-03 13:10:27
501|1691|1977-01-31 12:13:20
501|4001|1972-10-12 10:19:00
427|2166|1992-02-28 01:39:04
501|4627|1991-05-21 23:47:09
501|5414|1979-01-04 06:09:17
345|2675|1972-10-03 20:08:38
502|5458|1966-02-06 18:37:40
502|190|1969-05-14 19:21:14
383|3373|2007-10-20 05:45:46
502|9068|1985-03-28 00:44:29
252|573|2008-12-12 16:31:33
340|3525|1973-12-06 14:14:16
503|8896|1995-11-03 13:18:11
503|5617|2007-06-30 06:09:14
82|7903|1989-12-05 01:45:34
490|1768|2007-03-12 14:07:47
503|8534|1980-01-29 13:56:22
503|6126|1960-08-14 23:39:21
316|6732|1960-10-20 06:33:42
358|2808|1964-10-01 18:56:12
497|5871|1991-02-21 06:51:46
503|4895|1975-03-21 19:57:49
503|7774|1967-07-25 11:41:49
450|5161|1978-09-17 07:34:32
476|8181|1988-05-30 02:12:57
503|6912|1972-07-24 08:17:58
356|5999|1992-07-02 18:19:39
438|5033|1961-07-06 05:56:35
503|6741|1964-08-10 16:04:41
503|7218|1980-02-05 20:09:40
504|1587|1978-07-06 19:06:25
504|9920|1966-12-19 16:15:39
290|2250|1963-10-15 13:37:31
504|8349|1999-01-24 01:10:05
316|6590|1980-05-25 19:58:41
504|7900|1994-07-15 19:24:18
60|4326|1990-04-12 01:42:31
241|466|1997-02-14 09:19:39
351|5329|1992-10-13 13:01:42
504|8720|2005-10-16 06:29:07
331|7214|1968-12-12 16:50:12
504|8743|1960-11-24 15:41:12
433|5971|1972-10-09 18:38:31
504|6600|1999-04-07 22:55:47
318|7761|2001-12-07 10:59:09
505|8601|1985-12-31 14:34:58
505|9150|1968-04-09 07:16:05
505|5883|2005-11-23 00:59:48
505|9141|1999-09-16 02:36:37
426|8091|1977-07-21 11:10:13
505|7978|2006-01-28 19:16:39
493|3136|1994-05-25 07:31:31
506|6152|2001-07-04 16:21:23
506|4523|1992-04-10 13:39:36
506|6045|1987-06-01 19:33:56
183|7516|1994-10-28 00:22:18
506|7222|2007-04-02 07:08:58
16|738|2004-06-17 17:06:32
507|3943|1991-11-26 09:18:05
507|6874|1974-08-23 02:46:12
387|4682|1968-02-08 23:38:40
507|4028|1991-10-09 16:09:20
507|6714|1996-04-01 22:40:02
507|3011|2001-07-16 04:37:06
507|6887|1975-01-05 15:19:26
212|6249|1989-09-25 23:38:59
508|1029|1981-11-01 10:29:05
508|5818|1966-08-09 18:19:52
110|9274|1981-08-26 09:15:09
508|1819|1973-01-12 14:28:20
508|9820|1983-10-13 02:27:43
509|9428|1980-08-17 20:34:28
509|1548|1996-11-28 05:16:47
509|8088|1986-07-15 16:14:28
509|7636|1990-04-09 02:54:35
187|891|1984-04-09 06:12:05
509|1076|1968-04-19 03:11:49
69|9056|2006-02-11 07:52:21
510|7179|2005-10-30 11:55:27
510|4918|1968-06-22 12:54:25
44|484|1990-09-29 01:31:35
82|8995|1994-05-20 12:25:41
510|4832|1965-06-06 23:52:49
510|434|2001-11-28 18:05:03
105|3545|1997-05-23 19:11:45
510|7074|1971-06-05 15:47:35
223|2404|1989-07-27 14:19:23
510|778|1971-12-03 16:38:16
33|7809|1973-08-24 07:25:45
510|5270|1979-08-12 01:13:26
168|5726|1980-10-04 17:57:23
293|5549|1973-12-02 13:19:09
501|9935|1991-02-09 21:02:01
511|834|1972-08-18 07:50:44
511|7505|1985-10-02 15:17:26
511|4553|1965-12-18 07:56:31
289|3057|1997-07-03 15:32:54
511|6799|2007-01-26 01:11:04
511|4683|1987-11-17 00:14:47
511|6436|1971-09-26 17:18:19
511|7296|1965-09-01 13:02:42
139|1201|1969-09-20 18:03:59
511|4509|1999-11-04 10:04:31
203|8653|2000-12-26 21:17:39
324|6011|1977-11-08 00:31:18
391|4052|1987-03-04 04:17:47
511|7359|1964-11-25 12:45:24
511|8387|1979-04-18 05:15:17
511|7595|1991-05-27 16:42:40
511|9924|1982-11-09 17:47:28
29|6568|1990-08-21 20:32:11
34|3479|1995-09-26 15:39:01
511|7184|1960-11-22 16:31:43
512|6688|1990-08-04 16:06:02
512|4219|1977-09-20 08:03:32
256|2350|1989-05-29 12:30:00
512|6953|1978-03-05 09:03:52
512|4531|1960-10-15 06:49:31
512|5391|1993-10-28 16:35:52
512|7928|1961-07-22 22:19:49
25|103|1994-11-11 19:38:45
512|8161|1981-08-07 23:00:24
512|6694|1990-05-05 23:07:04
144|8407|1997-11-26 03:04:13
513|6815|1985-01-24 05:47:27
438|6682|1985-12-17 22:38:25
492|2456|1985-07-08 09:26:06
513|4540|2006-06-11 00:11:21
86|9320|1987-12-05 22:15:15
131|4384|1967-07-08 10:07:53
164|1028|2006-01-21 21:47:12
513|6380|1962-09-18 20:24:22
266|2345|2003-06-14 01:33:21
513|4478|1983-03-23 04:59:52
256|5598|2006-09-25 07:00:59
513|2704|2008-03-08 21:57:29
513|4705|1998-01-22 00:22:46
0|798|1981-09-21 06:48:55
342|2587|1990-03-03 07:43:05
514|1774|2001-09-29 17:58:44
514|6757|1970-02-24 05:32:50
112|4584|1975-06-09 11:42:56
514|4872|1971-07-28 07:48:39
19|6876|2006-03-25 22:34:53
514|5353|1973-10-20 23:50:35
506|6285|1977-06-15 05:44:35
514|2909|1965-11-01 03:49:33
514|4110|2004-03-28 14:48:43
515|2378|1986-12-21 06:07:05
177|1253|2002-12-14 05:20:36
515|2454|1961-03-06 08:58:11
515|4107|1995-03-30 15:26:47
515|7966|2002-11-03 15:12:04
515|2234|1997-11-09 22:42:02
515|7348|1966-01-16 12:26:24
515|5576|1991-03-12 17:24:22
515|7847|2002-01-26 09:58:08
516|3751|1965-12-17 18:08:23
516|2295|1979-09-26 11:33:11
516|1230|1990-09-24 01:33:02
140|4576|1975-10-02 11:42:09
516|1005|1985-11-26 14:30:39
516|1742|1999-07-25 04:38:10
516|6828|2007-12-04 02:11:37
357|9097|1983-08-10 02:54:15
516|8798|1991-08-09 21:50:06
516|1670|1970-05-22 20:29:21
516|3512|1971-09-30 05:07:01
48|2051|1993-07-06 18:00:40
516|5100|1978-10-25 13:06:06
317|1651|2008-07-13 13:06:04
471|770|1973-04-23 15:12:10
517|3796|1969-02-22 19:52:19
517|3696|1961-12-29 22:17:27
426|5212|2004-05-23 12:21:47
517|6413|1980-09-05 23:22:30
517|1330|1964-11-10 16:25:47
254|2086|1983-01-27 20:33:57
405|3706|1989-11-28 09:23:44
517|2625|1987-03-13 18:25:40
517|8003|2001-08-29 05:28:39
517|7355|2006-05-02 09:45:28
207|1575|1995-12-08 21:35:59
325|105|1994-10-27 14:39:10
517|4843|2007-03-26 05:23:01
518|4706|1969-06-06 16:07:00
30|1558|1966-07-01 05:12:06
518|5785|1975-03-21 03:57:51
518|9866|1988-12-22 05:36:45
518|1197|1976-07-09 02:07:18
518|6535|1960-11-24 20:53:33
518|8856|1996-04-10 21:33:43
429|186|1972-03-16 12:51:17
518|6379|1962-02-13 06:29:17
188|9631|1971-01-25 10:29:36
452|9957|2007-08-14 11:07:30
518|7536|1978-04-09 04:22:15
35|7952|1962-12-26 01:43:51
176|1187|1995-11-19 08:10:32
518|9622|1963-08-08 05:21:09
518|32|1971-05-18 04:16:45
519|1240|1962-11-04 15:58:43
519|3459|1983-12-31 20:19:13
487|8928|1960-09-18 22:22:10
519|7543|1976-03-13 08:23:49
519|2067|1995-04-11 14:09:33
187|1658|1965-07-08 09:29:14
519|2146|1993-08-06 02:30:22
519|1280|1969-10-28 16:00:37
398|5066|1980-04-02 18:20:49
519|268|1970-04-11 10:19:07
520|5020|1969-11-18 16:32:06
520|6203|1992-06-09 08:56:00
520|1857|1973-05-11 00:06:31
520|2018|1961-09-27 17:59:41
177|7162|1967-08-27 04:59:04
521|4632|1974-06-03 11:48:24
348|7715|1986-07-01 22:26:09
521|2776|1983-08-09 17:42:01
472|9749|1986-10-08 15:05:54
521|1385|1977-02-19 09:12:06
373|8036|1980-07-31 10:06:11
521|5467|1998-02-19 09:21:59
381|9865|1963-06-21 18:09:06
521|8454|1983-10-08 03:33:46
244|7155|2008-02-04 03:54:43
466|6891|1990-06-05 11:33:41
521|4406|1978-08-22 15:10:19
521|1469|1964-10-09 23:31:55
521|9590|1964-04-21 04:53:28
521|4809|1984-04-22 15:01:01
82|1811|1970-05-08 10:22:22
521|7333|1995-10-21 01:21:08
109|56|2003-02-04 08:14:18
521|9253|1999-04-06 16:59:45
521|7805|1999-03-30 19:58:03
521|8343|1994-02-10 06:22:37
522|2241|2007-11-10 07:49:18
522|1623|1965-12-05 05:48:48
522|5054|1963-09-03 16:14:50
522|5300|1986-01-30 14:59:36
150|279|1962-07-20 09:08:23
522|9440|1991-02-25 20:59:25
522|9205|2007-11-21 23:03:20
268|8857|2005-05-22 08:13:44
522|3957|1961-09-30 02:32:22
523|9722|1971-04-24 11:09:09
523|6989|1992-03-21 06:57:29
523|9573|1963-10-02 08:07:45
523|9278|2008-12-21 03:53:08
523|7641|1988-03-27 04:45:59
89|6452|1983-01-22 15:33:15
523|1442|1974-08-11 01:41:00
226|5763|1993-04-26 15:54:22
523|3749|1993-06-21 21:13:10
344|4747|1992-02-06 17:51:21
523|4871|1970-05-20 01:15:04
523|7740|1977-10-20 03:54:22
523|2432|1983-12-08 22:12:10
369|9717|1982-08-26 07:09:12
524|5007|2007-06-23 12:43:21
55|7499|1973-06-03 06:51:20
524|6340|2003-02-12 10:07:12
382|6530|1984-06-02 04:11:35
466|5964|1969-01-22 13:37:10
524|2612|2008-07-10 00:00:59
157|2457|1982-05-27 02:18:09
378|7203|1987-08-04 15:30:02
410|8834|1970-02-17 09:51:51
524|404|1992-12-18 23:59:31
524|5443|1983-11-02 03:53:39
20|7573|1968-01-20 17:54:16
37|4439|1966-05-05 08:02:10
525|5505|1964-12-21 20:37:28
525|2402|1979-06-22 19:56:29
525|7235|2005-04-02 21:47:25
525|8150|1984-07-25 14:05:21
525|6335|1980-11-25 16:38:03
525|2372|1999-12-18 17:27:26
274|8367|1996-05-31 18:36:21
525|5762|1987-03-28 08:53:37
525|6917|1979-01-15 19:49:08
526|4798|1991-01-20 16:13:49
526|2349|1980-07-10 08:54:02
526|8612|1973-06-24 00:56:10
475|2219|1986-06-02 07:46:42
526|5659|1979-07-29 04:26:03
182|350|1975-09-09 10:02:51
526|1184|1989-01-05 18:21:18
526|1423|1992-01-07 18:01:14
288|6383|1995-02-22 00:47:30
526|9703|1982-04-29 17:57:07
488|3632|1961-11-12 00:01:30
527|8342|1968-12-19 10:40:14
527|7950|1966-05-06 19:50:04
527|3380|2005-07-06 14:50:36
349|1519|1985-10-22 01:13:01
527|7800|1971-10-24 12:29:43
527|8240|2002-04-10 02:37:50
527|5436|1999-05-12 08:13:06
528|2298|1966-10-23 01:41:11
52|6879|1991-11-20 03:32:02
528|6327|1989-10-14 03:22:12
226|7487|2008-07-06 02:15:04
528|9671|2003-08-23 09:05:08
528|3283|1999-10-22 02:34:30
528|5993|1975-08-25 08:02:31
482|4203|2002-01-29 22:08:03
528|4894|1990-06-29 05:19:04
47|128|1972-06-04 07:10:39
528|6415|1994-08-21 17:32:42
290|2603|2003-07-08 20:41:42
349|8920|1983-09-19 15:30:34
528|6487|2000-11-12 23:28:00
528|5139|1972-10-30 08:57:43
426|5950|1971-08-14 02:40:51
528|6419|1992-06-19 18:16:47
528|6695|1966-05-02 10:36:39
528|6481|1987-01-24 03:56:08
21|2674|1965-11-13 03:57:31
113|6710|1993-12-01 22:24:21
528|1564|1976-09-26 16:24:49
385|4650|1989-11-23 18:00:40
529|6051|2000-03-16 14:30:21
14|6555|2007-06-18 05:35:15
529|3332|1986-09-27 04:37:01
529|805|1961-09-16 08:22:34
34|1369|1981-11-25 15:35:32
529|5712|1964-03-30 19:03:33
418|9546|1997-02-26 20:23:27
529|1562|1960-12-12 01:29:37
270|7592|1960-06-22 22:35:18
390|1576|1965-09-14 14:22:46
529|3691|1998-05-08 18:18:40
27|4230|1995-12-15 10:12:41
530|6428|2006-06-30 18:27:24
530|2421|1970-05-24 17:43:16
530|4856|1997-10-20 18:11:40
33|8988|1998-01-15 21:50:57
502|837|1985-12-02 13:08:59
530|2149|1979-07-01 16:47:09
530|9499|1989-10-02 04:56:24
300|3495|1997-05-08 03:47:25
530|8043|1961-11-24 09:05:16
530|1743|1963-04-24 16:09:47
132|8377|1977-09-02 03:30:02
531|7510|1991-02-25 20:09:20
531|6648|2001-03-24 20:05:37
531|3445|2000-05-08 18:16:58
254|428|1989-12-18 04:49:14
531|4899|1988-09-03 20:52:54
532|8674|2001-08-10 14:59:51
1|2572|1998-01-28 09:14:23
396|4960|1991-02-01 21:59:55
532|9512|1967-07-27 06:20:32
532|9945|1992-01-15 19:40:11
532|2107|1995-10-21 06:05:50
533|8756|2001-09-11 09:44:27
533|4997|1970-11-15 00:05:07
533|5790|2003-02-04 02:40:32
533|8431|1963-07-14 19:04:52
142|9987|1995-09-04 22:35:00
505|7260|1968-06-02 16:53:57
533|8479|1981-07-12 18:11:00
23|2522|1997-01-16 18:40:37
533|2001|1968-08-17 13:54:53
533|7989|1991-03-24 13:53:10
533|5609|1988-09-08 01:42:08
534|7976|2000-04-12 09:57:45
534|6135|1983-12-11 05:47:49
270|4103|1960-07-22 10:21:36
534|911|2003-08-23 08:00:02
409|5131|1999-01-28 00:09:04
426|196|1969-03-25 14:25:59
534|3729|1960-09-30 20:02:08
326|1323|2005-09-21 18:15:09
535|9812|1994-07-12 07:11:25
535|1150|1968-09-03 08:41:23
535|7140|1967-12-18 07:49:50
535|9533|2003-09-10 22:43:29
535|6602|1980-04-06 22:02:41
433|3393|1994-10-09 16:41:24
535|7553|1961-08-22 18:23:34
535|1793|2004-07-11 04:33:07
535|380|1973-10-28 07:58:31
535|2430|1963-08-24 22:17:06
92|6433|1994-10-21 06:16:20
421|3538|1970-07-23 11:09:31
510|2853|1964-02-29 00:35:00
536|5745|2005-05-22 02:36:53
536|7749|2008-04-29 15:45:41
536|9350|1997-03-01 02:37:45
536|359|1991-07-07 02:53:49
536|7908|1969-10-18 01:16:38
537|9968|1994-05-11 06:17:00
292|8929|1961-04-20 00:06:43
537|4307|1989-01-28 02:15:51
281|3266|1984-03-04 08:43:12
537|8878|2001-08-10 16:58:25
537|2473|1999-03-20 18:05:22
11|1872|1978-02-24 11:27:35
214|5150|1967-12-03 03:52:22
537|7011|1994-10-09 12:48:59
538|2138|1993-01-06 22:26:26
538|3739|1965-03-02 17:03:34
538|1483|1968-01-17 02:54:32
193|6578|1984-01-02 23:11:00
254|3776|1970-05-10 00:12:17
538|3032|1974-06-11 03:19:06
4|8736|1978-08-09 02:15:02
192|4173|2002-02-07 18:34:12
538|4974|1999-09-13 02:04:46
471|7037|1979-07-02 04:16:48
527|5183|1992-03-14 04:13:51
538|3999|1973-06-04 03:10:50
538|7904|1977-03-16 15:48:37
538|2662|2002-08-11 02:03:03
538|8432|1964-02-01 20:32:58
539|5855|1998-08-31 16:24:27
241|6144|1998-04-23 01:47:37
539|3048|1986-07-13 12:41:34
232|4982|1999-12-29 06:25:18
539|6133|1996-09-07 17:15:22
539|641|1985-01-10 21:02:21
539|6104|1990-01-18 15:43:56
473|7503|2007-04-17 01:51:18
539|597|2008-06-08 01:20:47
539|246|1996-03-30 00:38:18
539|8780|1965-01-01 13:12:13
540|5342|1968-11-05 11:53:51
194|7706|1990-06-15 17:35:38
540|5575|1998-07-24 22:08:36
