Person|Company|workFrom
3421|2|1969
8932|2|1995
8262|11|1972
6907|5|1971
9425|14|1985
9427|6|1970
9811|4|1995
5297|7|1979
6900|9|1986
9630|0|1965
9428|1|1993
7219|12|1979
6191|8|1999
6169|4|1973
9301|2|1979
9429|12|1966
464|5|1971
8020|6|1960
946|10|2001
6265|1|1980
4724|2|1966
7721|6|1997
1449|1|1965
9770|8|1960
5774|7|1996
4853|6|1961
9368|4|1997
8496|4|1971
7373|8|1984
8916|3|1996
4934|7|1970
4061|11|1974
7714|0|1991
3358|3|1963
9437|9|1987
3607|13|1984
6326|7|1969
3254|11|1983
6339|10|1993
8829|7|1972
8297|7|1967
8270|0|1983
2104|2|2006
9933|3|1979
3785|9|1960
9438|0|1975
799|12|1961
9438|11|1994
4033|14|1960
1322|1|2001
9438|5|1968
4034|7|1960
915|1|1997
9440|9|1961
4729|6|1977
4820|2|1964
8902|1|1971
9362|2|1970
6451|11|2002
6672|4|1968
1126|0|1967
4288|10|1997
7118|6|1965
8210|10|1976
7419|6|2001
7464|1|1962
7893|2|1969
8513|12|1961
1856|3|1980
3709|14|1966
9321|4|1989
5645|5|1984
9232|11|1972
8147|0|1991
6414|8|1988
3946|13|1970
1898|1|1979
7174|0|2004
8953|8|1971
7047|1|1979
9404|9|1976
9447|10|2001
9510|4|1981
9447|8|1987
7844|2|1994
5692|1|1961
6439|2|1966
3258|6|1998
8599|3|1983
8516|12|1991
8010|11|1983
4870|14|2003
9449|1|1966
1190|11|1998
8087|10|1995
9407|13|1976
6335|0|2002
6336|12|1983
7688|9|1989
5624|5|1976
3356|11|1981
3495|12|1962
9577|6|1994
9028|12|1968
9450|14|1968
9267|12|1963
8921|10|1993
1526|4|1991
9915|13|2002
8899|5|1979
5442|10|1983
9769|8|1990
3013|5|1964
9450|12|1967
8010|9|1969
2943|14|1966
8224|4|1991
9550|4|1993
4594|6|2005
147|1|1974
9204|9|1975
4060|14|1966
3311|13|1991
6583|6|1996
9452|2|1992
8268|8|1995
4748|10|1977
9532|2|1965
8753|13|1980
6911|8|1997
6873|6|1973
4702|4|1987
7332|4|1968
9454|3|1972
9252|11|1996
9454|10|2004
6585|5|1980
6317|12|1969
9247|12|1995
2909|7|1964
3431|8|1999
2448|6|1985
7162|1|1990
7204|8|1981
2980|5|1989
6591|1|1980
9459|12|2003
5062|3|1992
9840|14|1987
9513|2|1969
3063|14|1966
8672|7|1991
4424|12|1962
9461|13|1981
6591|7|1976
689|12|2000
1760|12|1968
8469|11|1970
9515|9|1982
7570|2|1976
8380|10|1988
8161|9|1969
7296|9|1989
9282|5|1998
9515|1|1962
9126|10|1978
9886|7|1960
9524|14|2007
6176|12|1967
9461|7|1978
9801|2|1981
9463|11|1987
9292|8|2006
9762|7|1982
2011|8|2006
7198|1|1978
2242|0|1967
9237|13|1964
4157|3|1976
6607|4|1985
1315|10|1985
4717|5|1968
1953|12|2001
7373|6|1960
2379|4|1973
9186|4|2003
9649|7|1979
6781|14|1982
9470|13|1980
1092|2|1984
8082|12|1996
4728|9|1985
3734|2|1998
1627|3|2005
8430|1|1961
9862|1|1990
905|9|2002
8870|10|1997
8603|7|1982
4811|5|1970
7922|13|1989
8125|4|1972
2417|9|2005
6603|11|2005
9471|10|1984
6922|7|2004
440|12|1974
7001|14|1983
2126|10|2005
7260|3|2002
4445|0|1986
9472|13|1998
2774|12|1972
9978|7|1977
9856|6|1962
5388|2|1972
3042|1|1967
8652|11|1986
6500|2|1985
7999|0|1993
1111|5|1967
9473|1|1962
2840|1|1970
2470|13|1983
2646|0|1971
8033|9|1971
1018|11|1988
1507|12|1970
2829|9|1986
9448|13|1979
8706|5|1979
9474|4|1995
9475|2|1988
8725|3|1961
8184|0|2002
9311|4|2006
9475|9|1977
9639|2|1990
8229|13|1966
9477|14|1966
8696|4|1995
8877|8|1981
902|13|2005
5901|14|2003
1118|2|2004
4252|13|1969
6840|8|1985
8457|12|1965
4298|0|2004
9480|7|2002
7810|5|2002
9661|14|1968
8831|2|1969
9481|6|1972
5839|13|1988
4592|8|1984
9481|14|1977
9483|9|1989
9808|12|2003
9740|12|1982
3051|6|2004
6490|2|1975
9285|3|1998
5577|13|1996
6482|12|1979
4199|6|1981
9232|10|1999
7154|2|1985
3027|8|1981
9490|10|1976
887|4|2004
1855|6|1975
9047|5|1969
4214|4|2003
3606|4|1970
62|6|1986
7252|9|1987
952|12|1996
2557|3|1986
8714|8|1968
7697|3|1999
1970|2|1980
9279|0|2006
3976|4|1977
8038|6|1995
7469|6|1985
2966|10|1969
569|0|2001
8057|0|1995
9493|8|2003
609|10|1992
3640|8|1996
9494|14|1970
7395|1|1965
1382|1|1968
9467|1|1981
8503|8|1977
4105|3|1974
9217|10|1972
7886|7|1977
6626|12|1986
7907|1|2006
5257|13|2005
6236|8|1983
9542|6|1967
9660|1|1977
8970|7|1978
567|1|1966
9759|5|1961
546|10|1973
6254|7|1995
815|4|2006
5522|9|1981
6314|14|2001
9609|4|1964
469|9|1968
481|13|1995
6086|4|1998
3759|13|1974
3183|8|1973
8627|9|2001
6473|10|1979
8799|14|1972
9634|8|2006
2629|2|1971
9497|5|1962
1829|13|1969
7200|2|1985
8690|12|1994
9330|3|1967
7796|9|1961
4166|3|1974
6662|7|1990
8596|5|1987
6349|14|1975
5623|6|1966
9507|5|1992
7318|13|2007
342|0|1992
8238|5|1969
9178|1|2001
4885|7|1998
6044|11|1983
8532|0|1994
4980|1|1985
9508|9|1961
7928|2|1994
6962|11|1985
8419|14|1989
9223|0|1979
1233|7|1965
8531|0|1967
9610|2|1979
860|3|1970
8515|11|2005
498|6|1997
8343|11|1984
9513|9|1995
451|11|1982
9766|14|1982
3072|7|1969
9205|1|1989
3832|7|2003
3799|2|1974
764|1|2003
7765|9|1967
260|5|1963
9513|7|1987
2144|1|1989
5997|4|1971
3240|1|2007
543|9|1988
9423|11|1986
6738|14|1971
217|8|1983
9478|8|1976
6011|9|2006
241|6|2004
7352|14|2006
5130|7|1996
9514|0|1990
5122|5|1982
9735|6|2001
8129|5|1977
3077|2|2003
7333|9|1981
1014|8|1992
8218|7|1973
9514|4|1972
9559|8|1986
4273|7|2005
6112|1|1985
5925|13|1973
6684|8|1989
8960|0|1977
5020|7|1974
4853|9|1965
6289|5|1993
9098|7|1987
8453|2|1980
5582|0|1981
394|0|1996
5072|5|1976
3566|13|1962
9180|11|2000
9515|14|1960
3276|12|1976
7385|2|1960
6005|1|1966
9669|13|2003
4022|11|1976
8548|14|1974
4694|4|1989
1883|14|1990
6315|13|1997
9466|11|1963
1382|12|1985
8039|6|1963
9992|13|2001
9515|6|2005
4888|7|1999
4254|11|2001
7732|6|1994
9515|4|1973
9460|12|1984
6212|3|1990
9516|7|1966
7814|2|1981
4356|10|1969
9520|9|2007
7657|6|1992
9520|5|1999
8985|14|1960
9521|2|1965
547|12|2000
1402|7|1963
6299|1|2003
8717|8|1970
9891|2|1967
5670|11|1974
1356|14|1985
9523|14|1985
4205|5|1966
6458|5|1978
9845|12|1995
4688|13|2002
9282|8|1961
4680|0|1970
3720|9|1979
8840|10|1961
9523|13|1979
1281|5|1991
8082|14|2005
8524|5|1969
7422|0|1965
8714|4|1960
2143|4|1992
7274|14|1990
7864|11|1972
9187|0|1975
5820|13|2005
2807|2|1970
6998|9|1999
4094|6|1998
3252|9|1976
1447|7|1960
8019|3|1973
8989|14|1969
7931|14|1970
9530|8|1974
5289|3|1995
9881|1|1961
9530|14|1994
2792|10|1964
6533|14|1996
7780|7|1994
9102|3|2003
4440|8|1975
9532|11|1989
1697|14|1998
7581|10|1986
7104|9|1983
3306|12|1975
2965|0|1991
6533|5|1972
344|10|2005
9123|11|1976
9532|0|1982
7928|14|2006
9708|9|1966
929|11|2005
3490|3|1984
5175|2|1988
4647|2|1984
5166|5|2003
7510|5|2003
9165|6|1999
5942|5|1973
6747|5|1961
1447|2|2005
4771|2|1970
7255|7|1992
5228|14|1983
8627|3|1968
9921|8|1978
9535|10|1977
772|9|1973
9536|6|1985
5862|3|1961
9537|9|2001
3946|2|1993
1713|7|1967
2614|6|1962
6534|12|1966
7786|13|1972
9562|9|1961
8473|3|1966
2147|13|1993
8906|11|1963
8023|11|1987
9539|0|2002
9594|13|1973
9424|2|1988
9540|9|1980
9687|7|2005
9540|7|1998
846|5|1974
2907|4|1998
9755|8|2005
9544|7|1983
7005|10|1995
1261|0|1965
6553|12|1993
9389|11|1991
3396|6|1998
9545|3|1978
9502|11|1963
6842|10|1986
7856|14|1991
42|9|1995
1607|10|1963
9509|12|1987
3835|10|1991
9797|1|1970
2192|9|1991
6277|0|1988
8637|1|2007
6305|7|1977
4577|3|1979
2390|0|1974
8119|3|1997
1128|8|1973
6296|9|1993
9222|7|1983
6753|4|1974
6930|7|1995
4400|0|1961
3308|13|1997
4893|14|1992
6918|13|1998
6172|0|1974
5938|5|1991
8120|8|2007
368|14|1976
941|14|1960
7798|12|2001
5544|14|1972
3126|13|1972
9177|0|1989
8276|5|1971
2690|13|1980
9554|4|2005
3801|10|1976
8545|9|1974
6416|4|1983
6640|0|1974
9079|11|2006
8320|11|1977
7276|3|1993
6170|12|1997
4508|0|1977
9419|4|1961
8661|4|1974
2861|10|1960
8493|12|2001
5296|14|1967
9597|0|2003
3006|1|1963
7980|3|1967
2198|7|2004
3005|14|1988
9455|14|1992
7414|10|2005
9361|0|1984
9961|7|1988
1867|3|2002
6798|11|1997
2580|11|2003
5701|1|1980
8872|12|2007
9722|5|1982
5024|0|2000
7095|9|1996
7521|10|1999
1064|3|1986
8521|5|1995
2381|3|1977
4231|14|1972
7148|12|1996
6595|12|1986
378|9|2003
9557|13|1970
7351|4|1969
8405|4|1979
307|8|2006
3329|5|1973
3500|12|2003
9558|12|1961
9558|0|1972
5610|0|1995
9559|6|1960
2763|3|1980
9239|6|1993
8460|14|1961
2052|4|1970
6821|11|2003
7557|3|1979
2851|5|1966
6568|9|1974
9559|4|1998
9592|1|2007
5607|3|1969
8284|12|1974
3760|2|1963
4080|2|1992
9692|2|1994
7892|9|1971
8465|14|1990
2255|0|1995
8118|10|1962
1010|10|1963
9232|12|1988
3828|10|1985
2720|13|1977
8215|1|1984
1706|0|2007
4256|13|1990
1054|0|1966
9227|2|1979
6522|3|1971
5576|1|1969
8185|9|1972
7030|14|2003
3061|1|1978
9123|6|1978
9884|6|1967
1553|1|2000
9501|7|1974
4941|12|2005
7135|2|1997
4320|8|1981
5525|9|1994
7478|4|1979
8291|9|1979
6004|12|1979
3956|8|1977
3675|11|1961
9553|13|1973
6753|5|1966
9852|6|1988
4269|2|1989
7368|5|1975
2|9|1991
8523|9|1992
3804|10|2005
7403|8|1996
7086|13|2005
7729|9|1967
7328|6|1976
1315|12|1986
5048|7|1968
8367|3|2001
1203|1|1961
9796|13|1996
8792|7|2007
2053|1|2001
5883|10|1973
2437|2|1969
7912|10|1967
9799|5|1964
2596|10|2002
7663|1|1989
6443|5|1984
6889|0|1963
5682|6|1994
3025|12|1987
8641|9|1967
9580|3|1994
5725|12|1992
7563|2|2003
7979|10|1986
8336|8|2001
7669|13|1976
8420|13|1997
8992|11|2004
9494|10|2002
9917|11|1977
5168|7|1999
9803|12|1971
9140|3|1961
7739|12|1983
4370|3|1990
1216|12|2005
1523|8|1968
4340|13|1997
6585|2|1990
8500|0|1989
9409|12|1971
8928|11|2000
2795|3|1991
1788|2|1994
6518|12|1998
8294|13|1996
6222|4|1987
8327|0|1983
5391|0|1972
5184|3|1960
9804|12|1973
9155|0|1965
9869|2|1996
1990|0|1989
8295|7|1975
7605|10|1997
5352|2|1998
6535|11|1975
8995|11|1990
9152|9|1987
9779|5|1979
7687|12|1999
1541|0|1981
7979|8|1996
9991|2|2002
9808|8|1973
9820|7|2004
2599|6|1989
9860|4|1982
6163|11|1979
2287|8|1977
2818|11|1981
6370|0|1982
8581|3|1983
7346|3|1981
9954|7|2007
7143|10|1967
4592|12|2006
9817|14|2001
5380|6|1980
6232|8|1962
2667|14|1989
9808|2|1964
9554|0|1998
9763|9|2005
8795|11|1969
7793|13|1969
1052|11|2004
8097|7|1965
5293|14|1986
9809|6|1962
6320|9|2000
9213|8|2000
9556|2|2006
9265|14|1968
6464|10|1993
8604|9|2005
9227|8|1970
6461|7|1997
5892|5|1988
2407|10|1979
3120|14|2002
8618|7|1964
9263|7|1981
9442|10|1961
8731|2|1978
7722|8|1990
5360|11|1974
4703|10|1962
8184|5|1984
306|11|1990
6812|10|1995
7907|11|1980
5618|8|1999
3353|7|1998
9823|5|1979
1858|11|1978
8059|13|1968
3611|8|1996
3242|13|1982
2859|9|1979
8647|8|2007
9460|10|1987
9039|3|2007
1045|10|1998
9838|1|1978
2705|2|1997
7274|5|1985
8029|1|1996
9382|13|1989
326|0|1972
8918|6|1994
7918|14|1970
6511|8|1982
6197|12|1999
2062|6|1999
7048|9|2003
7334|6|2004
541|2|1998
9863|14|1996
5848|5|1994
7116|9|1979
7444|10|1971
9971|2|1967
9354|11|1989
2287|5|1993
8379|11|1976
9630|1|1963
5291|2|1983
9157|7|1973
5105|4|1988
6259|3|1962
3753|5|1996
3410|3|1993
6709|3|1978
8689|13|1991
8659|5|1969
8483|0|2001
3349|13|1971
9181|3|1960
1110|9|2000
6979|10|1994
6510|9|1998
7191|3|1962
8222|6|1975
7958|5|1986
5319|6|1974
4146|12|1965
6337|3|1977
3|1|2004
6526|2|1976
8354|11|1970
140|6|1973
6990|7|1997
9537|12|1960
3773|9|1980
4141|14|1982
8233|9|1976
9716|8|1991
6659|6|1975
8013|14|2005
9366|13|1974
9828|0|1961
5778|11|1986
5120|5|2006
9629|6|1960
9696|9|1995
6444|6|1975
7457|1|1994
7315|11|1985
8723|14|2003
6688|4|1962
4931|14|1971
9948|14|1997
4848|5|1980
9203|5|1989
6331|14|1961
7959|13|1968
8769|8|1966
4659|8|1971
6461|11|1961
9832|11|2005
9414|2|1989
7330|5|1960
9443|10|2007
2900|11|1983
1157|6|1988
7019|1|1967
1042|14|1981
9831|5|2000
8559|0|1962
9168|0|1964
9832|6|1965
1247|7|1965
3677|8|1986
7313|3|1960
9793|6|1980
5522|5|1982
6355|8|1972
7952|14|1998
9689|5|1964
9023|14|1970
9550|5|1971
229|5|1963
5483|14|1964
503|13|1966
4071|8|2002
7986|2|1962
9159|13|2006
6430|6|1993
9492|1|1971
9947|13|1960
158|5|2003
207|0|1961
5335|7|2003
1261|13|1992
7801|4|2007
571|14|1983
9822|11|1975
7427|4|1964
3010|14|1967
2447|0|1963
9771|10|2000
9834|8|1968
2360|11|2007
9971|6|1972
8475|14|2004
4051|10|1975
6729|10|1987
9280|6|1984
3854|6|1966
8370|7|1983
7353|12|1970
7677|0|1994
9982|1|1978
9243|14|2007
7303|6|2006
9794|0|1994
5680|10|1988
7178|0|1996
7129|14|1970
5049|7|2007
8758|0|1961
9127|4|1970
6500|10|1977
8550|12|1988
3848|6|2003
7782|10|1997
7320|12|2001
7361|10|1979
9348|9|1962
129|5|2003
8283|7|1970
4859|13|1988
8028|12|1965
9179|0|1962
8197|12|1989
3624|1|1960
3645|13|2001
9466|13|1973
9895|11|1963
5190|1|1974
2637|12|1960
8516|10|1970
2986|2|2000
6485|1|1974
8616|3|1996
2508|11|1968
7877|6|1993
9921|0|1973
3147|12|1972
6356|3|1960
9792|6|2005
9623|1|1979
2710|6|1981
9954|11|2000
7513|7|1984
8904|5|1994
9402|10|1984
8703|9|2007
4082|0|1983
9080|8|1991
8758|11|2003
8830|13|1997
5965|13|1973
3918|4|1987
312|3|1997
9852|7|2004
8877|6|1981
9420|2|1960
4872|14|1987
7476|10|1989
5157|12|1965
9449|3|1975
6367|1|2006
8410|7|1975
456|3|2000
6830|10|1982
4438|12|1972
4312|13|1991
6550|3|1972
9750|13|1994
8010|14|1979
728|8|1973
7682|0|1980
9333|13|2007
9845|3|1986
9357|3|1987
4608|0|1986
8927|6|2005
4372|12|1961
9775|4|1975
9396|7|2002
9722|7|1962
3814|10|2003
9038|5|1983
8252|10|2002
8979|13|1962
9708|11|1974
476|10|1963
9698|0|1970
9404|12|1994
1645|9|2007
8806|10|1995
9126|5|1967
9799|4|2002
9845|4|1976
6946|5|2004
7434|11|1967
9328|14|1980
7775|4|1988
5249|3|2006
8103|7|1980
8789|6|1988
9535|6|1996
6219|10|1987
72|2|1994
9480|9|1992
1009|0|1985
2860|4|1985
7269|7|1989
2362|0|1977
3255|9|1966
278|2|1983
4066|14|1970
8778|9|2002
6846|6|1968
9893|3|1992
3346|7|1996
9963|6|1998
845|1|1990
9860|10|1984
5324|13|1965
9066|13|1961
8854|1|1978
9614|4|2006
901|9|1973
8475|7|1992
1007|5|1982
3985|8|1961
8989|9|1993
9861|10|1994
3539|5|1964
9377|7|2006
8634|2|2002
9803|3|2006
9293|14|1987
8283|5|1969
9575|5|1977
4800|11|1998
4494|5|1994
1449|7|2006
3468|6|2002
6283|10|1973
2604|1|2001
808|6|1965
2915|14|1990
2522|7|1981
9204|4|1989
3944|13|1995
507|1|2003
2127|11|1978
3284|8|2002
8698|13|1980
1707|0|1998
8485|4|2005
9714|0|1982
9741|11|1976
8517|14|1967
7671|5|1997
6944|14|1987
1795|0|2004
8861|1|2007
2859|14|1992
790|8|1992
9256|11|1974
6311|5|1963
3374|11|1970
8778|3|1998
4271|8|1987
3676|10|1970
9870|2|1965
9846|10|1973
8441|6|2003
3928|5|1976
8767|5|1980
3482|11|2007
3458|6|2005
2422|1|1981
9327|14|1988
9424|14|1978
1868|9|1981
6860|12|2005
9073|0|1980
7936|3|2004
3574|7|1966
6049|10|1978
9257|10|1960
4190|9|1961
9892|2|1969
9988|2|1990
6608|11|1994
3571|14|1974
8702|5|1981
8418|11|1988
4837|12|2001
9364|14|1992
9874|10|1965
7190|3|1966
4136|4|1965
7329|12|1986
70|6|1991
7840|5|1970
9967|8|1970
5273|9|1964
3155|2|1975
2858|13|1984
9002|4|2000
9054|2|1998
6527|14|1965
7473|10|1973
4857|8|1961
3410|5|1984
9458|12|1989
2419|9|1992
9841|13|1996
1513|1|1993
9987|3|1970
4917|0|1962
2406|13|1985
9631|8|1990
7461|13|2004
9843|1|1965
4682|5|1998
9212|11|1968
8352|4|1993
9890|3|1961
8512|13|1961
1334|10|2005
9322|12|2001
7657|4|1993
6706|2|2007
9378|13|1999
9668|7|1968
530|14|1985
7129|11|1974
8873|2|1999
3741|6|2001
6252|4|1998
8273|8|1987
9880|8|1960
6031|4|1984
8837|10|1991
6320|0|1981
4338|10|1998
3196|5|2000
783|2|1982
9425|10|1963
6404|1|1986
5848|9|2000
4080|13|1992
8073|7|2003
9380|5|1992
1004|12|1974
3256|8|1981
1659|10|1978
6518|10|1968
6439|0|1988
5010|5|1998
9905|14|1970
8328|7|2006
3545|8|1973
390|10|1974
6341|2|1966
5321|11|1975
6975|1|1972
4525|12|1960
351|8|1981
9883|0|1994
1137|6|1968
9883|14|2000
4923|7|1983
6679|9|1979
5043|13|1996
6314|2|1991
5581|4|1970
3236|14|1987
7126|13|1976
7334|14|1972
5733|5|1989
7942|14|1990
8021|0|1989
7945|4|2000
7834|4|2007
7773|0|1963
3452|11|1972
9887|3|1981
9004|3|1977
6955|11|1962
8184|14|1981
3383|9|1971
7824|14|1987
9729|6|1997
1686|7|1976
6660|12|1996
8489|1|1986
9241|11|1961
8909|11|1970
7760|11|1964
9953|0|1961
1565|13|1979
9783|1|1983
9805|8|1975
9794|5|1977
9879|11|1974
7915|8|1978
3411|0|2002
2512|14|1982
9806|5|1985
7649|1|1987
9445|7|1980
9178|13|2007
1996|0|1969
6998|8|1978
9878|14|1961
9549|0|1979
6821|12|1971
5606|9|1991
9891|6|1991
986|6|1972
9891|13|1983
1382|13|1973
3474|6|1982
8868|5|1967
1486|14|1969
4104|9|1998
9196|13|1982
1568|13|1983
8741|13|2003
4468|9|1998
3423|7|1995
8464|1|1962
2222|7|2003
4980|11|2005
139|5|1961
7663|4|1973
9829|12|1980
5598|13|1969
2398|0|1962
9373|14|1970
5167|11|1984
8083|2|1960
7042|12|1962
1999|5|1969
9086|0|1970
7581|6|1964
3302|5|1990
9353|11|1985
9892|9|1981
9877|12|1985
9326|4|1968
8386|5|1993
7198|14|1992
6118|3|2004
5429|4|2005
9988|0|1978
9353|1|1986
4138|10|1983
447|13|1962
6331|0|1983
8132|3|1965
9785|13|1999
3185|2|1962
7276|12|1989
8000|0|1998
3507|8|1964
117|8|1984
7708|9|1982
4|9|1981
3942|4|1983
3558|6|1961
2940|3|1988
1355|0|1997
6548|13|1974
9464|0|1988
3374|7|1962
9847|7|1988
335|6|1981
2708|0|1972
7838|12|1979
2543|5|1973
1901|6|1992
9804|13|1982
8765|9|1969
2473|13|1968
6297|10|1976
4320|7|1989
9052|1|1994
9738|13|1990
8987|9|2001
9208|4|1962
8830|0|1967
5603|4|1963
8425|5|1961
3982|0|2004
346|14|1988
9497|0|1993
6145|7|1973
9670|13|1964
8063|0|2001
8643|7|1999
5499|8|2006
3031|14|1997
9850|9|1972
4726|7|1962
4838|0|1969
9839|0|1981
9314|8|1960
9195|3|1960
1655|6|1970
7833|11|1962
765|13|1997
9411|14|1967
8539|10|1969
8037|14|2003
6075|1|1998
1659|4|2001
9108|4|1977
9956|13|1993
7880|9|1982
8197|10|2005
9783|5|2007
9009|4|1980
3815|4|1960
9526|5|2005
4883|5|1974
8630|14|1994
9321|7|1986
4948|9|1968
2425|5|1986
9032|6|2007
9651|5|1967
9120|1|2000
9335|2|2000
4962|7|1962
8831|1|1973
3600|10|1995
8230|11|1960
6317|7|1984
535|10|1988
9039|0|1961
8198|11|1994
6778|12|1980
4582|10|2006
3828|5|1974
9094|0|1970
9183|8|2005
7936|12|1993
9895|0|1965
2811|8|1980
9833|5|1981
1072|10|1970
9477|7|2007
9899|5|1975
6613|14|1992
3171|14|1971
9346|3|1974
4496|5|2005
6514|2|1972
242|9|1997
2298|2|1963
6710|10|1992
9338|5|1987
9720|6|1967
9774|13|1980
7745|9|1975
6868|9|1977
960|5|1974
7099|1|1968
9922|14|1996
2557|2|1961
9362|10|1997
5101|8|1965
3296|3|2007
9097|4|1991
5055|7|1962
8384|11|1962
1446|13|2001
9557|6|1977
9912|4|1997
1380|14|1991
1904|0|1977
9645|0|1970
3843|14|2006
6282|12|2003
6820|8|1987
7673|6|1964
4782|10|1984
4464|5|1969
7636|2|1989
8906|12|1968
2055|13|1977
8498|12|1986
8016|4|1986
1574|8|1966
8880|6|1985
538|10|1967
9400|5|1989
9699|14|2007
8002|13|2005
2678|9|1967
6474|8|1965
9871|14|2003
7632|8|1981
9553|10|1963
9231|7|1988
3782|4|1980
4399|3|1994
4737|10|1997
9356|9|1988
4837|3|1981
9826|11|1961
9315|14|1997
7811|11|1976
9962|1|1976
8337|12|1974
9760|4|1979
9355|3|1967
1103|4|2003
2355|5|1989
9794|13|1973
4041|2|1999
9719|9|1986
312|6|1963
819|0|1982
2767|0|1975
2473|14|1962
8862|10|2002
81|6|1966
9441|8|1971
96|1|1984
7634|13|1987
2249|8|2000
6409|4|1978
9645|14|1973
4212|6|1995
1635|13|2005
8849|14|1987
7960|0|2007
4518|11|1989
8757|10|1968
8629|2|1997
8282|7|1978
5687|8|1993
1486|0|1964
7166|6|1970
9314|14|2006
7961|2|1962
1429|2|2000
9921|11|1968
7572|3|1962
9950|7|2001
2326|12|2004
6211|7|1976
6353|8|1979
4789|2|2006
2527|11|1974
9458|5|1995
9544|0|1980
2701|9|1972
9438|8|1985
8608|11|1972
9055|10|1961
6454|5|1963
8373|4|1984
746|3|1976
1577|12|1995
9865|5|1988
8449|2|2005
5496|7|1999
1385|8|2003
6917|8|1983
8738|4|2004
9505|3|2002
9653|0|2001
1499|2|1993
5501|7|1974
2399|2|1971
8267|11|1996
9266|7|2006
9824|8|1992
1375|1|1989
8649|8|1990
7849|6|1984
9985|2|1978
8336|10|2001
8860|9|1971
4735|2|1990
9259|8|1966
9146|14|1984
565|11|1996
8639|6|1985
4158|1|1975
9713|10|1962
9971|1|1973
533|11|2002
8901|12|1988
8145|2|1999
8790|12|1979
4056|14|1982
7449|8|1962
8787|6|1975
2510|12|2005
7687|14|1995
3834|10|2004
2395|3|1974
8108|8|1968
1018|2|1965
4480|3|1999
9647|6|1988
5761|14|1974
2460|1|1993
4951|6|1999
3930|3|1977
8994|13|1997
1921|2|1982
8968|13|1988
6359|2|1985
4733|8|1980
9976|6|1999
4607|10|1971
4449|12|2004
8685|1|1999
8572|0|1975
8136|5|1992
8429|9|1988
9554|13|1979
9693|7|2006
2507|12|1987
5313|12|1976
9734|2|2003
4163|13|1996
9112|12|1982
7958|9|1998
8051|14|1990
8732|2|1972
4439|0|1995
8568|2|1999
3146|6|1969
9758|5|1981
8592|3|1987
6605|13|2003
5066|5|1995
9561|9|2001
2043|8|1967
9410|1|1962
9348|12|1966
9608|4|1996
4749|4|1998
9991|14|2003
9035|10|1966
200|1|1965
6779|10|2007
9211|5|1999
5540|5|1997
2300|6|1998
9966|10|1996
1113|12|1988
1186|10|1974
8122|0|1987
9710|3|1999
6074|13|2005
8936|7|1974
7595|4|2000
9360|9|1989
6749|4|1982
7958|14|2000
8260|3|1980
485|6|1979
1178|4|1998
9670|9|1985
7732|12|1971
3519|10|1974
3806|3|1978
6345|6|1997
7231|14|1999
4479|12|1997
9044|2|1970
8058|7|1967
6806|7|1966
9286|14|1995
8884|3|1999
1964|6|1972
9930|10|1965
4540|4|1987
3209|9|1967
9872|12|1964
398|8|1968
1204|4|2005
1328|10|1980
7581|3|1972
3301|2|1968
7821|14|1982
1761|6|1983
2837|3|1964
9637|14|1979
3792|0|1961
9838|13|1998
8606|5|1973
3767|12|1998
7843|6|1966
8301|5|2004
3384|9|1968
4143|12|1968
4900|13|1981
3222|5|2002
18|9|2003
8745|8|1985
882|9|1977
4006|0|1966
9346|10|1989
8804|3|1960
9387|10|1972
6168|14|1977
2571|1|1989
7590|14|1966
2829|10|1979
8462|3|2005
9679|8|1990
9998|9|1961
6596|12|1992
3997|13|1962
9587|11|1994
7035|12|1962
9966|9|1979
3379|6|1960
9462|5|1986
8731|0|1994
9476|1|1974
8716|8|1979
8122|12|1996
2993|5|1973
9806|10|1992
2581|9|1983
2309|3|1965
7208|3|1988
311|12|1983
6569|12|1995
7633|3|1999
976|6|1973
8337|2|1960
9876|0|1966
9824|3|1982
9965|8|2006
6715|11|2001
9412|10|2004
8854|2|1966
6648|1|1993
6206|0|1962
7200|9|1976
8875|5|1985
6364|6|1985
7707|1|1991
2570|2|1973
8446|8|1998
5874|9|1974
6405|13|1995
4574|10|1987
7662|11|1996
8250|5|1971
9977|7|2004
1845|8|1983
1942|7|1970
5750|11|1996
3034|6|2002
2564|12|1970
7544|12|1963
9759|12|1964
2828|4|1983
9082|3|1966
9670|11|1981
2335|14|1970
9425|11|1960
2125|11|1979
3355|13|1971
9875|4|1985
1388|1|2005
4706|5|1975
5698|4|1967
9979|7|2001
8712|9|2003
4086|6|1998
9712|3|1981
6212|12|1969
9222|8|1974
9321|9|1987
2141|11|1999
6291|9|1963
9376|12|2002
9744|10|2004
4800|8|2006
6675|10|1982
669|5|1968
6384|5|1986
9992|2|1983
2221|5|1997
9130|0|1971
8466|4|1985
7290|8|1960
686|11|1997
9873|5|2001
7728|8|1965
9714|1|2000
9059|12|1999
1905|12|2004
4712|2|1960
8832|3|1964
9945|14|2001
5772|5|1982
94|1|1977
6247|9|2003
9170|13|1964
7554|9|1960
8360|11|1998
9980|14|2005
5240|6|1975
5041|10|1985
9707|13|1992
9980|3|1993
59|9|1969
7244|2|1966
6226|13|1982
8186|11|1990
7071|2|1993
9680|11|1996
9637|0|1983
990|13|1977
3471|6|2000
6977|9|1999
9923|7|2003
7624|6|1975
8501|7|2003
6368|3|1972
