Person|Post|creationDate
864|57118|1990-09-09 19:26:06
1673|24319|1970-02-10 20:43:12
2141|50546|1961-12-07 18:30:44
2141|20892|1985-12-30 00:49:00
159|71840|2000-01-28 13:18:27
2141|49040|1997-12-23 20:29:48
2142|60639|1997-07-25 03:19:47
2142|43646|1996-01-13 13:03:33
2143|75257|1987-06-24 19:32:52
2144|99132|1972-08-19 06:10:04
2144|46636|1969-11-27 09:46:20
2147|14406|1967-07-09 19:53:03
2147|88474|2002-07-01 06:09:25
2148|65619|1992-04-16 08:57:42
2148|54414|2004-02-04 15:32:17
2149|80967|1999-02-05 06:35:07
2149|70217|1982-08-26 17:20:45
2150|59474|1991-10-19 16:09:03
2150|65485|1978-11-08 10:05:31
2151|3154|1966-03-14 04:40:25
2153|21475|1971-09-20 20:04:11
2153|22440|1993-08-03 00:46:50
2154|81611|2003-05-26 13:10:21
1682|66402|1984-03-25 05:25:44
2157|37842|1961-12-03 02:03:35
262|22881|1961-11-04 12:47:10
2158|49166|2005-06-18 19:29:56
2159|36194|1962-08-03 16:34:18
2160|63418|1992-12-29 01:46:54
866|7705|2001-07-07 04:37:49
2165|74647|1999-08-01 13:29:57
2165|83470|1998-08-31 22:01:53
2166|97537|1994-07-10 21:41:13
2167|74830|1973-12-06 21:28:01
2167|79035|1961-11-02 00:15:40
61|29523|1981-01-18 02:50:35
2168|23215|1997-07-08 03:13:30
2169|54620|1999-05-12 03:10:16
2169|57067|1977-02-07 13:27:40
209|36420|1997-06-15 20:16:00
2171|99739|1993-11-22 23:54:12
2171|48674|1966-10-06 15:14:20
2173|81953|1974-07-24 14:38:37
2174|72116|1976-12-19 00:46:30
2174|84638|1976-11-20 11:57:10
2174|87670|1983-06-20 02:37:39
2174|71942|1989-04-17 03:36:46
2175|85918|2006-03-12 16:27:32
2175|68931|1962-06-18 15:52:31
2176|19908|2005-12-26 06:43:22
2176|59722|1967-04-25 18:26:36
63|46925|1995-06-10 09:38:12
1527|72651|1981-06-26 03:13:28
2177|17640|1991-06-15 22:14:01
2177|77665|1993-10-18 11:03:23
1397|55573|2002-02-18 04:19:36
2177|19309|1966-12-14 23:58:35
2178|3916|1989-12-21 01:57:12
2180|22264|1963-01-23 09:37:55
2180|60363|1973-06-16 00:41:47
2181|63622|1962-09-01 08:39:38
1115|36343|1985-08-12 20:30:27
2181|72255|2006-09-14 00:33:30
2184|19183|1991-07-17 14:20:36
1273|6141|1997-05-28 17:41:32
2187|62724|1991-01-24 03:23:21
2188|22182|1994-10-06 21:30:45
2189|78855|1991-09-20 08:43:27
2189|5312|1985-05-30 13:39:36
2190|45596|1984-04-16 19:50:28
2190|22529|1963-09-20 00:53:57
2190|83130|1978-02-24 21:30:23
2194|27405|1998-04-09 09:28:23
2194|22293|1975-04-24 18:40:20
2195|42949|1984-06-26 03:47:51
2197|65262|1967-12-14 15:38:02
2201|12061|1989-04-29 11:53:25
1464|25761|1999-05-09 15:13:08
2203|90199|1974-03-28 13:47:03
2203|72176|1979-07-18 19:59:05
2204|8435|1976-10-31 01:14:59
2204|15516|2001-04-18 16:43:23
2204|74685|1967-02-19 20:33:32
2205|65827|1988-05-09 07:42:30
2205|98525|1961-06-14 22:47:52
2206|9478|2008-09-30 01:35:36
2207|52003|1985-07-29 21:13:36
836|75101|1966-06-11 15:25:35
2207|9174|1961-02-21 09:24:42
2209|81618|1961-03-31 23:24:41
2209|74711|1971-01-22 12:36:01
367|92925|1971-12-23 22:42:41
2210|970|1967-10-18 03:14:24
2210|91504|1997-02-13 13:00:28
2211|32147|1967-06-09 12:41:34
2211|23004|1981-08-02 16:28:40
895|23693|1988-06-15 04:45:55
2212|36285|2006-01-12 22:48:39
2212|77477|1970-03-12 21:03:26
2213|89517|1965-03-20 01:49:51
2215|427|2000-01-26 06:44:56
1813|84020|1968-11-12 09:15:14
2216|72720|2007-01-13 14:19:05
2114|14152|1973-04-03 08:49:03
2217|35211|1995-04-21 01:47:35
2217|59395|1994-09-25 17:30:19
2217|35984|1998-08-18 17:15:29
2217|79031|2007-06-25 21:33:17
2219|34869|1967-03-30 09:29:22
2222|5035|1997-11-21 16:15:11
2224|63783|2003-01-13 11:10:03
2228|67977|1967-05-06 01:18:38
2229|69952|1999-09-06 03:15:20
2229|32060|1981-09-24 17:22:24
2230|44052|1971-08-18 07:27:31
2232|99661|1996-01-21 18:51:07
2232|15612|1965-12-17 07:04:41
2232|52923|1968-09-25 19:33:06
2233|50998|1970-07-02 14:13:05
807|57026|2007-09-29 05:12:36
2234|51724|1976-03-11 23:05:57
2235|64150|1984-10-10 05:03:09
2238|70891|1993-03-21 19:03:13
2238|81746|2008-03-19 01:25:04
1452|17690|2005-08-05 17:50:10
2239|77346|1968-10-29 01:56:03
2240|28656|2002-08-13 07:44:54
2243|83608|1981-05-04 18:33:59
2244|50291|1972-07-20 13:32:23
2244|14656|1984-08-01 07:07:20
2245|75505|1972-12-19 06:43:33
868|21622|1991-03-13 12:54:23
1027|1312|1985-02-27 23:29:15
2245|48050|1960-05-09 01:14:51
2246|36968|2002-04-17 10:02:52
2247|98269|1966-10-31 11:07:22
2248|60738|1987-06-25 06:43:26
2248|61956|1963-04-26 03:47:58
2248|76760|1974-04-05 17:39:41
2249|55190|2007-10-28 16:39:42
2249|70485|1980-05-10 20:27:45
1851|25240|1964-12-04 03:37:50
2249|92755|1993-07-03 13:32:40
2250|97526|1967-08-23 13:41:14
2251|51885|2008-06-15 11:14:21
2252|80563|1981-06-28 15:15:01
2252|96674|1962-09-24 19:10:07
2253|33969|2004-01-09 21:10:44
2254|56136|2004-03-20 01:29:36
2255|81692|1963-12-28 01:03:03
2256|70744|1997-09-07 13:12:36
2256|6448|1980-07-06 06:08:54
2257|80256|1978-02-02 01:22:19
2257|70369|1975-08-19 23:14:20
583|40794|2000-02-26 23:31:09
2257|52940|1997-10-18 20:26:23
2260|81033|1966-03-09 12:13:22
2260|53396|1983-06-02 03:08:09
2262|74284|1986-03-06 11:14:05
2263|27188|1995-10-25 12:59:50
2265|39551|1961-06-01 13:02:18
2266|64197|1997-02-23 11:45:55
2267|6654|1998-07-26 01:09:12
2267|80203|1961-03-16 00:12:05
2270|31320|1969-03-24 13:07:42
2271|77519|1979-09-26 19:09:36
2274|38508|1963-09-01 03:52:32
353|46996|2007-05-23 17:58:06
2276|26825|1987-11-12 17:04:21
2276|45835|1965-05-15 17:45:36
2278|64347|1992-03-14 05:30:57
2278|80754|1999-11-14 05:48:10
1011|81951|1967-03-26 14:43:07
2279|98233|1979-01-21 10:10:43
2280|57470|1968-02-15 14:18:35
2281|99007|1993-08-27 23:30:22
2281|62389|1960-07-28 04:38:07
2282|28404|1976-02-16 07:23:40
1798|10550|1973-04-23 12:53:25
2282|35964|1979-03-20 05:29:02
2283|89775|1976-08-03 22:07:28
2285|84331|1995-04-22 03:21:14
2285|15781|1975-05-08 09:41:35
2286|45261|2005-08-20 05:35:54
2287|69018|1973-02-11 11:37:57
2290|92599|1967-05-13 03:43:51
2290|14286|1988-05-03 22:13:04
2290|97135|2003-05-09 13:08:44
2292|12684|1986-12-20 01:31:58
2292|44357|1971-01-05 10:35:39
2293|61889|1976-12-07 18:09:30
2293|77799|1968-02-17 01:15:30
2293|58121|1972-08-18 21:50:31
2293|70641|1986-10-13 14:24:52
2295|76831|1964-07-11 23:14:42
2298|45607|1963-04-01 18:09:16
2300|22824|1985-07-18 10:17:26
2300|85843|1980-07-18 14:08:07
2300|5250|1970-08-16 15:28:05
2300|97357|2007-07-28 11:08:36
2302|61691|1993-12-23 20:41:03
2302|46997|1977-04-26 10:24:43
2008|52241|1997-04-17 22:35:54
2302|19699|2000-05-31 05:08:05
2302|59052|1961-12-05 01:10:27
2302|92199|1990-09-12 20:41:38
2303|96139|1975-09-10 03:41:28
2303|2881|1980-07-16 07:58:16
2303|67280|1971-09-23 19:01:49
1622|21930|1965-01-24 12:19:43
2303|61222|1972-09-18 16:18:42
2304|82680|1986-08-04 06:45:57
1211|93799|1998-09-21 17:00:19
2306|49214|1988-05-15 13:20:15
2310|34219|1961-02-09 09:56:37
2311|58828|1985-09-30 12:11:45
2311|60084|1994-04-27 23:20:15
2312|15916|2007-02-15 20:51:45
2312|57218|1989-04-30 19:06:06
2313|92533|1974-12-05 03:57:32
2314|90603|1989-01-31 15:56:20
2315|34072|1964-06-14 04:23:16
2317|33419|1983-01-17 10:59:23
2318|74260|1975-08-06 19:27:13
2318|55201|1983-07-31 04:55:56
2319|54926|2000-04-13 11:57:44
2321|90221|1971-05-01 15:12:15
2322|14545|2003-08-05 06:56:13
2322|17110|1983-09-02 23:27:14
2323|57062|1970-06-17 02:32:22
2323|80104|1967-10-05 17:34:07
2325|2175|1975-01-20 21:38:43
2325|57709|1991-01-19 00:12:50
2326|50944|1988-12-31 18:01:09
2327|95126|1978-02-16 22:35:34
2327|23573|1997-03-09 03:52:48
2328|29552|1967-12-06 06:02:33
2328|53744|1996-06-30 01:40:12
2329|97273|1978-10-26 10:53:32
2329|54001|1977-11-23 02:11:35
2331|81321|1974-09-04 02:33:01
2331|38232|1972-02-19 11:19:33
2334|6795|1992-07-29 16:24:30
2303|86768|1985-03-20 11:08:26
2335|35304|1973-06-27 18:01:54
2338|75327|1998-08-15 15:51:46
391|38111|1991-03-03 19:20:20
2338|88531|2008-04-16 09:49:59
1373|11372|1976-02-13 14:27:22
2338|18823|2003-10-22 20:48:28
2338|3801|2001-01-30 10:54:18
2341|29834|1993-12-15 01:17:31
2341|372|1970-02-19 13:06:27
2342|11913|1971-08-22 06:54:23
2343|92276|1977-10-05 05:44:52
2345|1268|1973-09-19 08:29:50
2345|72364|2006-08-17 19:14:06
2348|6512|1984-07-17 10:34:34
2348|58013|1983-04-22 04:47:21
412|19800|2000-07-31 13:42:00
1248|75174|1993-11-26 12:10:35
2351|83231|1975-07-27 02:14:17
2352|89050|2002-07-06 11:40:53
2353|41700|1974-06-01 15:26:16
2355|5816|1993-10-08 06:00:22
2355|34570|1978-03-30 02:07:36
2355|70176|1995-07-14 13:17:52
2355|42189|1965-04-18 07:42:36
2356|9233|1999-06-27 23:32:33
2356|78684|1967-05-10 06:28:44
2357|51118|1990-03-18 00:38:02
2358|18672|1999-11-03 09:24:04
2358|56611|1973-01-31 16:06:00
2359|12329|1965-06-18 22:19:02
2359|56316|1963-01-28 13:09:50
344|40166|1963-05-18 10:50:35
2360|25944|1970-12-09 10:23:24
1154|2792|2006-08-16 17:13:41
2361|52397|1986-10-08 13:34:40
2362|56587|1991-08-22 03:42:12
2363|20148|1965-12-07 10:47:01
2365|33768|1996-02-12 18:20:07
2367|70051|1971-12-27 21:12:46
748|31456|1981-09-23 21:19:17
2368|40337|2005-06-20 06:52:14
2132|70564|1972-07-30 05:22:30
2368|17196|1991-09-26 23:39:29
2369|88995|1994-09-25 23:05:10
2370|29628|2008-01-31 23:15:36
2371|51458|1987-12-13 09:04:22
2371|25940|1988-01-14 19:28:44
2372|71458|1970-04-25 07:07:00
2372|6295|1984-07-15 19:50:42
2372|74473|2004-03-26 22:21:39
2372|56327|1974-06-13 19:02:26
2372|41275|2003-03-03 11:12:52
2372|84705|1966-03-27 23:05:01
2373|16196|2001-09-03 16:12:28
2373|89673|1988-09-13 09:06:43
309|97085|1961-04-11 09:21:31
2374|45009|1982-12-16 01:59:53
2377|99376|1974-10-26 02:18:00
2378|33877|1988-12-17 16:05:14
2380|63025|1998-03-16 15:12:45
264|44091|2004-07-07 21:58:11
2381|68895|1978-11-01 09:38:11
2381|73547|1991-01-12 08:50:15
2382|31793|2007-01-23 10:51:10
2383|29708|1987-01-07 19:37:03
2385|10526|1972-12-16 20:02:25
2385|20597|1990-09-15 22:56:25
2386|47053|1969-09-13 07:48:29
2389|4926|1964-09-17 22:25:06
2389|92013|1983-01-21 15:49:50
756|54478|1961-09-04 01:57:45
889|11615|1991-07-26 20:23:18
2390|75035|1973-02-14 07:06:40
2392|30836|2001-04-03 17:00:44
2394|93348|1971-12-21 20:49:16
2394|18464|1994-02-02 12:56:09
2394|24336|2006-01-28 16:47:37
2394|22870|1981-01-22 02:41:57
4|48084|1996-03-14 03:35:07
2396|88871|2002-09-20 00:54:58
2396|79803|1984-09-16 03:44:17
762|84238|1989-05-26 00:36:26
2397|74351|1991-07-04 07:09:42
2397|89196|1971-02-13 07:44:25
2398|11452|1961-02-18 02:01:20
2399|61749|1981-01-04 10:33:44
2401|801|2000-02-14 10:24:01
2402|79162|1998-04-30 09:43:51
2402|72476|1995-08-03 06:09:37
2403|55631|2005-02-05 19:35:11
2404|46129|1997-11-21 10:50:15
2404|64016|1965-05-18 01:33:04
2404|74416|2004-06-23 17:29:29
2405|85977|1963-01-24 04:55:42
2407|65671|1995-11-19 03:04:39
2407|74671|1964-10-11 07:21:17
2408|6394|1995-05-18 02:57:50
2408|38033|1972-12-30 13:18:36
738|15608|1967-03-09 03:16:41
2409|61215|1977-06-03 05:03:21
2409|47223|1997-11-23 10:50:48
387|17310|1984-09-09 05:22:37
2409|92136|1997-07-26 18:56:39
2410|93972|2002-10-31 21:12:25
2410|7828|1999-11-11 09:00:09
2410|18729|1987-07-09 03:19:17
2411|7086|2001-08-23 16:45:05
2413|27952|2006-02-23 06:11:12
2413|91441|1971-10-07 20:42:07
2415|95502|1984-10-16 01:16:26
1436|64335|1976-03-19 18:16:43
2417|93671|2003-11-12 20:31:43
2421|79239|1998-08-30 00:58:29
2421|43186|1991-12-01 10:06:32
1758|70924|1995-07-27 04:39:57
2421|14750|2002-05-13 19:08:02
2422|82313|1962-07-12 00:04:53
2423|88476|1989-12-23 05:09:32
2424|40909|1999-02-02 22:26:24
2424|91072|1996-09-23 00:38:16
2425|38802|1972-08-21 18:01:39
2426|80475|1997-06-29 13:40:42
2426|85751|1998-07-19 05:42:16
1773|57220|1985-09-08 01:37:48
2429|79071|1999-09-25 01:56:10
2432|24722|2000-11-23 12:09:46
2434|10580|1963-10-16 12:34:07
2434|64152|2002-11-25 02:00:32
2436|45151|1975-02-11 02:21:32
2437|75336|1987-10-02 14:12:50
2439|49118|1995-10-18 17:49:05
2442|23364|1988-03-15 07:04:20
2442|2761|1961-03-14 18:19:14
2445|21211|1978-03-20 17:11:52
19|51949|1984-06-15 15:08:40
2151|55026|1988-05-02 23:36:42
2446|79395|1995-04-26 14:57:39
2447|4836|1987-08-10 11:41:57
2448|80804|1982-06-23 19:15:17
2448|79821|1994-01-18 14:05:14
2450|36408|2008-11-04 08:56:34
2450|60631|1999-06-15 20:34:11
2452|15421|1984-01-05 19:39:50
2454|16949|2004-05-07 10:14:51
2454|97408|1975-03-15 23:56:25
6244|87949|1999-03-11 20:05:16
6248|54073|1977-06-12 18:27:08
6248|47936|1990-03-27 05:00:45
6250|67984|1974-11-24 18:11:12
4845|76836|1961-02-12 14:57:59
838|22297|1966-08-07 22:42:05
6252|42560|1993-11-06 07:21:34
6253|46440|1985-12-26 04:39:12
759|51562|1993-03-03 22:43:22
6258|31977|1974-09-14 22:50:15
8290|27295|2000-10-27 09:03:03
2935|82570|2002-08-07 18:43:18
6259|37006|2001-05-03 18:16:39
6511|48809|1983-07-25 22:17:37
6261|5916|1983-12-29 13:56:15
5331|51473|1996-11-13 13:41:05
3541|76924|1999-11-24 07:53:32
6262|80146|1986-05-18 05:06:54
2075|26377|1992-08-19 01:54:11
3326|55672|1977-01-22 17:08:28
6263|15734|2000-08-05 02:31:48
7573|73146|1995-08-03 19:16:22
6263|42511|1987-08-14 13:35:03
6264|75534|2000-12-12 22:31:12
8090|6642|2005-09-07 09:58:59
1011|89025|1975-08-18 10:33:46
6266|72027|2001-04-27 13:24:19
2729|1919|2001-03-03 12:48:32
7423|28908|1971-01-10 01:51:33
6270|13429|1992-04-05 05:02:52
8423|14930|1970-12-07 22:34:29
8124|55311|1988-03-21 01:13:53
1070|38723|1967-10-27 05:58:39
3768|806|1978-09-28 07:18:02
802|99301|1967-08-14 02:04:17
6271|77095|2005-01-30 17:28:51
9530|49278|1980-09-15 01:37:13
6273|68695|2008-04-26 22:42:29
6275|83262|1967-09-15 04:45:33
3735|50088|1976-06-26 11:41:11
3575|88820|1980-09-19 14:11:34
2639|10324|1974-03-09 18:59:47
6280|23948|1960-10-12 09:07:41
2508|30248|1988-02-15 04:11:19
6280|22270|1971-05-15 10:10:15
9145|34817|2006-07-25 16:07:59
6281|31555|1966-05-19 16:49:13
6174|81942|1980-04-02 16:26:51
2855|47043|1973-11-11 23:00:02
6285|62158|1985-11-20 07:03:09
4887|724|2006-01-04 12:22:41
6289|27385|1984-08-09 23:32:05
1840|96510|1998-01-29 22:55:17
1857|24325|2008-12-19 05:37:21
6289|66604|1990-07-07 13:18:52
66|69308|1978-02-16 06:32:13
2229|50948|1993-07-25 01:42:35
6291|89809|1977-07-02 20:14:55
6291|28282|1986-04-10 11:59:11
6291|3005|2007-12-26 07:54:44
6291|29256|1967-01-14 10:59:22
4395|11053|1966-12-07 01:14:35
3843|81662|2008-04-13 10:01:53
6280|81004|1984-08-10 06:12:37
6292|15888|1986-07-17 00:29:22
3097|48243|1961-07-16 21:56:47
6293|67590|2000-06-22 14:59:14
5998|73213|1967-09-10 14:49:47
3617|22032|1964-08-01 11:04:28
6293|86277|1984-07-23 03:38:18
6828|26686|1969-12-19 13:22:13
6295|6732|1987-01-10 05:43:21
7521|8005|2006-09-30 09:11:23
9856|96416|1961-09-25 03:39:10
6295|66973|1971-05-01 15:16:12
5040|42925|1984-01-20 10:53:17
3770|74161|1962-12-08 14:03:24
6300|23824|1985-02-22 08:02:22
6300|55847|1989-11-24 15:58:24
4787|51946|1988-10-21 23:02:58
2088|68843|1981-09-18 06:56:08
6301|51441|1992-11-19 22:47:23
7459|3107|1997-09-28 02:26:40
5978|46639|1964-07-31 12:58:46
9916|19494|1960-06-10 08:18:15
9001|10203|2008-01-09 07:16:20
9566|20484|1974-02-04 21:47:24
8576|64205|1969-03-10 07:30:54
1912|74871|1973-11-29 01:33:17
5283|90285|2005-06-06 11:59:11
5256|13100|2008-09-28 02:49:56
6305|5339|1992-07-28 17:27:18
5920|32265|1971-03-01 15:47:04
4613|386|1980-04-24 17:47:59
6305|68982|1994-03-28 17:42:16
3396|93701|1973-10-10 10:46:04
70|20428|2006-07-18 03:07:26
6308|9884|1961-04-25 00:14:37
6309|67276|1973-07-17 16:35:06
1522|78814|2006-12-02 02:37:50
2074|16059|1996-11-06 09:25:45
9113|49279|1987-09-27 16:51:10
6311|14564|1982-07-29 18:12:47
5738|90442|1989-06-08 17:14:25
459|91268|2006-02-16 09:18:17
6312|76827|2001-12-29 15:05:09
5466|47552|1973-11-05 15:22:59
2485|7708|1961-05-06 17:56:59
7399|14794|1981-06-28 13:59:20
4377|83421|1998-03-29 10:07:47
6318|48557|1982-06-06 01:05:28
6081|46299|1960-12-04 20:24:24
6320|66168|1979-11-23 01:50:20
4003|60215|1990-07-12 11:53:15
4453|29712|1969-09-07 18:35:49
6321|95551|2007-01-30 00:30:36
2801|94082|2003-12-01 05:44:42
6323|7878|1993-06-17 04:02:51
324|88916|1995-08-11 00:47:53
3081|58469|1991-02-08 06:47:19
3818|1785|1983-03-22 00:34:57
6324|59580|1960-10-06 22:27:06
6325|12586|1960-02-18 20:33:00
6753|41933|1985-09-02 20:27:42
9679|54664|1983-08-23 18:57:35
5764|80541|1995-08-19 18:44:38
6326|95561|1970-11-13 13:04:49
4125|13449|1961-05-19 03:30:13
6328|53444|2003-02-22 10:22:52
4448|98468|1965-03-03 12:56:24
3048|73949|2001-07-18 02:08:16
6331|84404|1970-02-18 10:56:46
7192|73766|2003-04-23 17:55:59
6334|3307|1971-08-28 18:55:03
6339|32271|1976-04-25 06:24:24
8937|16971|2000-11-11 00:22:58
5725|51345|1988-07-31 14:53:55
742|5774|2004-06-06 12:09:17
6339|40342|1999-10-02 20:30:21
2028|84108|1989-04-03 23:03:49
6340|48563|1974-08-13 19:05:11
6088|75871|2005-01-06 10:42:16
6297|5552|1996-03-12 00:39:10
7720|26390|1975-07-19 12:26:51
6341|1407|1999-09-20 16:16:19
6727|65518|1973-07-15 07:18:17
9266|36549|1969-11-15 20:07:45
6347|59748|1991-08-14 11:09:48
6348|16673|1998-11-13 19:01:18
6910|65586|2007-06-28 12:26:41
2858|84934|1982-11-22 10:18:49
6348|8835|1971-11-13 09:45:33
9046|99922|1994-10-19 12:37:14
6282|6966|2006-01-06 05:37:34
3762|5333|1982-03-21 20:01:05
6349|54108|1985-11-27 07:00:06
425|6447|1966-03-31 01:18:38
9096|84193|2005-04-25 06:14:08
3815|77929|1967-08-29 11:34:55
6351|36752|1971-02-18 14:22:30
6352|39033|1995-02-26 08:37:21
6221|76716|1982-02-27 16:32:51
6355|50841|1997-07-26 21:21:45
6357|59489|1961-07-22 12:30:49
6262|96344|1963-12-22 20:33:31
5509|43282|1963-11-03 14:08:35
4664|95552|1961-11-21 05:08:11
6359|33518|2004-07-21 01:28:13
8577|25797|1973-09-26 07:51:09
5818|28991|2008-09-05 02:46:25
6359|59452|2000-08-27 05:37:19
585|7245|1966-06-28 14:36:41
6112|22269|1975-01-06 18:54:11
4877|41526|1973-10-29 21:14:12
4232|44670|1967-03-28 14:55:35
6352|82572|1971-12-16 23:20:28
7450|48352|1978-04-16 18:11:09
9007|25605|2007-03-12 15:47:05
6364|67190|1971-11-15 18:28:02
4916|44067|1994-07-26 17:16:03
6368|58043|1963-03-28 17:27:42
7535|53325|1968-11-06 13:52:37
6370|64403|1967-06-16 00:00:34
4331|54582|1978-12-24 12:10:49
6370|60366|2001-04-29 17:42:26
784|21036|2000-10-04 09:13:28
6370|92969|2000-03-20 11:44:38
6372|74062|1967-02-24 08:04:11
8253|72174|1985-01-23 06:40:57
8397|64699|1970-10-14 04:37:03
1692|51532|2004-03-19 16:22:18
5929|55266|1996-11-09 21:20:25
3282|40139|1972-02-12 23:04:36
6376|26044|1983-02-26 18:15:18
6377|1996|1980-02-14 11:56:00
7271|81399|1961-10-12 07:17:45
3428|32958|1985-09-13 11:37:12
6377|82807|1972-03-11 11:12:31
2954|85851|1976-05-24 03:02:48
1415|69431|1960-06-15 15:46:17
6378|42666|1991-09-25 07:37:16
139|53066|1989-09-05 06:52:48
7374|66461|1978-08-13 14:01:35
6378|63414|1975-02-01 16:37:29
8408|88926|1972-12-14 16:09:15
9167|84193|1964-04-17 05:01:36
6260|82585|1989-05-27 19:23:44
6381|47280|2007-02-03 21:04:24
6384|14005|1993-06-18 02:04:33
6385|36549|1979-07-07 10:30:38
6386|30239|1969-03-27 13:59:42
1892|88246|2002-07-21 08:31:57
7522|49667|1966-03-05 03:02:06
3564|67151|1981-06-29 06:14:08
6386|20880|1988-03-17 03:16:01
7661|16609|1978-10-14 19:18:07
6387|80590|1968-01-13 03:15:53
4155|73576|1986-03-23 20:09:49
6388|18098|1980-10-24 02:55:55
6389|60750|1968-03-18 10:45:24
6390|3872|1989-01-11 14:27:43
3683|21287|1991-09-24 11:10:14
6391|70951|2000-10-16 18:02:53
6391|58913|2004-04-03 23:26:57
6395|31542|2007-10-05 22:53:19
6397|93245|1977-05-30 17:50:07
5364|33288|1992-04-04 14:48:35
6397|19920|1989-09-23 15:52:24
9220|86031|1978-03-26 00:47:08
9960|69408|1989-09-12 08:58:39
1144|57311|1961-08-16 00:01:54
1405|25583|1982-10-08 05:22:16
5880|41915|1998-10-31 12:53:58
6397|32856|1992-09-15 13:57:48
2163|57037|1994-11-16 14:42:18
3376|38482|1985-02-11 06:17:08
6400|87089|1986-10-31 10:18:06
6402|28504|1984-01-27 15:15:56
9090|93617|2001-02-10 15:53:30
6403|33406|2003-08-06 16:09:02
6404|47470|1969-12-31 13:36:43
6592|52585|1977-11-21 13:07:51
6404|15107|2004-06-09 09:14:37
3266|26621|2003-02-19 05:31:38
1738|6810|1999-05-08 13:48:08
6408|55022|1976-02-15 04:46:30
6408|40045|1963-05-12 08:49:50
6669|81913|1966-03-29 18:38:46
6410|39796|1978-11-20 07:33:34
8988|66803|2007-11-06 18:01:32
2384|21576|1996-05-06 11:14:31
6413|47988|1962-12-28 16:20:37
3000|47727|1980-10-11 18:46:45
6588|96591|1974-09-08 17:17:13
6420|93|2006-06-08 08:51:22
9549|29835|2001-07-06 14:59:57
6421|85166|1999-09-04 20:47:02
6038|17256|1975-01-12 00:00:05
5607|79107|1962-05-19 23:59:36
6425|48340|1978-05-13 18:40:51
6018|89459|1962-02-14 19:31:32
5237|9642|1966-12-03 06:57:09
6427|61778|1984-07-12 19:43:48
6428|58563|1975-02-15 22:41:04
6616|69616|2008-07-03 23:01:23
853|99227|1967-04-15 19:44:41
6539|33517|1980-03-31 22:53:33
6428|74372|1977-10-26 16:32:05
3848|54615|1964-12-07 08:20:37
6430|33721|1989-01-01 23:33:49
4108|88449|1987-05-02 08:04:11
6430|97152|1981-03-16 01:02:09
5587|29747|1975-05-23 04:04:44
1823|20402|2008-12-06 18:41:51
6437|16891|1970-01-23 05:43:59
6437|20738|1992-08-27 18:22:28
6440|36108|1984-02-24 00:43:53
9600|73576|1998-06-30 01:36:56
6445|31134|1984-04-20 10:41:35
8928|97554|1978-10-08 04:58:02
930|7832|1983-12-12 12:21:34
1649|3296|1973-05-16 20:32:08
6446|96020|1966-10-15 19:59:01
6778|36011|1997-08-08 12:09:17
6447|36054|1973-12-05 16:53:02
6450|32150|1968-05-19 00:22:50
2880|37661|1997-09-11 20:04:26
6452|6090|1965-02-14 01:48:11
6452|17571|1985-05-12 13:52:02
5752|1902|1975-11-26 06:09:58
6456|94295|2001-02-13 04:03:08
6460|79301|2001-09-05 10:52:36
5830|90228|1975-03-10 14:21:46
6460|22502|2004-08-10 01:09:49
6461|44389|1961-01-29 13:25:32
6378|77476|1969-12-06 17:40:01
6803|29485|2007-09-28 08:24:16
6815|76652|1962-08-13 23:11:33
2224|58896|1969-07-28 23:13:17
2551|70446|1990-10-17 16:08:00
6463|4286|1986-01-18 18:00:43
6463|79291|1989-06-13 02:25:01
1452|99307|1984-04-17 21:22:59
6176|43967|1986-11-06 00:45:41
3019|42435|2003-06-16 19:08:08
9823|2261|1989-08-19 05:38:51
6466|16758|1988-06-06 00:07:35
6735|50296|1983-05-31 23:27:35
8368|59430|1976-09-07 22:46:37
6468|52859|1993-12-11 23:12:45
6406|41440|2001-09-18 06:14:38
6468|35343|1975-02-21 07:22:14
3274|14886|1967-04-11 03:19:15
6472|31592|1976-05-15 10:27:23
6476|53054|1960-11-03 04:02:44
2140|52420|1972-11-07 17:17:23
4443|63867|1973-11-23 01:01:34
6476|92432|1993-01-16 09:12:08
7756|35745|1972-12-25 06:07:08
8364|65921|1971-09-07 08:57:32
6478|23416|1982-12-07 09:02:55
9123|29466|1984-03-05 07:00:18
6447|55774|1983-10-18 04:29:06
7422|55093|1993-10-13 08:06:17
739|73954|1960-09-17 22:03:09
8566|80422|1990-12-11 22:05:04
3938|85515|2000-04-15 22:41:15
6484|99524|1965-02-25 11:07:06
6485|93271|1968-08-23 00:58:50
5011|50381|1994-08-15 19:20:01
6485|4830|1977-07-28 04:56:33
6487|69970|1992-07-19 20:36:09
6841|48949|1993-06-08 20:33:56
