Comment|Comment
68330|28327
68331|30187
68331|189851
68331|53494
68331|80542
68335|77609
68338|50767
68338|196000
68342|101673
68343|155142
68344|152385
68346|108962
68347|189617
49839|138213
68347|164003
68355|169050
68358|60828
68359|152960
39717|181440
68362|182119
68371|149698
68371|125559
12562|106016
13013|26541
68374|71380
68375|52792
68375|46373
26783|58812
68376|31687
12877|164686
68376|194675
58002|9452
68378|41078
68380|160140
47642|28940
68382|145606
68383|11050
29786|194544
68384|4225
68384|165323
28555|161675
68388|101025
68390|169303
68390|140876
68391|69395
3545|148552
68393|167677
7939|54321
44606|85333
68396|1550
68396|180578
68397|184531
68399|199942
68400|75210
68403|148903
68404|124243
29420|151470
68406|181352
68411|136588
68411|119533
68413|136078
68415|84982
68418|199257
68420|195524
54683|145253
68421|12995
57721|86596
68422|61119
68424|140233
68426|114742
68426|101309
8671|163378
68428|132433
68430|53279
68432|46933
36080|196243
59570|68678
68435|181520
68436|116843
68436|176058
68437|197262
68438|139507
68441|115742
68443|146829
68445|25759
68447|199149
68448|128121
40072|120133
68452|171279
68454|153306
68455|36143
68458|29277
68458|184736
68458|14643
17484|5645
68462|138852
68462|823
14778|41911
68470|11398
32229|141793
68471|167907
55321|198738
68474|159452
68481|49223
16668|18073
68482|62128
68483|36332
68483|44587
68484|71649
68484|155193
54969|115572
68484|76966
68487|123364
68488|177808
1331|106728
9213|161037
68488|133917
68488|194856
33487|75101
68490|152665
68492|67673
28814|192303
68493|120101
34835|2900
41776|81978
50157|87316
68494|81245
68496|161682
68499|85755
28793|139767
68499|76711
7739|181773
68503|4250
68504|127250
10294|64753
18563|188260
68505|59062
68505|99304
68507|10417
68507|6087
22680|2496
68507|170364
68508|179317
54829|141851
68509|177018
68509|54668
68510|94506
68511|6372
24569|23307
68512|104197
68513|50261
38920|9306
68513|7557
3748|27074
68516|51685
68517|125839
68520|25886
68521|123123
68522|104571
68522|88109
68523|176196
29263|57717
68525|148309
68526|126262
68529|69148
37298|200099
68529|24751
68533|135994
31329|158047
68535|46633
68535|187219
68538|82374
68539|168832
68539|98039
68541|151440
68543|196925
483|174496
68544|147378
68548|97402
15403|183366
68548|173795
138|44743
68548|74894
68551|70457
50923|154489
68553|109844
30046|70495
68553|146243
28801|152390
68556|178423
68559|119864
68560|109843
68560|129240
68561|192935
68566|163950
68568|152483
68574|33783
3924|6326
68574|30421
61156|79128
68576|118181
68578|183502
826|49031
68578|138048
23006|151967
68580|54174
68583|184497
36239|80346
40481|37062
68585|101756
68585|142363
68587|33715
68595|199501
68596|94468
68596|186472
68599|67971
68599|185504
35139|184077
68600|169402
68600|95010
38464|38380
68602|113608
68602|63656
68605|196739
42519|13762
68607|149478
68613|112767
28344|126584
68613|79330
68616|13289
68616|107721
66205|70803
68617|47034
68619|188595
68624|176543
68626|133490
68627|128608
68629|164711
18376|109751
68631|190482
68632|193823
68636|167838
68636|57341
68639|22934
45982|113208
68642|182086
68642|149948
68644|112877
60117|34509
68645|102473
68650|86140
19711|52856
68652|37970
68662|12247
68662|152883
68664|199749
68666|128464
68674|191800
68676|170263
68678|62836
68684|174771
68685|182883
59275|141251
68687|57991
68689|94619
68693|43360
68695|11762
68695|81186
38118|113384
68696|147449
68697|28
68697|120832
68697|148151
68699|24322
57910|15590
68704|106005
7350|92709
19759|67334
68704|97534
68706|191230
68706|130839
68710|183566
68714|17216
55023|1261
68714|65425
38574|149769
68714|106141
38069|117579
68719|154816
68719|147843
68722|22259
68723|5734
63867|74757
68724|86001
68724|29476
68725|59858
68726|102242
68727|9952
68728|176027
68733|84176
34992|121339
68734|54979
68746|178541
68747|114242
68748|55041
68749|134257
68751|33406
68753|37542
68755|18445
68755|16938
68759|147323
68765|158680
68767|61918
19718|54764
68769|184373
68770|158344
59810|3768
68772|123272
68775|143452
68779|24454
68782|198371
68784|194363
68784|140533
68787|102406
68789|51336
68791|195494
68793|149011
65189|159479
68798|76301
68799|168036
68800|85136
68802|83420
68802|183831
62205|182046
68802|71148
68804|161861
68806|28277
62848|131254
68807|132737
68807|115035
68810|146689
68814|200323
26412|156585
68816|187582
31894|90514
37433|198388
68820|72578
68820|176155
68821|132689
68823|105658
68825|91733
68825|151359
68827|156694
68829|128570
52142|164625
68831|163422
68831|166700
68833|71205
68834|129126
68834|195682
68834|144627
68836|184719
68837|20426
68839|90455
21264|130772
68840|12816
65553|60661
68842|171912
138|60814
31351|193187
68845|21940
68846|4160
68852|114589
68853|131714
68853|77656
68854|146083
8365|171104
68857|152880
68859|182750
68862|34239
20161|154601
68866|28028
68869|29881
68873|114146
68875|158652
68875|17462
53130|150960
68876|181019
40950|185024
68878|122777
38266|97
68878|115417
68879|66706
68880|140404
68881|40501
60034|138915
68882|8517
68883|33616
68887|21898
68889|101733
68890|57782
68894|131143
68897|157413
68898|25529
36102|138598
68901|16169
49646|136890
68901|76478
68902|49712
68906|121018
68907|87150
22836|59973
68908|72762
68908|152650
61838|10277
68912|155693
68918|104078
68922|136662
68936|38357
37310|115761
68936|193221
68939|178515
42978|28042
49386|192827
68941|112264
68941|61717
68944|104829
34103|123745
60390|54341
68946|122123
10934|199054
68949|128093
40440|10046
68954|128229
68954|46801
68954|70303
31818|92259
68955|152722
43765|140027
68961|21747
68963|32926
68965|194974
9120|117434
68966|106934
17333|140898
55775|146781
68966|57570
68967|159827
68968|97632
327|193153
68970|41178
8900|105427
68970|96558
68971|36029
96|19973
68973|17354
68974|68433
68974|35259
68979|149280
68981|139115
68982|177
68985|107349
68990|89036
68998|150052
68998|170682
68999|175014
68999|164824
69001|4187
69002|132455
57720|145456
69004|1165
69005|64689
69007|10557
58695|168791
69009|182785
69011|116252
69013|66312
69014|86537
69014|181332
39567|64970
69015|112670
69016|160195
69023|121474
69024|100500
69024|177659
69025|128750
69029|105295
69032|25085
40486|31427
69036|51598
69038|177085
69040|32122
69042|72128
69046|123454
69048|11223
69050|91527
51498|13307
69051|145327
69052|50739
69052|126440
69054|50596
69055|141860
69055|106102
19939|162697
69057|66752
51899|62643
69058|150347
69058|10482
7180|122185
69059|91353
69064|25988
48963|148820
69067|32174
69067|180373
69068|141795
69069|86363
69070|129623
69071|48084
5092|90592
69071|39077
69072|53179
69073|199577
69076|82109
69077|87752
36894|183676
69081|184226
69085|152327
69085|155265
69087|92979
69087|142124
29562|4798
69088|8601
69089|12942
69090|110436
69091|12401
35965|52546
69091|40853
69095|52210
69097|151027
69101|85092
45819|15506
69106|199570
69109|89580
69110|193838
22697|172348
69111|89511
69115|6391
69118|198675
69119|38171
69119|178427
14366|53151
69122|85684
69124|133895
69125|135592
42594|128417
69128|99337
69130|102412
39319|41922
69130|103538
69130|169549
69131|158160
69135|168182
69135|40767
26694|193695
69136|48739
69141|196439
17439|96169
29772|154471
69143|113374
69144|11125
69145|49463
69145|96963
69145|85724
69145|27319
69145|155713
42098|97998
69146|154163
69147|108786
53614|165153
69148|80105
69152|39521
69153|134555
10422|185714
69155|4140
2801|85992
69155|24893
69156|117041
69159|50944
69161|94433
69162|128566
29111|77981
69162|152024
69163|52588
37483|180136
69163|51876
69164|195323
55844|192059
69171|73481
69171|171910
30637|3480
69172|31192
69175|97983
69177|25821
69177|188178
51148|78883
69180|42616
69180|102614
69182|16300
69182|167659
69183|182351
69183|8005
9895|101285
69184|79349
69188|105495
69191|22520
8954|159565
19531|189372
69200|53201
69200|73257
69200|73048
69201|12340
69203|27697
69204|161271
69205|53693
58695|61979
69207|135629
69209|63760
31732|54286
69212|33728
69219|13635
69226|139014
69230|10012
49021|122331
69231|169393
60495|98658
69235|56334
69235|131960
69235|123262
4103|44456
69236|17351
69237|179330
69237|122489
69239|133383
69241|5479
61670|10914
69243|17659
69244|26488
28163|30239
69246|9047
36106|140979
69249|1154
3252|39870
69251|143572
69252|49019
15424|23975
19101|161488
69254|120425
26869|30556
43526|185194
69254|88706
69257|12186
65944|68619
69257|152659
69262|51257
69264|118243
69265|26827
59653|20141
69270|80518
69270|179186
36385|104873
69273|81051
13302|156272
54631|109868
69273|130209
44838|118906
69274|85826
69275|20535
69276|106009
69280|157917
1092|148431
69285|55980
69287|127836
69288|89228
69294|59546
69295|180471
69298|107213
33437|74011
63015|105491
69301|96636
24670|78526
29386|86247
69303|54214
69303|29565
69305|182533
69305|172755
69306|36459
12159|5395
69306|118079
69310|47972
69312|85500
69312|142720
69317|166826
39543|98228
69319|1936
69321|195466
41649|64343
69323|169468
69323|188465
69323|161300
69324|153684
69325|73208
6627|151277
69325|94651
69327|111916
69327|36586
21631|182322
69330|129429
3789|20829
7036|143007
16549|133199
69330|181279
69332|92829
30326|35064
69335|36424
69337|105175
69338|172353
69340|64759
69341|169851
55897|38581
69343|160518
69344|414
69346|81301
69346|98818
69346|186022
42428|143126
69347|86601
876|146728
69347|55643
27777|58799
69353|69362
69354|172412
69354|111806
47285|109194
69363|195855
69365|190291
69366|56684
69367|94690
69368|132029
69370|111581
69370|126168
69374|12515
69374|123505
3461|111093
12425|120923
69374|69944
69375|122574
69376|138154
69380|15003
69384|86367
69385|19074
69385|73100
69386|171113
69387|84540
69392|192475
60427|128236
69393|22844
69395|30768
69397|6683
41528|40567
69397|12902
34645|173179
69399|4085
69400|103094
48550|25095
69400|182514
69401|8668
69403|124097
69404|190737
3934|110239
63509|68281
69409|166604
35841|23603
47662|150433
69412|79369
28052|164898
47478|164484
69413|119332
31492|182778
69413|101367
69419|194341
6165|108068
37637|7261
69420|69585
69422|134256
69423|155266
69428|20408
69429|28410
69431|65385
69431|177294
69432|143090
24977|169773
69432|37958
69432|9009
69433|182036
69434|104448
33389|58778
69436|193982
69438|182739
17314|69548
19009|95614
69441|185565
69446|129051
7417|163878
62924|87723
69448|80759
69451|13793
69452|29903
33719|102214
69452|167108
69454|73218
69454|133032
2507|110133
69455|10691
16921|85459
69458|6513
69459|92231
69461|10156
69461|25903
69462|4647
56586|198474
69463|17527
69464|130699
69466|169177
22468|89953
69468|60755
45703|127180
69471|128599
69471|144697
69472|2265
69472|24350
69474|109105
69477|14291
69479|165965
55208|54790
69480|68438
31415|130195
69482|69010
69485|53822
37302|8238
69490|72504
69492|125000
4394|150789
69493|162033
69495|92390
69497|154535
69498|185510
69506|45351
25030|194928
69508|141223
69508|112152
69509|34328
13634|44564
69514|115439
54013|62837
69515|38463
69518|15901
69520|71695
69521|35402
69522|94379
16188|930
69524|7411
69525|114441
14809|115278
69527|177108
69527|94216
6001|130886
61955|54859
69527|49220
69530|32897
69532|68279
7920|164489
31970|186852
69534|152236
69535|77176
52938|111121
69538|29359
69540|100189
69545|26429
36047|61826
42132|124182
69545|135497
69547|82462
32967|21604
69548|46529
32168|171719
69549|175662
37255|87080
69550|133310
69552|112505
69556|90350
69557|163901
69559|164940
69559|59317
69563|186513
69563|77835
5562|157673
26240|62704
56159|50227
69564|142509
13986|130714
69564|52781
1025|74924
62252|137833
69564|97086
69573|108591
69573|197224
69573|7447
69575|50061
53514|12026
69579|123853
69579|74799
50755|90738
57091|31260
69579|10023
69584|13239
13257|162232
69585|50631
69585|160552
69588|156022
42245|195947
69588|172345
55517|195060
69589|18636
69592|195950
69592|154695
69593|177653
69596|85273
69597|43513
69598|31693
69599|148275
69599|12727
69600|20908
69601|38702
69602|99461
69604|7678
8653|40409
69605|26728
40604|161175
69605|53081
69605|10087
69606|194399
69607|191234
37242|123022
69611|173406
69613|39857
69615|51468
69618|133387
69619|92111
69624|3658
35485|171882
69625|134093
69625|155162
69626|124953
9188|67641
27729|54100
39323|175970
40638|126927
69629|45881
20992|173904
66104|113522
69634|120768
52823|121246
69635|83507
69638|99006
39017|68614
69642|123865
30671|149745
69643|8398
69646|75403
69650|196453
69651|94762
69652|86482
69654|177243
41785|180835
69656|98107
69658|97631
5936|121747
69658|48668
35686|134465
69659|97395
69659|111609
69660|128080
69661|123878
38243|114444
69665|35028
69668|198389
34047|116424
69668|113684
69669|108408
69669|167231
36166|129851
69671|123632
69671|130948
69672|83919
69676|74379
43871|176175
69676|166970
69679|169474
41982|150631
69685|82301
69686|22042
8868|76089
31714|3915
69689|103327
69689|125057
69690|123304
69690|71547
52036|118943
69691|49454
69691|111411
19068|64841
69692|163990
69695|122607
11895|156861
19033|183111
69708|124092
41530|23231
69710|177645
57245|106442
69711|144928
69712|88263
32592|147728
69714|41496
69715|21832
69716|13428
69716|155443
69720|13831
69722|30359
69723|13220
24607|123403
69725|24556
2846|84284
69726|167699
69728|96222
69732|138811
69736|68142
69738|199108
69739|59065
69741|189745
69743|58721
34361|157074
69744|32002
48295|178542
57910|84021
69282|172247
69746|88410
69747|106788
30528|196985
42176|132358
51755|120943
69748|148149
69750|69999
69751|116823
69751|116008
69754|100924
69758|33234
19229|95317
69762|94623
69764|197510
69764|188268
66161|94390
69764|117501
69764|138558
50235|114516
69765|178097
69768|74855
69768|82488
69779|172336
69785|181523
69788|57565
60481|154156
69789|173013
10599|54086
24252|61009
37465|49822
69790|101685
69791|157721
31880|51839
69791|1779
69792|53801
69794|101015
44057|150536
69797|178958
69798|142910
69801|166044
69803|91512
27120|156782
69804|153056
69806|119279
69807|73469
69810|123406
69813|169375
69816|140231
69816|126184
69818|3196
43897|91759
69819|153673
69819|27461
69820|41861
69821|172262
69829|167794
69832|88996
25463|127287
69835|48359
69836|101575
14506|72890
69837|91123
69837|63731
69838|145815
69839|50943
45484|169434
69840|189088
3579|143568
69841|143150
21364|27120
69841|161253
69842|103198
69843|181757
69844|111607
69845|155424
26577|132519
69845|136433
69845|130414
69847|89739
59103|57226
59970|91179
69847|166479
69848|54784
69853|104061
69856|136198
69856|173182
69857|89877
69520|112278
69859|78394
68940|90310
69861|9894
24282|107359
69861|14661
69868|131635
11767|53063
37841|90562
69868|89967
69869|33023
69871|43236
23724|24863
38876|86699
69871|117840
69871|178675
58278|177404
69873|107019
69877|112218
69877|99731
69878|76640
50620|111676
69881|154974
68491|185229
69881|193353
69882|72143
38042|80967
69883|110484
69885|140519
21111|123101
69886|19738
2542|128185
68236|109
69888|126453
69893|42015
69896|193721
69897|13929
8328|91096
69897|172905
45139|183057
69902|18299
58832|159734
69902|159098
69907|46009
69909|193581
69914|155695
69920|153701
6749|137123
50858|138515
69922|171857
69925|144791
20535|139131
69925|200262
69926|133845
40730|118049
69927|108914
69929|83878
10200|52538
62389|87297
69934|28296
69934|140219
69936|119735
69936|149042
69939|180499
2537|53982
5349|21409
69940|132297
69943|72360
69944|60326
69946|50366
69951|140733
58167|24965
69953|18635
69953|176722
69953|56926
69954|143091
23170|10357
69955|2357
69956|154525
69957|183756
69958|155178
69960|113057
69961|8780
69961|193585
69962|97393
69963|102675
69963|65941
69965|44299
69966|20071
69971|66438
43837|91576
69974|43278
69975|69375
69977|133246
69979|96151
69982|102033
69983|36345
69984|117748
69984|190654
69984|190290
69985|95205
69985|166606
69985|143584
12683|197242
42958|149196
69986|21449
29429|5016
67786|60069
69992|194457
70000|94242
70005|176294
70008|35871
56018|27992
70008|98975
1049|199872
63774|147246
70010|39390
70012|59506
5537|132782
70018|104339
42261|72714
70021|141249
70021|128940
70023|125401
70026|191383
5112|144396
70027|77914
27011|108894
70027|147463
36724|85336
70031|134282
70038|10398
14248|155960
70040|77421
70040|20746
70042|190332
17947|11176
66216|10269
70044|152818
10598|95527
43250|91711
67101|162622
70044|28456
70045|75375
63485|154133
70049|34784
70050|198081
33362|23733
70054|122179
