Person|Comment|creationDate
1647|120586|1961-12-30 18:58:40
9316|3276|1981-08-02 03:35:29
7418|133223|1962-09-24 17:50:27
9150|193581|1964-04-30 08:32:34
859|24546|1981-02-20 04:49:04
6115|181982|1990-10-11 12:47:52
4606|107998|1973-02-13 21:53:33
3883|152334|1976-12-16 18:23:46
7896|197518|1998-01-30 02:13:34
9295|26514|1996-12-27 11:37:40
8904|155609|2002-05-11 15:42:18
8546|2355|1971-03-09 17:40:01
6088|105253|2002-11-12 18:47:52
9264|21672|1980-07-31 10:53:55
9350|153969|1977-04-23 06:19:55
3528|34161|1980-04-19 19:02:15
2254|171835|1991-12-21 09:44:19
6683|46825|2005-06-11 20:02:36
9706|84747|1975-06-10 20:07:31
9353|136967|1977-12-12 01:08:30
9353|168307|1974-03-21 15:52:31
6787|8988|1967-06-30 13:12:01
836|176488|1968-04-03 20:20:30
7013|35355|2007-07-04 04:46:32
5474|105612|1989-07-15 00:00:29
7391|18858|1985-01-28 10:24:38
9807|196805|1984-07-29 00:52:37
9125|156052|1968-09-28 12:35:05
9358|106228|1975-08-17 06:44:12
272|10585|2005-11-06 20:33:24
1276|967|1975-05-07 14:26:16
9232|86553|2007-08-11 12:58:04
7331|158460|1994-07-27 11:23:17
6881|22246|1968-06-12 02:23:09
8251|189984|1961-07-01 07:16:47
1471|134151|1994-07-08 12:43:08
9118|113479|1998-04-27 15:43:25
8867|569|2008-07-31 18:54:00
8886|94555|1982-09-19 10:55:16
9362|97143|1978-05-17 16:53:31
9094|158|1966-10-21 22:34:53
9362|74373|1970-09-24 18:24:30
9564|67457|1971-11-10 01:06:22
7291|134022|1963-06-23 11:11:45
9499|134468|1975-08-11 01:34:39
9562|43833|2000-02-20 00:20:31
6374|93584|1995-02-26 05:14:36
6292|128552|1981-02-03 14:07:55
6617|40085|1971-06-07 02:06:57
5215|4233|1976-10-08 07:54:02
8044|17409|1972-07-28 14:10:52
7891|172006|1972-03-06 09:18:36
1899|16234|1992-04-25 22:36:24
9942|122749|2000-11-14 22:32:30
5383|3652|1980-09-04 23:29:09
807|117431|1970-01-12 00:25:27
6555|45946|1969-05-25 07:10:23
9716|100721|1988-06-16 01:10:09
9577|159632|1965-02-16 16:08:06
5766|120108|1978-02-27 04:27:21
7985|113289|1997-06-05 05:40:26
8024|90840|2006-05-14 06:31:38
7887|32183|1992-06-24 12:27:13
2025|171449|1964-12-21 11:12:16
9324|82645|1975-01-09 13:20:07
6957|95865|1968-07-24 05:15:58
6633|200076|2001-05-14 18:05:57
9460|169919|1998-11-13 06:01:43
6496|186447|1961-12-12 23:09:00
3543|1935|1963-05-22 06:09:14
6925|77823|1971-04-05 15:59:16
3351|172414|1990-03-18 03:14:02
6100|69475|1984-10-22 14:56:09
7810|43967|1969-11-02 08:30:31
7778|170762|1975-10-12 19:30:02
2768|104480|1961-06-17 16:15:34
1127|34690|1996-10-21 20:41:33
8755|140642|1960-06-09 02:32:30
8790|159691|1974-03-23 21:01:03
9682|1607|1964-07-05 09:40:59
8909|171011|1998-06-26 23:37:57
9834|194517|1992-07-29 21:41:37
6542|53925|2006-03-14 09:47:42
8091|30413|1960-12-11 16:00:03
4524|44778|1984-11-07 15:07:14
9473|12154|1974-11-22 00:20:46
9488|196822|1984-07-17 11:28:41
2414|7127|1992-03-27 11:28:10
4165|45748|1984-06-25 15:36:03
9593|550|1995-01-14 17:23:12
3464|1790|1977-01-11 10:18:55
9367|98540|2006-01-25 21:22:11
5069|30011|1968-07-07 21:58:12
8812|61335|1982-09-24 10:02:20
4175|10278|1981-12-04 03:16:21
3632|20371|1997-03-27 09:15:44
2577|152913|1973-04-03 00:49:41
9368|9269|1969-01-08 09:49:20
8336|143683|1986-02-04 13:43:08
7348|174102|1963-05-04 03:55:31
8664|159124|1973-05-28 20:05:04
7356|37419|1961-05-02 07:17:12
7755|57305|1992-03-14 12:28:54
7533|44985|2005-09-18 17:46:45
6530|134619|1984-04-28 02:36:46
1158|48127|1998-03-03 18:12:09
8009|113360|1990-04-04 11:40:34
8834|52326|1973-02-18 12:26:21
7982|195279|2004-11-19 11:25:08
6136|191005|1996-06-29 20:28:42
2908|5351|1990-12-02 00:37:55
444|12861|1973-11-29 08:52:47
7348|89646|1965-05-08 02:53:56
7118|104140|1985-11-24 16:06:30
3195|186097|1968-10-12 08:45:45
8683|71887|1972-02-15 20:05:49
9369|10872|1984-10-28 13:22:33
7003|91126|1972-08-02 19:19:39
9370|107591|1989-11-19 13:04:17
395|122264|1988-01-27 22:51:46
8216|179127|1992-09-29 18:58:24
9371|7501|1991-06-05 01:11:29
8465|12504|1972-09-21 19:14:22
7902|14722|1988-10-09 07:02:07
9554|198624|1993-12-08 12:31:41
9372|119441|2004-08-11 07:37:49
4166|78951|1966-07-01 04:37:28
9387|101462|1976-07-23 01:14:12
2912|96703|2005-07-25 00:58:43
257|104720|2004-05-27 16:16:30
2529|99875|1989-03-09 09:20:25
3193|190404|2000-12-10 06:26:22
9374|3264|1993-09-17 08:58:28
384|40934|1965-10-01 18:57:17
9374|34570|1991-10-28 06:03:05
9963|142782|1976-06-05 00:23:20
7393|4554|2005-06-20 11:09:06
9181|135902|1965-12-16 22:28:48
2714|193164|1997-03-22 04:15:09
7217|50480|1994-06-01 19:58:32
7868|189397|1970-11-29 11:02:18
5619|88416|1974-07-08 05:32:07
6517|84918|2008-07-20 18:54:15
3204|131014|1973-09-21 10:49:08
9150|154648|1978-04-12 08:50:23
6257|75164|2004-08-11 08:51:29
8765|103092|1964-12-06 10:12:02
9379|42014|1990-11-15 20:29:15
9542|106010|1982-05-25 06:27:42
6681|159161|1993-07-27 17:55:38
7439|155875|1979-04-30 05:02:33
9107|199019|1989-11-13 12:13:39
3156|52354|1985-12-28 13:11:42
9181|186931|1998-08-30 14:23:47
1520|142825|1966-02-27 17:08:56
9093|32481|1960-03-01 03:30:44
1588|116993|1985-06-26 16:14:46
8654|123925|1998-12-13 23:18:05
3646|58425|1974-12-30 14:51:15
9577|140764|2000-08-09 00:12:02
7845|156703|1962-09-07 07:15:43
7054|163512|1978-12-13 20:50:46
8293|93951|2008-01-19 00:26:31
9033|9867|1980-08-15 15:48:50
2092|141148|2000-07-15 19:08:08
2522|5235|1974-01-31 16:03:44
6602|3044|1966-09-05 17:06:14
9726|141443|1965-11-08 04:54:30
149|180079|1999-05-26 12:23:20
4828|120137|1988-01-22 21:38:22
3081|37221|1971-04-09 20:51:20
9252|191287|1973-04-25 21:12:55
5368|45126|1982-09-13 19:21:49
7700|26775|1996-07-08 19:52:08
5094|19951|1970-01-29 17:57:17
6928|13366|2008-09-29 23:31:09
3420|197617|1994-09-06 13:52:51
6624|92778|1998-12-27 18:36:13
5619|8621|1999-02-11 02:26:00
9390|121504|1962-11-06 23:55:59
9391|40815|1974-01-20 17:51:47
3144|18745|1974-11-02 05:59:46
1287|176490|2003-06-01 17:08:24
4172|117707|1966-03-11 18:19:37
6657|6342|1983-04-27 23:47:49
2107|127740|2004-04-05 07:51:41
9330|158282|1965-03-14 15:07:04
9452|134135|2005-10-14 03:37:40
9106|109561|1977-02-28 05:59:35
9395|6607|1973-08-17 15:00:20
8321|145271|1995-08-30 20:37:59
9395|96590|2007-01-13 11:45:04
9297|170|1988-11-28 14:53:54
7941|187033|1983-07-04 09:04:21
8962|25772|1989-05-11 14:32:11
9398|1716|2004-12-20 16:49:14
9398|82417|2007-06-15 08:29:44
9398|131830|1979-05-27 11:17:09
4536|100656|1994-06-09 15:53:26
6731|78884|2000-08-31 06:54:19
8551|124608|1996-07-08 16:10:18
4191|145776|1991-05-27 01:58:37
9402|123907|1999-08-28 05:12:14
8914|33686|1994-12-06 02:18:37
9404|72071|1999-02-02 19:36:47
9114|39192|1993-03-04 13:40:14
6865|51653|1992-09-28 14:52:21
4615|69188|1964-11-06 03:36:32
3270|84201|1968-06-28 17:09:17
629|93249|1998-10-19 04:35:12
6774|79768|2002-11-23 10:37:23
4885|114378|2007-09-12 21:49:51
4019|11549|2002-04-27 19:26:54
9405|114774|2003-02-12 15:24:53
8404|38666|1988-10-15 08:03:16
8851|7807|1997-02-08 14:48:33
4520|184290|1999-01-30 20:00:38
9406|49934|1973-02-09 06:34:25
9794|157455|2001-07-26 06:45:05
3793|180662|2008-02-27 08:15:44
8870|44702|1968-04-29 04:30:12
6808|54881|2000-02-03 23:23:40
5076|113511|1979-04-09 09:44:13
9048|135688|1976-05-20 14:00:33
1187|121419|1986-06-06 20:13:52
8495|78677|1972-06-17 04:37:41
8286|195810|1963-05-23 21:35:35
63|90906|1991-02-23 00:25:59
9407|165652|1986-07-07 07:11:21
8400|30928|1998-07-20 11:08:59
5148|118486|1979-09-09 01:53:02
6855|99667|1964-09-14 11:43:27
8810|147004|1961-04-20 05:12:42
8336|199570|1991-11-22 21:19:42
6881|47443|1981-08-18 00:16:52
9411|18952|1961-03-28 17:49:28
2260|183305|1976-05-16 19:42:01
2692|61882|1969-10-19 14:21:06
2491|8611|1981-12-11 17:48:08
7133|18278|2005-12-09 10:01:32
6861|158485|2002-09-23 13:07:48
6624|33422|1983-09-15 21:44:09
5678|89402|1999-03-16 23:56:56
241|143884|1965-10-27 07:50:05
5057|39056|1974-06-19 23:24:17
944|67000|1984-08-10 10:20:41
8894|100147|1991-04-25 16:04:05
3636|111919|1973-04-05 22:14:09
9413|102378|1968-05-01 07:51:35
2206|10871|2005-09-28 04:22:07
5976|144527|1960-04-29 19:03:19
1878|45049|1995-11-23 15:13:54
3743|153904|1991-05-03 13:17:32
7079|143567|1978-08-28 21:45:56
9416|1597|1996-08-06 11:25:53
9305|107844|1982-06-28 04:22:00
4761|96273|1999-04-02 05:58:30
7528|112527|1963-11-05 12:58:03
9416|88177|1997-02-02 14:41:15
9919|199391|1997-06-19 05:01:53
6441|50894|2005-06-12 10:33:39
9404|184811|1984-03-06 09:15:12
9532|51175|2008-07-10 14:23:57
6604|135578|1995-09-13 23:22:28
2632|98140|1979-08-19 23:17:50
7127|48174|1975-09-23 06:18:45
949|171890|1962-02-15 01:11:15
3219|157512|2002-02-27 12:12:42
117|197773|1984-06-20 08:20:37
9417|166244|2004-10-23 23:38:21
5330|87232|1978-09-30 07:03:26
3800|117349|1962-03-17 15:47:03
189|3407|1998-01-25 16:57:55
3032|65224|1996-09-24 17:58:47
9418|23812|1990-11-14 11:18:50
7774|145585|1993-03-31 03:46:39
5882|30171|2007-08-07 06:00:18
9516|31339|1967-08-25 02:10:40
7154|41211|1992-03-10 22:39:32
1594|158012|1964-03-26 22:58:03
9419|30219|1988-08-30 16:53:39
6962|186686|1981-07-03 17:19:55
7999|159932|1982-04-04 10:15:11
2587|88383|1983-06-15 20:26:30
9848|12839|1982-11-18 15:29:48
8252|185313|1999-04-18 07:34:21
7189|200145|1978-01-11 14:52:48
5764|113043|1967-09-07 23:01:15
91|77957|1963-12-21 16:04:23
5644|113628|2001-08-11 05:12:48
1412|3284|1969-08-06 02:19:29
9199|149360|1988-09-07 02:14:15
6195|187938|1990-06-23 03:04:41
2943|135340|1994-10-04 06:18:03
7215|184785|1998-08-01 02:14:01
9420|12905|2003-09-02 14:59:53
5488|81370|1993-07-11 12:13:23
8025|45515|1968-02-15 18:04:55
8397|162369|1961-09-18 09:54:17
9422|27504|1965-05-07 18:02:33
8100|148844|2002-02-04 00:13:04
8286|8805|1974-04-08 00:17:28
3619|47628|2000-08-06 16:33:35
9423|56054|2008-05-20 05:52:36
6854|52034|1995-03-12 21:39:22
9174|101191|1984-05-28 21:00:30
921|174418|1975-08-27 00:37:19
2290|178756|1963-05-12 14:39:04
4872|111546|1964-08-28 14:12:06
9327|79223|1971-01-13 06:46:51
4126|60951|1992-04-06 13:06:36
5391|80068|1991-12-25 04:28:45
6803|141956|1982-04-16 13:20:51
2700|69555|1963-04-01 23:59:54
7516|178134|1965-08-22 20:06:16
8240|80866|1971-09-26 07:37:08
7613|4100|2007-09-20 19:15:59
4432|37793|1987-09-01 18:03:53
3669|61915|1968-01-06 20:05:50
9266|119863|1984-11-07 14:45:52
154|29210|1972-09-22 10:39:37
1535|113554|1977-10-19 03:29:50
6718|198556|1992-07-24 02:04:41
7247|2858|2003-06-16 22:00:21
8249|5479|1960-03-30 07:25:38
4468|198700|1976-04-25 18:27:57
7941|190981|2005-06-11 02:58:14
2614|22474|1962-05-03 03:35:59
1281|125549|1999-02-13 11:11:46
3009|132232|1985-01-17 06:40:47
8447|195870|2002-01-04 07:51:43
3076|88095|1960-11-27 21:29:29
2866|166636|1986-05-20 13:58:44
9425|3146|1965-06-10 06:13:07
4995|164913|1971-12-10 00:57:35
9426|189233|1974-11-29 03:27:21
5943|68522|2006-03-17 20:06:49
6853|158663|1985-03-31 21:16:40
8174|154328|1973-10-27 23:03:01
3877|8321|1966-05-03 17:46:19
5461|64224|1992-03-18 15:26:53
9873|42181|1997-11-14 10:03:22
6693|78588|1989-07-03 13:59:46
8136|23756|1992-03-09 06:02:35
9429|39411|1978-11-10 03:13:26
462|21283|1991-04-11 06:44:10
7476|195104|2004-07-27 02:11:31
9304|84012|1984-01-07 11:09:38
5143|144099|1979-02-14 21:58:13
3804|50560|1964-05-10 19:52:57
9566|68817|2000-01-27 17:56:43
3742|85577|2004-11-28 13:13:51
9433|309|1970-01-13 19:46:01
9716|34503|2007-01-10 20:33:54
9879|193279|1992-03-25 06:58:03
7023|130129|1962-07-27 14:44:08
7494|152315|1973-10-05 17:59:33
7198|190024|1963-02-06 07:37:40
8057|53845|2005-12-12 07:31:38
7666|192282|1962-04-04 16:17:38
8835|183310|1999-06-03 21:21:07
8264|156588|2006-03-14 03:43:12
6474|181185|1962-01-24 03:51:24
7978|66146|1983-10-04 23:27:53
7780|19296|2001-11-27 00:40:50
8688|121516|2004-05-28 13:45:30
1227|197417|1974-11-13 02:50:15
5121|109876|1997-05-03 04:44:17
8418|81983|2005-06-13 21:08:10
4278|43416|1971-01-20 10:45:16
1880|130883|2008-04-16 08:43:07
5139|57743|1978-07-13 23:11:57
9860|142741|1981-12-17 16:53:10
5369|82948|1988-09-27 04:37:14
804|13869|1992-12-17 02:56:06
5304|128115|1977-09-29 23:24:48
9526|148542|1981-08-15 21:38:01
3186|102786|1969-10-19 01:02:20
8150|91999|1981-08-05 08:35:29
2170|180419|1986-01-31 22:34:52
7384|192798|1970-09-11 16:11:32
9973|98647|1976-09-15 11:30:01
6643|60453|1993-11-03 00:33:21
7129|193795|1997-03-15 10:27:50
8529|159632|1982-02-03 19:39:03
5303|185453|2006-02-12 10:58:56
1452|68728|1998-11-29 09:06:22
8697|7442|1995-06-01 13:51:48
9430|77304|1987-11-20 18:56:38
9438|15244|1961-03-09 05:43:15
8931|111374|1973-04-20 02:56:35
6358|25925|1964-10-02 21:15:59
8472|105030|1973-10-26 21:29:47
7937|114570|2007-11-29 05:01:38
7846|93979|1973-11-23 19:42:04
8988|62642|1982-01-07 05:32:27
9440|171277|2006-11-10 20:08:31
4122|76460|1984-03-05 17:04:49
9441|91480|1970-10-29 06:45:30
9442|8050|1994-12-25 22:36:27
8002|185345|1990-04-28 19:44:35
9481|130133|1973-10-06 04:03:36
9249|65519|1988-03-08 01:56:12
9483|11209|1960-08-10 14:50:33
9100|178151|1986-12-01 03:36:44
9442|55804|1968-02-01 00:36:39
4701|46840|2002-11-21 01:07:28
9442|81381|1991-11-02 12:21:01
9370|92709|1980-09-16 19:42:53
9443|1300|1999-05-06 03:20:27
3421|171423|1994-06-12 00:52:55
7990|186628|1965-01-13 12:32:44
1681|14704|2006-01-18 14:03:57
3518|157808|1993-12-16 07:39:13
9371|145348|1974-08-05 22:43:24
8260|55930|2008-09-16 18:50:26
9444|100821|2003-12-18 08:32:24
2352|35432|2004-03-01 11:25:07
9335|145324|2001-11-01 18:32:48
8788|33103|2006-11-25 04:01:57
6704|55357|1999-09-04 08:03:31
7842|168912|1960-09-04 13:00:52
8567|47171|1969-02-11 10:07:20
5604|36269|1987-08-17 03:14:38
8281|150030|1973-05-05 14:15:36
445|139009|2006-09-01 04:04:14
9444|159232|1964-11-29 17:47:27
9910|17694|1974-07-21 03:46:17
1235|89760|1978-09-17 06:29:16
6362|94341|1981-03-26 09:47:26
8001|64079|1967-06-25 23:15:23
5915|192072|1978-07-07 14:36:53
2576|174566|1960-02-17 01:16:59
6630|9745|1987-02-09 02:38:42
9197|163376|1986-11-30 02:54:32
6409|33586|1983-07-06 22:31:35
3497|160335|1994-08-22 05:46:41
8870|149623|1963-09-21 18:16:46
7901|83316|2005-10-27 23:31:16
6631|70044|1985-05-03 10:57:11
8990|185766|1998-03-09 15:30:59
6535|127338|1991-03-03 22:37:12
3208|158054|1967-03-28 03:30:29
2676|90088|1984-08-29 18:27:39
9446|169892|1964-10-05 05:49:29
188|148611|2000-03-22 11:53:28
7885|169308|1963-10-27 17:47:03
8905|146660|1976-07-09 05:18:26
28|165211|1999-08-14 00:46:59
1715|15038|2003-09-11 22:54:58
9385|118778|1996-08-07 06:06:39
2217|37224|1978-11-18 14:07:10
4428|9514|2008-08-25 21:30:58
309|1213|1976-07-03 15:04:16
6879|160384|2004-07-25 14:54:18
3910|64032|1987-11-05 13:48:24
9568|15512|1988-10-05 22:46:52
4630|142744|1966-04-19 09:09:30
2977|152080|1973-02-15 10:37:08
9531|176901|1998-07-26 18:21:04
9340|43287|1963-10-13 23:02:50
9817|72798|1975-03-23 22:49:32
8983|156219|1973-05-31 08:53:10
9337|84486|1989-07-09 01:41:20
841|171484|2004-05-01 20:41:59
5161|159723|1991-05-07 08:37:00
4208|58658|1991-11-09 03:49:35
873|51146|1963-04-02 18:28:22
3646|93668|2008-06-04 15:16:58
9171|197303|1975-04-30 04:57:52
5781|29342|1969-05-22 17:14:08
9450|89920|1968-07-05 13:18:42
9961|44906|1985-11-02 21:59:23
2477|192363|1988-01-31 23:31:27
9453|189231|1982-12-04 12:07:07
7172|59418|1985-06-18 14:45:14
9248|6187|1971-08-16 06:39:03
4029|35479|2008-10-13 04:21:42
9453|160557|1992-07-24 09:25:28
4232|48440|1970-03-21 22:22:41
9453|147060|1963-06-04 04:31:23
7743|89960|1979-10-17 01:08:10
9453|28307|1995-12-16 07:55:16
7166|117653|1960-12-17 02:43:08
728|69437|1976-04-14 21:14:34
4558|174478|1989-08-29 05:05:48
9207|145336|1965-05-13 19:25:08
8706|191176|1993-06-25 16:03:02
6364|110622|1985-11-29 10:35:25
9108|12620|1967-06-17 13:13:48
1942|178258|1996-04-10 08:53:10
8124|149807|1970-03-12 02:05:13
9462|198017|1965-09-08 15:16:39
9507|168989|1987-04-03 07:37:22
804|58475|1986-11-13 22:58:13
9654|95242|1985-04-29 20:44:42
7335|157531|1997-01-06 04:26:46
6563|102441|1983-01-17 15:06:53
4200|2146|1983-08-11 12:27:44
2496|94517|1961-08-23 07:13:12
6854|88764|2001-01-17 19:28:50
5415|186591|2001-03-26 00:05:40
9862|192778|1977-02-07 16:00:13
6612|110574|1986-01-08 06:54:05
7645|52022|1960-11-30 13:58:04
3700|143564|1969-08-02 05:53:02
9465|67161|1992-04-02 20:08:54
1757|186722|1991-10-10 10:05:59
5584|45319|1988-10-21 07:45:00
7138|167000|1971-08-19 21:44:41
9560|74777|1965-06-27 19:34:34
6155|155606|1982-04-24 13:45:06
5030|94277|1999-05-02 22:21:57
9466|53566|1963-11-26 06:29:14
7990|165426|1993-09-14 08:29:57
9447|118513|1966-11-29 10:30:49
1906|11154|1999-10-25 06:08:22
2973|9641|1960-04-27 12:57:37
8864|79235|2000-12-17 15:17:41
8916|12270|1987-03-23 00:23:08
8662|68895|1989-08-22 11:33:17
7385|127112|1972-06-22 18:11:46
8498|105301|1985-12-30 18:17:20
8988|56944|1978-11-28 09:14:06
7511|195753|1998-03-21 16:32:50
9470|77183|1974-08-27 02:18:57
7631|94795|1984-12-12 08:01:13
6364|2958|1991-08-01 10:57:26
4898|41759|1978-04-03 09:49:58
8901|185779|1982-04-11 05:09:33
7776|182494|1969-07-17 00:56:39
8340|173068|1997-05-24 05:59:03
8421|6934|1988-03-03 08:33:59
9424|4528|1960-05-30 23:56:09
9470|124486|2002-10-17 06:28:41
6942|186818|1971-02-13 22:30:08
3703|20044|1992-09-29 20:35:37
6992|24100|2007-10-23 06:51:30
7863|181351|1983-08-11 16:30:20
9471|91762|1976-06-16 15:45:51
6945|177228|1988-02-21 01:59:07
3533|147289|1991-11-26 23:39:24
3071|56903|1973-11-07 20:34:17
7418|4069|1980-04-20 05:38:02
59|91186|1972-04-07 12:01:37
8259|55707|1988-10-23 19:21:07
6759|28460|1985-07-04 16:57:07
9827|96477|1989-09-20 20:42:49
9158|13140|1989-06-05 15:27:45
6511|64160|1991-07-18 14:49:14
6828|51015|1993-03-28 14:45:20
8403|163411|1994-12-22 10:35:16
9483|176021|1979-09-16 10:37:29
4742|138151|1993-08-04 12:20:02
9568|60205|1993-09-24 08:45:00
7907|156730|1973-03-13 09:04:22
5968|155058|2003-02-08 10:45:01
4584|78793|1990-04-15 06:02:48
7775|166123|1987-11-03 23:04:40
8294|170506|1997-04-29 03:41:50
8697|132655|1999-06-18 01:29:16
7701|58753|1988-04-18 11:00:10
8800|177533|1990-12-13 19:59:05
9485|141549|2004-07-25 11:29:52
9128|25238|2002-04-01 21:29:08
319|92436|1995-08-27 05:23:07
4711|114960|1987-08-17 13:03:58
1490|86766|1975-02-07 15:59:30
9423|45956|2001-11-11 01:02:49
583|141515|1970-10-07 00:33:46
6179|41235|2001-04-05 00:50:42
9447|187504|1973-10-30 11:22:43
7846|149549|1967-05-25 02:49:17
8040|8078|1986-01-12 20:06:03
8890|183040|1972-04-07 10:31:19
8937|113543|1992-07-09 04:31:06
8388|18145|2005-12-15 15:45:55
8298|171046|2002-03-18 03:49:08
9221|135427|1983-09-15 15:02:37
8976|185095|1990-11-11 13:27:31
9489|12700|1983-06-06 03:06:30
7651|189163|1981-03-01 05:57:39
9910|91977|1998-06-11 16:30:38
2|16314|1980-11-23 13:24:00
9291|152310|1964-06-09 21:14:01
1429|152237|1973-11-29 04:59:13
8406|18922|1985-06-29 23:57:25
8738|123860|1962-10-27 01:45:53
4747|152481|1998-08-14 00:33:21
9046|197982|2001-05-12 07:15:30
3761|66783|2003-04-23 00:28:11
7427|148869|1992-10-14 15:31:45
4959|192823|1988-10-07 18:03:28
4911|60794|2006-07-04 22:16:13
9317|20608|1989-03-25 09:55:33
5550|133167|2005-08-06 21:17:14
496|20827|1979-08-11 20:11:41
9295|191184|1990-11-11 15:02:18
5954|8502|1998-03-12 19:51:50
1792|40155|1997-08-22 22:38:37
9631|159394|1986-12-21 02:42:30
2292|173728|1961-05-22 02:56:44
7746|73091|1992-01-10 05:46:01
9498|20635|1986-04-05 01:23:18
2346|112667|1982-01-25 07:37:12
6711|38444|1980-05-15 11:50:20
8840|174696|1964-06-06 05:53:05
4517|98496|1964-06-09 19:03:52
9500|125319|1995-08-24 19:36:03
8207|155113|1976-03-02 19:21:39
7149|154060|1968-05-07 14:41:48
8696|189785|1983-10-29 18:10:47
2507|164546|1985-06-12 14:15:17
431|173901|1998-07-06 16:43:12
9502|101288|1996-03-26 09:58:42
319|132022|1985-12-20 05:39:24
1438|39705|1970-04-13 00:43:49
7957|52903|2006-02-07 09:00:43
4127|179090|1979-03-06 17:18:33
3628|92317|1989-03-15 06:23:43
1281|36870|1968-04-01 23:59:13
6879|74500|2007-04-11 06:19:17
6474|104827|1960-10-04 11:12:04
9275|15377|1966-01-04 06:12:31
9505|43054|1962-11-23 06:58:25
5337|126282|1993-04-21 06:57:06
1398|527|1985-02-15 13:43:29
6501|105216|1992-06-06 02:21:31
8406|519|2005-02-27 04:23:55
6618|88691|1964-02-11 00:18:58
9303|68861|1992-09-07 22:33:08
8919|24916|1979-06-06 07:43:45
217|199043|1992-03-11 03:34:28
1266|189307|1997-06-18 11:47:05
7620|58894|1967-11-06 07:08:49
3133|150857|1999-08-05 03:12:07
2850|195922|1974-10-15 23:20:46
9492|105232|1991-07-08 15:05:02
155|49513|1987-07-01 15:38:36
9505|56591|1969-11-16 23:00:14
6771|135493|1975-01-29 03:08:52
8952|69255|1981-11-16 05:31:55
9506|60963|1998-02-21 10:12:01
9288|54246|1985-05-30 01:39:46
2070|75438|1988-03-11 03:31:56
5321|2298|1974-05-15 22:33:34
6920|146514|1976-10-10 18:55:49
7052|144803|1964-02-27 18:32:49
9951|23335|1991-04-05 01:37:44
8883|100961|1971-06-27 05:12:07
8223|125654|1979-09-07 22:06:07
9409|103562|1979-05-01 16:10:09
9956|157457|1988-12-17 18:46:47
7107|114518|1967-12-04 10:35:07
3705|10209|1965-07-31 21:25:36
1805|37841|1981-04-04 04:43:26
2806|27413|1996-02-06 15:09:26
9697|158386|1993-12-14 01:57:47
8091|174064|1964-09-10 22:11:00
5165|160262|1981-08-07 05:28:32
2263|138680|1992-12-29 05:26:27
9185|72847|1973-01-12 17:52:32
4039|47263|1975-05-23 10:05:00
2817|6158|1977-06-01 13:58:37
9201|112408|1969-10-08 23:29:39
7089|166751|1979-04-05 19:37:21
9664|93638|1983-06-27 09:26:40
7649|3680|1975-04-21 21:04:08
6702|51539|2007-11-26 02:15:01
7324|125610|1961-03-24 10:24:31
9986|128663|2008-02-22 12:01:54
9813|33469|1964-02-14 21:38:28
9304|20529|1963-01-21 20:47:48
8277|118267|2005-12-12 19:08:28
9508|96257|1975-12-23 06:47:28
8982|18128|1996-04-24 04:57:03
9769|7160|1969-12-14 10:48:55
7433|65712|1978-12-05 02:17:21
4838|97525|1998-01-15 10:21:34
6494|193699|1975-04-12 15:02:07
6672|100700|1973-10-21 03:00:22
6672|63540|1978-05-22 23:29:10
7856|17606|1977-09-13 06:22:23
6481|33925|2005-08-25 16:21:55
7939|178214|2005-04-01 06:38:03
8669|162218|1986-04-21 21:03:20
3457|189789|1979-02-21 20:43:12
7212|117596|1977-01-30 11:03:10
8871|95889|1962-10-21 11:35:40
6495|35590|1976-09-07 15:56:45
9715|191209|1987-05-14 05:29:49
6286|166837|1966-07-28 20:03:49
2551|2533|1962-08-19 02:12:04
8127|145520|1979-01-01 17:29:06
8706|88666|1971-07-29 17:48:48
6239|58266|1986-09-25 01:51:44
1639|128515|1967-08-26 14:03:03
